timestamp,co2-val,truth-val
2019-07-05 00:40:00,-6,0
2019-07-05 00:45:00,-4,0
2019-07-05 00:50:00,-4,0
2019-07-05 00:55:00,-3,0
2019-07-05 01:00:00,-5,0
2019-07-05 01:05:00,-2,0
2019-07-05 01:10:00,-3,0
2019-07-05 01:15:00,1,0
2019-07-05 01:20:00,-4,0
2019-07-05 01:25:00,-2,0
2019-07-05 01:30:00,-7,0
2019-07-05 01:35:00,-1,0
2019-07-05 01:40:00,-4,0
2019-07-05 01:45:00,-2,0
2019-07-05 01:50:00,-9,0
2019-07-05 01:55:00,-9,0
2019-07-05 02:00:00,-7,0
2019-07-05 02:05:00,-9,0
2019-07-05 02:10:00,-9,0
2019-07-05 02:15:00,-10,0
2019-07-05 02:20:00,-9,0
2019-07-05 02:25:00,-11,0
2019-07-05 02:30:00,-14,0
2019-07-05 02:35:00,-13,0
2019-07-05 02:40:00,-12,0
2019-07-05 02:45:00,-18,0
2019-07-05 02:50:00,-12,0
2019-07-05 02:55:00,-14,0
2019-07-05 03:00:00,-20,0
2019-07-05 03:05:00,-19,0
2019-07-05 03:10:00,-20,0
2019-07-05 03:15:00,-15,0
2019-07-05 03:20:00,-14,0
2019-07-05 03:25:00,-12,0
2019-07-05 03:30:00,-4,0
2019-07-05 03:35:00,-4,0
2019-07-05 03:40:00,-5,0
2019-07-05 03:45:00,-9,0
2019-07-05 03:50:00,-9,0
2019-07-05 03:55:00,-6,0
2019-07-05 04:00:00,-7,0
2019-07-05 04:05:00,-9,0
2019-07-05 04:10:00,-15,0
2019-07-05 04:15:00,-19,0
2019-07-05 04:20:00,-22,0
2019-07-05 04:25:00,-24,0
2019-07-05 04:30:00,-25,0
2019-07-05 04:35:00,-26,0
2019-07-05 04:40:00,-25,0
2019-07-05 04:45:00,-18,0
2019-07-05 04:50:00,-22,0
2019-07-05 04:55:00,-18,0
2019-07-05 05:00:00,-22,0
2019-07-05 05:05:00,-22,0
2019-07-05 05:10:00,-23,0
2019-07-05 05:15:00,-23,0
2019-07-05 05:20:00,-22,0
2019-07-05 05:25:00,-23,0
2019-07-05 05:30:00,-13,0
2019-07-05 05:35:00,-24,0
2019-07-05 05:40:00,-25,0
2019-07-05 05:45:00,-23,0
2019-07-05 05:50:00,-22,0
2019-07-05 05:55:00,-28,0
2019-07-05 06:00:00,-28,0
2019-07-05 06:05:00,-27,0
2019-07-05 06:10:00,-26,0
2019-07-05 06:15:00,-26,0
2019-07-05 06:20:00,-22,0
2019-07-05 06:25:00,-17,0
2019-07-05 06:30:00,-13,0
2019-07-05 06:35:00,-15,0
2019-07-05 06:40:00,-11,0
2019-07-05 06:45:00,-12,0
2019-07-05 06:50:00,-10,0
2019-07-05 06:55:00,-9,0
2019-07-05 07:00:00,-12,0
2019-07-05 07:05:00,-10,0
2019-07-05 07:10:00,-5,0
2019-07-05 07:15:00,-12,0
2019-07-05 07:20:00,-11,0
2019-07-05 07:25:00,-15,0
2019-07-05 07:30:00,-15,0
2019-07-05 07:35:00,-14,0
2019-07-05 07:40:00,-15,0
2019-07-05 07:45:00,-15,0
2019-07-05 07:50:00,-14,0
2019-07-05 07:55:00,13,0
2019-07-05 08:00:00,43,0
2019-07-05 08:05:00,32,0
2019-07-05 08:10:00,9,0
2019-07-05 08:15:00,8,0
2019-07-05 08:20:00,68,0
2019-07-05 08:25:00,43,0
2019-07-05 08:30:00,77,0
2019-07-05 08:35:00,103,0
2019-07-05 08:40:00,123,0
2019-07-05 08:45:00,128,0
2019-07-05 08:50:00,132,0
2019-07-05 08:55:00,123,0
2019-07-05 09:00:00,120,0
2019-07-05 09:05:00,136,0
2019-07-05 09:10:00,147,0
2019-07-05 09:15:00,166,0
2019-07-05 09:20:00,186,0
2019-07-05 09:25:00,191,0
2019-07-05 09:30:00,194,0
2019-07-05 09:35:00,198,0
2019-07-05 09:40:00,193,0
2019-07-05 09:45:00,191,0
2019-07-05 09:50:00,201,0
2019-07-05 09:55:00,202,0
2019-07-05 10:00:00,185,0
2019-07-05 10:05:00,185,0
2019-07-05 10:10:00,189,0
2019-07-05 10:15:00,202,0
2019-07-05 10:20:00,230,0
2019-07-05 10:25:00,245,0
2019-07-05 10:30:00,229,0
2019-07-05 10:35:00,234,0
2019-07-05 10:40:00,234,0
2019-07-05 10:45:00,228,0
2019-07-05 10:50:00,225,0
2019-07-05 10:55:00,229,0
2019-07-05 11:00:00,241,0
2019-07-05 11:05:00,239,0
2019-07-05 11:10:00,251,0
2019-07-05 11:15:00,254,0
2019-07-05 11:20:00,252,0
2019-07-05 11:25:00,256,0
2019-07-05 11:30:00,231,0
2019-07-05 11:35:00,263,0
2019-07-05 11:40:00,270,0
2019-07-05 11:45:00,261,0
2019-07-05 11:50:00,256,0
2019-07-05 11:55:00,247,0
2019-07-05 12:00:00,240,0
2019-07-05 12:05:00,234,0
2019-07-05 12:10:00,226,0
2019-07-05 12:15:00,220,0
2019-07-05 12:20:00,212,0
2019-07-05 12:25:00,220,0
2019-07-05 12:30:00,222,0
2019-07-05 12:35:00,227,0
2019-07-05 12:40:00,233,0
2019-07-05 12:45:00,230,0
2019-07-05 12:50:00,232,0
2019-07-05 12:55:00,234,0
2019-07-05 13:00:00,234,0
2019-07-05 13:05:00,228,0
2019-07-05 13:10:00,221,0
2019-07-05 13:15:00,215,0
2019-07-05 13:20:00,212,0
2019-07-05 13:25:00,209,0
2019-07-05 13:30:00,220,0
2019-07-05 13:35:00,188,0
2019-07-05 13:40:00,190,0
2019-07-05 13:45:00,199,0
2019-07-05 13:50:00,207,0
2019-07-05 13:55:00,212,0
2019-07-05 14:00:00,220,0
2019-07-05 14:05:00,223,0
2019-07-05 14:10:00,229,0
2019-07-05 14:15:00,229,0
2019-07-05 14:20:00,225,0
2019-07-05 14:25:00,230,0
2019-07-05 14:30:00,234,0
2019-07-05 14:35:00,235,0
2019-07-05 14:40:00,238,0
2019-07-05 14:45:00,239,0
2019-07-05 14:50:00,236,0
2019-07-05 14:55:00,223,0
2019-07-05 15:00:00,233,0
2019-07-05 15:05:00,236,0
2019-07-05 15:10:00,242,0
2019-07-05 15:15:00,241,0
2019-07-05 15:20:00,232,0
2019-07-05 15:25:00,239,0
2019-07-05 15:30:00,220,0
2019-07-05 15:35:00,195,0
2019-07-05 15:40:00,198,0
2019-07-05 15:45:00,189,0
2019-07-05 15:50:00,188,0
2019-07-05 15:55:00,190,0
2019-07-05 16:00:00,179,0
2019-07-05 16:05:00,170,0
2019-07-05 16:10:00,161,0
2019-07-05 16:15:00,148,0
2019-07-05 16:20:00,153,0
2019-07-05 16:25:00,147,0
2019-07-05 16:30:00,140,0
2019-07-05 16:35:00,142,0
2019-07-05 16:40:00,142,0
2019-07-05 16:45:00,125,0
2019-07-05 16:50:00,127,0
2019-07-05 16:55:00,126,0
2019-07-05 17:00:00,131,0
2019-07-05 17:05:00,134,0
2019-07-05 17:10:00,134,0
2019-07-05 17:15:00,132,0
2019-07-05 17:20:00,135,0
2019-07-05 21:50:00,26,0
2019-07-05 21:55:00,32,0
2019-07-05 22:00:00,32,0
2019-07-05 22:05:00,25,0
2019-07-05 22:10:00,47,0
2019-07-05 22:15:00,34,0
2019-07-05 22:20:00,34,0
2019-07-05 22:25:00,42,0
2019-07-05 22:30:00,36,0
2019-07-05 22:35:00,34,0
2019-07-05 22:40:00,32,0
2019-07-05 22:45:00,28,0
2019-07-05 22:50:00,28,0
2019-07-05 22:55:00,28,0
2019-07-05 23:00:00,54,0
2019-07-05 23:05:00,43,0
2019-07-05 23:10:00,43,0
2019-07-06 08:15:00,-10,0
2019-07-06 08:20:00,42,0
2019-07-06 08:25:00,53,0
2019-07-06 08:30:00,57,0
2019-07-06 08:35:00,62,0
2019-07-06 08:40:00,56,0
2019-07-06 08:45:00,65,0
2019-07-06 08:50:00,77,0
2019-07-06 08:55:00,82,0
2019-07-06 09:00:00,96,0
2019-07-06 09:05:00,130,0
2019-07-06 09:10:00,167,0
2019-07-06 09:15:00,234,0
2019-07-06 09:20:00,305,0
2019-07-06 09:25:00,335,0
2019-07-06 09:30:00,383,0
2019-07-06 09:35:00,414,0
2019-07-06 09:40:00,468,0
2019-07-06 09:45:00,524,0
2019-07-06 09:50:00,543,0
2019-07-06 09:55:00,571,0
2019-07-06 10:00:00,597,0
2019-07-06 10:05:00,621,0
2019-07-06 10:10:00,639,0
2019-07-06 10:15:00,656,0
2019-07-06 10:20:00,653,0
2019-07-06 10:25:00,647,0
2019-07-06 10:30:00,664,0
2019-07-06 10:35:00,673,0
2019-07-06 10:40:00,686,0
2019-07-06 10:45:00,686,0
2019-07-06 10:50:00,698,0
2019-07-06 10:55:00,715,0
2019-07-06 11:00:00,723,0
2019-07-06 11:05:00,737,0
2019-07-06 11:10:00,746,0
2019-07-06 11:15:00,745,0
2019-07-06 11:20:00,749,0
2019-07-06 11:25:00,764,0
2019-07-06 11:30:00,774,0
2019-07-06 11:35:00,778,0
2019-07-06 11:40:00,782,0
2019-07-06 11:45:00,796,0
2019-07-06 11:50:00,794,0
2019-07-06 11:55:00,791,0
2019-07-06 12:00:00,765,0
2019-07-06 12:05:00,744,0
2019-07-06 12:10:00,736,0
2019-07-06 12:15:00,716,0
2019-07-06 12:20:00,714,0
2019-07-06 12:25:00,703,0
2019-07-06 12:30:00,698,0
2019-07-06 12:35:00,690,0
2019-07-06 12:40:00,683,0
2019-07-06 12:45:00,668,0
2019-07-06 12:50:00,671,0
2019-07-06 12:55:00,673,0
2019-07-06 13:00:00,676,0
2019-07-06 13:05:00,680,0
2019-07-06 13:10:00,674,0
2019-07-06 13:15:00,665,0
2019-07-06 13:20:00,662,0
2019-07-06 13:25:00,664,0
2019-07-06 13:30:00,656,0
2019-07-06 13:35:00,659,0
2019-07-06 13:40:00,652,0
2019-07-06 13:45:00,649,0
2019-07-06 13:50:00,646,0
2019-07-06 13:55:00,645,0
2019-07-06 14:00:00,642,0
2019-07-06 14:05:00,643,0
2019-07-06 14:10:00,635,0
2019-07-06 14:15:00,637,0
2019-07-06 14:20:00,637,0
2019-07-06 14:25:00,631,0
2019-07-06 14:30:00,633,0
2019-07-06 14:35:00,627,0
2019-07-06 14:40:00,616,0
2019-07-06 14:45:00,617,0
2019-07-06 14:50:00,611,0
2019-07-06 14:55:00,603,0
2019-07-06 15:00:00,609,0
2019-07-06 15:05:00,632,0
2019-07-06 15:10:00,664,0
2019-07-06 15:15:00,680,0
2019-07-06 15:20:00,701,0
2019-07-06 15:25:00,717,0
2019-07-06 15:30:00,736,0
2019-07-06 15:35:00,758,0
2019-07-06 15:40:00,773,0
2019-07-06 15:45:00,799,0
2019-07-06 15:50:00,805,0
2019-07-06 15:55:00,822,0
2019-07-06 16:00:00,821,0
2019-07-06 16:05:00,822,0
2019-07-06 16:10:00,819,0
2019-07-06 16:15:00,846,0
2019-07-06 16:20:00,851,0
2019-07-06 16:25:00,865,0
2019-07-06 16:30:00,870,0
2019-07-06 16:35:00,433,0
2019-07-06 16:40:00,287,0
2019-07-06 16:45:00,225,0
2019-07-06 16:50:00,178,0
2019-07-06 16:55:00,173,0
2019-07-06 17:00:00,155,0
2019-07-06 17:05:00,137,0
2019-07-06 17:10:00,126,0
2019-07-06 17:15:00,126,0
2019-07-06 17:20:00,120,0
2019-07-06 17:25:00,116,0
2019-07-06 17:30:00,109,0
2019-07-06 17:35:00,113,0
2019-07-07 10:10:00,56,0
2019-07-07 10:15:00,128,0
2019-07-07 10:20:00,157,0
2019-07-07 10:25:00,189,0
2019-07-07 10:30:00,215,0
2019-07-07 10:35:00,279,0
2019-07-07 10:40:00,331,0
2019-07-07 10:45:00,326,0
2019-07-07 10:50:00,400,0
2019-07-07 10:55:00,446,0
2019-07-07 11:00:00,498,0
2019-07-07 11:05:00,531,0
2019-07-07 11:10:00,557,0
2019-07-07 11:15:00,573,0
2019-07-07 11:20:00,581,0
2019-07-07 11:25:00,589,0
2019-07-07 11:30:00,587,0
2019-07-07 11:35:00,590,0
2019-07-07 11:40:00,616,0
2019-07-07 11:45:00,664,0
2019-07-07 11:50:00,696,0
2019-07-07 11:55:00,727,0
2019-07-07 12:00:00,748,0
2019-07-07 12:05:00,766,0
2019-07-07 12:10:00,798,0
2019-07-07 12:15:00,822,0
2019-07-07 12:20:00,834,0
2019-07-07 12:25:00,834,0
2019-07-07 12:30:00,856,0
2019-07-07 12:35:00,871,0
2019-07-07 12:40:00,885,0
2019-07-07 12:45:00,899,0
2019-07-07 12:50:00,913,0
2019-07-07 12:55:00,929,0
2019-07-07 13:00:00,945,0
2019-07-07 13:05:00,960,0
2019-07-07 13:10:00,976,0
2019-07-07 13:15:00,993,0
2019-07-07 13:20:00,998,0
2019-07-07 13:25:00,1001,0
2019-07-07 13:30:00,1024,0
2019-07-07 13:35:00,1038,0
2019-07-07 13:40:00,1043,0
2019-07-07 13:45:00,1044,0
2019-07-07 13:50:00,1056,0
2019-07-07 13:55:00,1066,0
2019-07-07 14:00:00,1054,0
2019-07-07 14:05:00,1015,0
2019-07-07 14:10:00,997,0
2019-07-07 14:35:00,827,0
2019-07-07 14:40:00,857,0
2019-07-07 14:45:00,879,0
2019-07-07 14:50:00,915,0
2019-07-07 14:55:00,924,0
2019-07-07 15:00:00,576,0
