timestamp,WiFi-val,CO2-val,truth-val,Elec-val
7/17/2019 13:30,19,306,0,"3,295.10"
7/17/2019 13:35,15,362,0,"3,318.90"
7/17/2019 13:40,13,386,0,"2,655.80"
7/17/2019 13:45,12,429,0,"2,735.10"
7/17/2019 13:50,16,444,0,"2,711.20"
7/17/2019 13:55,25,478,0,"2,731.60"
7/17/2019 14:00,21,457,0,"2,899.00"
7/17/2019 14:05,12,469,0,"3,457.60"
7/17/2019 14:10,16,487,0,"3,476.70"
7/17/2019 14:15,26,490,0,"2,718.20"
7/17/2019 14:20,26,504,0,"2,636.50"
7/17/2019 14:25,27,523,0,"2,626.50"
7/17/2019 14:30,27,327,0,"2,644.40"
7/17/2019 14:35,28,326,0,"3,344.60"
7/17/2019 14:40,28,345,0,"3,358.60"
7/17/2019 14:45,27,307,0,"2,612.10"
7/17/2019 14:50,26,289,0,"2,616.80"
7/17/2019 14:55,25,293,0,"2,567.10"
7/17/2019 15:00,24,294,0,"2,575.20"
7/17/2019 15:05,20,277,0,"2,579.30"
7/17/2019 15:10,21,273,0,"3,356.10"
7/17/2019 15:15,24,281,0,"3,368.70"
7/17/2019 15:20,25,284,0,"2,565.40"
7/17/2019 15:25,26,278,0,"2,657.80"
7/17/2019 15:30,26,275,0,"2,670.30"
7/17/2019 15:35,27,293,0,"2,706.30"
7/17/2019 15:40,27,275,0,"2,700.30"
7/17/2019 15:45,29,289,0,"3,487.00"
7/17/2019 15:50,28,280,0,"3,455.70"
7/17/2019 15:55,26,272,0,"2,669.00"
7/17/2019 16:00,25,282,0,"2,574.50"
7/17/2019 16:05,23,281,0,"2,553.70"
7/17/2019 16:10,24,291,0,"2,585.50"
7/17/2019 16:15,25,295,0,"2,508.50"
7/17/2019 16:20,25,289,0,"3,304.90"
7/17/2019 16:25,24,313,0,"3,261.10"
7/17/2019 16:30,23,318,0,"2,493.20"
7/17/2019 16:35,22,301,0,"2,481.50"
7/17/2019 16:40,20,284,0,"2,494.90"
7/17/2019 16:45,18,282,0,"2,480.10"
7/17/2019 16:50,19,289,0,"2,462.40"
7/17/2019 16:55,22,283,0,"3,225.40"
7/17/2019 17:00,21,278,0,"2,351.60"
7/17/2019 17:05,17,280,0,"1,586.30"
7/17/2019 17:10,16,275,0,"1,564.10"
7/17/2019 17:15,15,271,0,"1,562.70"
7/17/2019 17:20,14,252,0,"1,610.00"
7/17/2019 17:25,11,269,0,"1,631.10"
7/17/2019 17:30,11,246,0,"2,375.20"
7/17/2019 17:35,10,246,0,"2,391.30"
7/17/2019 17:40,10,271,0,"1,626.10"
7/17/2019 17:45,9,293,0,"1,619.50"
7/17/2019 17:50,8,301,0,"1,632.90"
7/17/2019 17:55,7,229,0,"1,615.70"
7/17/2019 18:00,6,226,0,"1,618.20"
7/17/2019 18:05,5,215,0,"2,552.30"
7/17/2019 18:10,4,224,0,"2,571.80"
7/17/2019 18:15,1,216,0,"1,792.90"
7/17/2019 18:20,1,209,0,"1,793.10"
7/17/2019 18:25,0,212,0,"1,747.60"
7/17/2019 18:30,0,199,0,"1,765.70"
7/17/2019 18:35,0,203,0,"1,781.90"
7/17/2019 18:40,1,196,0,"2,569.00"
7/17/2019 18:45,2,193,1,"2,521.80"
7/17/2019 18:50,2,197,1,"1,746.20"
7/17/2019 18:55,1,194,1,"1,690.80"
7/17/2019 19:00,1,183,1,"1,550.20"
7/17/2019 19:05,1,193,1,"1,558.80"
7/17/2019 19:10,1,183,1,"1,562.50"
7/17/2019 19:15,1,183,1,"2,318.70"
7/17/2019 19:20,1,185,1,"2,316.30"
7/17/2019 19:25,1,181,1,"1,574.60"
7/17/2019 19:30,1,178,1,"1,571.60"
7/17/2019 19:35,1,179,1,"1,565.90"
7/17/2019 19:40,1,176,1,"1,561.00"
7/17/2019 19:45,0,180,1,"1,560.70"
7/17/2019 19:50,0,172,1,"2,292.90"
7/17/2019 19:55,0,166,1,"2,297.10"
7/17/2019 20:00,0,166,1,"1,608.40"
7/17/2019 20:05,0,162,1,"1,560.70"
7/17/2019 20:10,0,160,1,"1,563.30"
7/17/2019 20:15,0,160,1,"1,578.10"
7/17/2019 20:20,0,157,1,"1,582.10"
7/17/2019 20:25,0,152,1,"2,280.80"
7/17/2019 20:30,0,151,1,"2,240.70"
7/17/2019 20:35,0,140,1,"1,579.40"
7/17/2019 20:40,0,136,1,"1,580.60"
7/17/2019 20:45,0,137,1,"1,561.50"
7/17/2019 20:50,1,138,1,"1,578.20"
7/17/2019 20:55,2,137,1,"2,207.80"
7/17/2019 21:00,2,134,1,"2,303.80"
7/17/2019 21:05,3,137,1,"1,646.60"
7/17/2019 21:10,2,128,1,"1,666.70"
7/17/2019 21:15,0,133,1,"1,655.20"
7/17/2019 21:20,0,124,1,"1,632.70"
7/17/2019 21:25,1,123,1,"1,657.20"
7/17/2019 21:30,1,116,1,"2,120.70"
7/17/2019 21:35,1,120,1,"2,233.30"
7/17/2019 21:40,1,120,1,"1,618.60"
7/17/2019 21:45,1,118,1,"1,555.70"
7/17/2019 21:50,1,109,1,"1,572.20"
7/17/2019 21:55,1,106,1,"1,557.50"
7/17/2019 22:00,1,106,1,"1,540.40"
7/17/2019 22:05,1,101,1,"2,015.30"
7/17/2019 22:10,1,99,1,"2,210.80"
7/17/2019 22:15,1,98,1,"1,543.20"
7/17/2019 22:20,1,96,1,"1,546.60"
7/17/2019 22:25,1,97,1,"1,553.00"
7/17/2019 22:30,1,94,1,"1,545.40"
7/17/2019 22:35,1,94,1,"1,540.30"
7/17/2019 22:40,1,93,1,"1,728.70"
7/17/2019 22:45,1,89,1,"2,150.70"
7/17/2019 22:50,1,88,1,"1,672.20"
7/17/2019 22:55,1,90,1,"1,674.90"
7/17/2019 23:00,1,87,1,"1,682.50"
7/17/2019 23:05,1,82,1,"1,680.60"
7/17/2019 23:10,1,82,1,"1,660.20"
7/17/2019 23:15,1,87,1,"2,261.60"
7/17/2019 23:20,1,84,1,"2,102.20"
7/17/2019 23:25,1,82,1,"1,543.70"
7/17/2019 23:30,1,82,1,"1,556.00"
7/17/2019 23:35,1,82,1,"1,537.20"
7/17/2019 23:40,1,80,1,"1,651.10"
7/17/2019 23:45,1,78,1,"1,661.60"
7/17/2019 23:50,1,77,1,"2,050.20"
7/17/2019 23:55,1,75,1,"2,190.20"
7/18/2019 0:00,1,75,1,"1,630.90"
7/18/2019 0:05,1,77,1,"1,624.40"
7/18/2019 0:10,1,77,1,"1,624.60"
7/18/2019 0:15,1,79,1,"1,624.50"
7/18/2019 0:20,1,81,1,"1,629.00"
7/18/2019 0:25,1,84,1,"1,680.60"
7/18/2019 0:30,1,85,1,"2,128.10"
7/18/2019 0:35,1,83,1,"1,560.90"
7/18/2019 0:40,1,88,1,"1,557.10"
7/18/2019 0:45,1,86,1,"1,557.30"
7/18/2019 0:50,1,86,1,"1,556.40"
7/18/2019 0:55,1,82,1,"1,560.20"
7/18/2019 1:00,1,85,1,"1,560.00"
7/18/2019 1:05,1,83,1,"2,055.20"
7/18/2019 1:10,1,85,1,"2,036.10"
7/18/2019 1:15,1,87,1,"1,559.50"
7/18/2019 1:20,1,81,1,"1,544.30"
7/18/2019 1:25,1,86,1,"1,552.80"
7/18/2019 1:30,1,87,1,"1,540.50"
7/18/2019 1:35,1,82,1,"1,556.10"
7/18/2019 1:40,1,84,1,"1,889.10"
7/18/2019 1:45,1,84,1,"2,151.20"
7/18/2019 1:50,1,83,1,"1,683.30"
7/18/2019 1:55,1,78,1,"1,738.50"
7/18/2019 2:00,1,81,1,"1,724.30"
7/18/2019 2:05,1,81,1,"1,679.50"
7/18/2019 2:10,1,78,1,"1,656.70"
7/18/2019 2:15,1,76,1,"1,929.70"
7/18/2019 2:20,1,77,1,"2,034.90"
7/18/2019 2:25,1,74,1,"1,559.40"
7/18/2019 2:30,1,73,1,"1,739.40"
7/18/2019 2:35,1,76,1,"1,658.60"
7/18/2019 2:40,1,76,1,"1,651.10"
7/18/2019 2:45,1,74,1,"1,635.40"
7/18/2019 2:50,1,73,1,"1,630.20"
7/18/2019 2:55,1,67,1,"2,114.40"
7/18/2019 3:00,1,67,1,"1,650.60"
7/18/2019 3:05,1,69,1,"1,646.10"
7/18/2019 3:10,1,64,1,"1,625.90"
7/18/2019 3:15,1,63,1,"1,639.20"
7/18/2019 3:20,1,63,1,"1,555.30"
7/18/2019 3:25,1,61,1,"1,591.30"
7/18/2019 3:30,1,63,1,"1,673.90"
7/18/2019 3:35,1,61,1,"2,056.70"
7/18/2019 3:40,1,61,1,"1,761.60"
7/18/2019 3:45,1,60,1,"1,744.00"
7/18/2019 3:50,1,59,1,"1,681.60"
7/18/2019 3:55,1,59,1,"1,698.80"
7/18/2019 4:00,1,54,1,"1,690.10"
7/18/2019 4:05,1,57,1,"1,688.40"
7/18/2019 4:10,1,60,1,"2,019.60"
7/18/2019 4:15,1,58,1,"1,574.60"
7/18/2019 4:20,1,55,1,"1,546.20"
7/18/2019 4:25,1,52,1,"1,551.70"
7/18/2019 4:30,1,54,1,"1,606.10"
7/18/2019 4:35,1,57,1,"1,554.10"
7/18/2019 4:40,1,58,1,"1,578.40"
7/18/2019 4:45,1,54,1,"1,941.70"
7/18/2019 4:50,1,52,1,"2,005.60"
7/18/2019 4:55,1,54,1,"1,560.50"
7/18/2019 5:00,1,54,1,"1,553.40"
7/18/2019 5:05,1,53,1,"1,560.70"
7/18/2019 5:10,1,54,1,"1,556.20"
7/18/2019 5:15,1,51,1,"1,563.50"
7/18/2019 5:20,1,49,1,"1,650.40"
7/18/2019 5:25,1,50,1,"2,108.80"
7/18/2019 5:30,1,45,1,"2,107.00"
7/18/2019 5:35,1,43,1,"1,645.10"
7/18/2019 5:40,1,44,1,"1,628.50"
7/18/2019 5:45,1,45,1,"1,635.40"
7/18/2019 5:50,1,49,1,"1,633.50"
7/18/2019 5:55,1,43,1,"1,629.20"
7/18/2019 6:00,1,40,1,"1,765.20"
7/18/2019 6:05,1,36,1,"2,204.00"
7/18/2019 6:10,1,31,1,"1,681.20"
7/18/2019 6:15,1,31,1,"1,732.10"
7/18/2019 6:20,1,35,1,"1,686.40"
7/18/2019 6:25,1,31,1,"1,692.90"
7/18/2019 6:30,1,31,1,"1,694.70"
7/18/2019 6:35,1,26,1,"1,739.40"
7/18/2019 6:40,1,21,1,"1,757.50"
7/18/2019 6:45,1,20,1,"2,142.10"
7/18/2019 6:50,1,13,1,"1,698.70"
7/18/2019 6:55,1,10,1,"1,696.40"
7/18/2019 7:00,1,10,0,"1,705.50"
7/18/2019 7:05,2,75,0,"1,690.30"
7/18/2019 7:10,2,44,0,"1,699.30"
7/18/2019 7:15,2,26,0,"1,699.60"
7/18/2019 7:20,2,20,0,"2,145.60"
7/18/2019 7:25,2,18,0,"2,151.70"
7/18/2019 7:30,2,26,0,"1,823.00"
7/18/2019 7:35,2,31,0,"1,811.20"
7/18/2019 7:40,2,33,0,"1,824.20"
7/18/2019 7:45,2,40,0,"1,807.40"
7/18/2019 7:50,2,36,0,"1,850.50"
7/18/2019 7:55,3,37,0,"2,318.80"
7/18/2019 8:00,3,38,0,"2,167.30"
7/18/2019 8:05,5,60,0,"1,688.60"
7/18/2019 8:10,5,118,0,"1,792.70"
7/18/2019 8:15,8,117,0,"1,839.00"
7/18/2019 8:20,8,106,0,"1,801.40"
7/18/2019 8:25,8,109,0,"1,794.90"
7/18/2019 8:30,9,111,0,"1,784.40"
7/18/2019 8:35,12,123,0,"2,332.00"
7/18/2019 8:40,12,138,0,"1,793.00"
7/18/2019 8:45,13,138,0,"2,497.60"
7/18/2019 8:50,13,155,0,"2,703.80"
7/18/2019 8:55,13,168,0,"2,648.00"
7/18/2019 9:00,14,162,0,"2,604.80"
7/18/2019 9:05,17,157,0,"2,541.70"
7/18/2019 9:10,17,152,0,"3,106.60"
7/18/2019 9:15,17,163,0,"3,136.10"
7/18/2019 9:20,19,188,0,"2,579.90"
7/18/2019 9:25,25,213,0,"2,531.60"
7/18/2019 9:30,24,204,0,"2,643.30"
7/18/2019 9:35,19,226,0,"2,752.60"
7/18/2019 9:40,21,228,0,"2,738.60"
7/18/2019 9:45,28,234,0,"2,968.80"
7/18/2019 9:50,28,241,0,"3,255.50"
7/18/2019 9:55,28,245,0,"2,685.40"
7/18/2019 10:00,29,251,0,"2,578.70"
7/18/2019 10:05,31,258,0,"2,782.80"
7/18/2019 10:10,31,259,0,"2,870.20"
7/18/2019 10:15,30,258,0,"2,674.50"
7/18/2019 10:20,29,268,0,"2,690.40"
7/18/2019 10:25,25,281,0,"3,208.10"
7/18/2019 10:30,26,275,0,"3,189.10"
7/18/2019 10:35,30,280,0,"2,601.00"
7/18/2019 10:40,29,285,0,"2,671.70"
7/18/2019 10:45,28,265,0,"2,734.20"
7/18/2019 10:50,28,270,0,"2,734.90"
7/18/2019 10:55,26,265,0,"2,844.40"
7/18/2019 11:00,25,275,0,"3,302.40"
7/18/2019 11:05,23,257,0,"3,423.80"
7/18/2019 11:10,23,260,0,"2,750.10"
7/18/2019 11:15,24,272,0,"2,811.00"
7/18/2019 11:20,26,283,0,"2,818.90"
7/18/2019 11:25,32,283,0,"2,843.20"
7/18/2019 11:30,31,319,0,"2,816.70"
7/18/2019 11:35,25,316,0,"2,827.90"
7/18/2019 11:40,26,327,0,"3,374.90"
7/18/2019 11:45,28,341,0,"3,366.30"
7/18/2019 11:50,28,370,0,"2,736.10"
7/18/2019 11:55,28,401,0,"2,759.10"
7/18/2019 12:00,28,324,0,"2,724.20"
7/18/2019 12:05,31,286,0,"2,784.60"
7/18/2019 12:10,31,286,0,"2,785.50"
7/18/2019 12:15,30,321,0,"3,438.20"
7/18/2019 12:20,29,317,0,"3,351.40"
7/18/2019 12:25,25,298,0,"2,827.40"
7/18/2019 12:30,25,304,0,"2,835.00"
7/18/2019 12:35,23,265,0,"2,849.20"
7/18/2019 12:40,23,277,0,"2,794.50"
7/18/2019 12:45,23,242,0,"2,742.10"
7/18/2019 12:50,24,226,0,"2,766.30"
7/18/2019 12:55,26,218,0,"3,331.10"
7/18/2019 13:00,26,223,0,"3,334.30"
7/18/2019 13:05,27,227,0,"2,691.50"
7/18/2019 13:10,26,231,0,"2,790.60"
7/18/2019 13:15,19,263,0,"2,848.20"
7/18/2019 13:20,21,273,0,"2,834.50"
7/18/2019 13:25,29,293,0,"2,825.70"
7/18/2019 13:30,29,322,0,"3,527.10"
7/18/2019 13:35,30,333,0,"3,639.20"
7/18/2019 13:40,29,342,0,"2,902.80"
7/18/2019 13:45,25,367,0,"2,861.90"
7/18/2019 13:50,28,394,0,"2,792.20"
7/18/2019 13:55,35,392,0,"2,808.10"
7/18/2019 14:00,32,400,0,"2,790.00"
7/18/2019 14:05,29,428,0,"3,418.60"
7/18/2019 14:10,28,448,0,"3,357.30"
7/18/2019 14:15,26,452,0,"2,669.00"
7/18/2019 14:20,27,455,0,"2,592.40"
7/18/2019 14:25,30,473,0,"2,434.50"
7/18/2019 14:30,30,479,0,"2,351.30"
7/18/2019 14:35,31,485,0,"2,354.90"
7/18/2019 14:40,31,504,0,"2,914.70"
7/18/2019 14:45,29,509,0,"3,054.80"
7/18/2019 14:50,29,520,0,"3,023.40"
7/18/2019 14:55,29,515,0,"2,261.30"
7/18/2019 15:00,29,504,0,"2,258.00"
7/18/2019 15:05,29,486,0,"2,253.10"
7/18/2019 15:10,29,480,0,"2,390.70"
7/18/2019 15:15,31,497,0,"2,451.10"
7/18/2019 15:20,32,507,0,"3,097.90"
7/18/2019 15:25,35,510,0,"3,078.10"
7/18/2019 15:30,33,486,0,"2,451.90"
7/18/2019 15:35,31,497,0,"2,441.80"
7/18/2019 15:40,30,479,0,"2,370.60"
7/18/2019 15:45,28,465,0,"2,345.70"
7/18/2019 15:50,26,445,0,"2,317.40"
7/18/2019 15:55,16,443,0,"3,051.20"
7/18/2019 16:00,17,405,0,"3,039.60"
7/18/2019 16:05,23,378,0,"2,348.20"
7/18/2019 16:10,22,364,0,"2,002.00"
7/18/2019 16:15,19,365,0,"2,008.10"
7/18/2019 16:20,19,366,0,"2,158.30"
7/18/2019 16:25,19,376,0,"2,104.30"
7/18/2019 16:30,19,365,0,"2,840.70"
7/18/2019 16:35,21,363,0,"2,812.00"
7/18/2019 16:40,21,358,0,"2,181.20"
7/18/2019 16:45,21,353,0,"2,148.10"
7/18/2019 16:50,21,364,0,"2,093.10"
7/18/2019 16:55,21,365,0,"2,074.70"
7/18/2019 17:00,21,362,0,"2,106.40"
7/18/2019 17:05,21,346,0,"2,377.30"
7/18/2019 17:10,19,340,0,"2,674.40"
7/18/2019 17:15,11,320,0,"2,749.70"
7/18/2019 17:20,12,319,0,"2,020.40"
7/18/2019 17:25,14,311,0,"2,035.10"
7/18/2019 17:30,14,292,0,"2,015.20"
7/18/2019 17:35,12,265,0,"2,014.50"
7/18/2019 17:40,11,254,0,"1,998.30"
7/18/2019 17:45,8,244,0,"2,761.30"
7/18/2019 17:50,8,241,0,"2,678.30"
7/18/2019 17:55,6,234,0,"2,073.90"
7/18/2019 18:00,6,245,0,"1,818.20"
7/18/2019 18:05,5,241,0,"1,824.60"
7/18/2019 18:10,5,234,0,"1,790.80"
7/18/2019 18:15,5,227,0,"1,795.00"
7/18/2019 18:20,5,219,0,"2,419.80"
7/18/2019 18:25,5,205,0,"2,407.40"
7/18/2019 18:30,5,201,0,"1,758.80"
7/18/2019 18:35,4,194,0,"1,779.50"
7/18/2019 18:40,4,191,0,"1,762.30"
7/18/2019 18:45,5,182,0,"1,789.60"
7/18/2019 18:50,5,179,0,"1,748.60"
7/18/2019 18:55,5,181,0,"2,385.30"
7/18/2019 19:00,5,181,0,"2,202.70"
7/18/2019 19:05,6,174,0,"1,567.90"
7/18/2019 19:10,5,166,0,"1,561.40"
7/18/2019 19:15,3,168,0,"1,568.00"
7/18/2019 19:20,3,163,0,"1,571.50"
7/18/2019 19:25,2,161,1,"1,583.90"
7/18/2019 19:30,2,169,1,"1,880.10"
7/18/2019 19:35,1,162,1,"2,192.10"
7/18/2019 19:40,1,152,1,"1,552.20"
7/18/2019 19:45,1,151,1,"1,572.40"
7/18/2019 19:50,1,147,1,"1,576.60"
7/18/2019 19:55,2,142,1,"1,586.80"
7/18/2019 20:00,2,137,1,"1,564.10"
7/18/2019 20:05,1,139,1,"1,565.00"
7/18/2019 20:10,1,145,1,"2,130.60"
7/18/2019 20:15,0,144,1,"1,575.20"
7/18/2019 20:20,0,137,1,"1,565.80"
7/18/2019 20:25,0,136,1,"1,567.40"
7/18/2019 20:30,0,133,1,"1,569.60"
7/18/2019 20:35,0,134,1,"1,567.80"
7/18/2019 20:40,0,129,1,"1,549.00"
7/18/2019 20:45,0,124,1,"2,102.00"
7/18/2019 20:50,0,127,1,"2,105.20"
7/18/2019 20:55,0,124,1,"2,105.90"
7/18/2019 21:00,0,118,1,"1,792.90"
7/18/2019 21:05,0,119,1,"1,780.90"
7/18/2019 21:10,0,120,1,"1,788.20"
7/18/2019 21:15,0,112,1,"1,772.50"
7/18/2019 21:20,0,116,1,"2,354.40"
7/18/2019 21:25,1,113,1,"1,642.80"
7/18/2019 21:30,1,109,1,"1,648.50"
7/18/2019 21:35,0,107,1,"1,624.70"
7/18/2019 21:40,0,108,1,"1,617.10"
7/18/2019 21:45,0,107,1,"1,557.80"
7/18/2019 21:50,0,104,1,"1,568.40"
7/18/2019 21:55,0,99,1,"2,063.90"
7/18/2019 22:00,0,100,1,"2,109.90"
7/18/2019 22:05,0,102,1,"1,574.80"
7/18/2019 22:10,0,99,1,"1,564.90"
7/18/2019 22:15,0,104,1,"1,570.40"
7/18/2019 22:20,0,98,1,"1,574.50"
7/18/2019 22:25,0,97,1,"1,593.20"
7/18/2019 22:30,0,98,1,"1,568.00"
7/18/2019 22:35,0,93,1,"2,037.20"
7/18/2019 22:40,0,95,1,"1,549.40"
7/18/2019 22:45,0,93,1,"1,553.80"
7/18/2019 22:50,0,91,1,"1,564.70"
7/18/2019 22:55,0,90,1,"1,563.00"
7/18/2019 23:00,0,91,1,"1,550.60"
7/18/2019 23:05,0,89,1,"1,590.10"
7/18/2019 23:10,0,92,1,"1,593.90"
7/18/2019 23:15,0,84,1,"2,002.00"
7/18/2019 23:20,0,79,1,"1,562.60"
7/18/2019 23:25,0,83,1,"1,553.90"
7/18/2019 23:30,0,82,1,"1,548.70"
7/18/2019 23:35,0,82,1,"1,556.10"
7/18/2019 23:40,0,81,1,"1,553.70"
7/18/2019 23:45,0,79,1,"1,538.20"
7/18/2019 23:50,0,78,1,"1,722.10"
7/18/2019 23:55,0,77,1,"2,131.60"
7/19/2019 0:00,0,73,1,"1,639.40"
7/19/2019 0:05,0,70,1,"1,658.00"
7/19/2019 0:10,0,70,1,"1,695.80"
7/19/2019 0:15,0,71,1,"1,649.50"
7/19/2019 0:20,0,66,1,"1,678.40"
7/19/2019 0:25,0,72,1,"1,645.20"
7/19/2019 0:30,0,66,1,"1,695.60"
7/19/2019 0:35,0,64,1,"2,100.30"
7/19/2019 0:40,0,62,1,"1,653.00"
7/19/2019 0:45,0,61,1,"1,602.60"
7/19/2019 0:50,0,67,1,"1,579.90"
7/19/2019 0:55,0,65,1,"1,578.50"
7/19/2019 1:00,0,64,1,"1,576.20"
7/19/2019 1:05,0,63,1,"1,570.20"
7/19/2019 1:10,0,62,1,"1,635.50"
7/19/2019 1:15,0,65,1,"1,994.00"
7/19/2019 1:20,0,65,1,"1,554.00"
7/19/2019 1:25,0,62,1,"1,580.00"
7/19/2019 1:30,0,62,1,"1,543.80"
7/19/2019 1:35,0,64,1,"1,557.50"
7/19/2019 1:40,0,63,1,"1,550.10"
7/19/2019 1:45,0,62,1,"1,546.20"
7/19/2019 1:50,0,59,1,"1,610.80"
7/19/2019 1:55,0,55,1,"1,976.30"
7/19/2019 2:00,0,56,1,"2,014.20"
7/19/2019 2:05,0,58,1,"1,559.40"
7/19/2019 2:10,0,56,1,"1,567.30"
7/19/2019 2:15,0,53,1,"1,563.00"
7/19/2019 2:20,0,49,1,"1,555.60"
7/19/2019 2:25,0,48,1,"1,565.50"
7/19/2019 2:30,0,49,1,"1,565.70"
7/19/2019 2:35,0,47,1,"1,622.40"
7/19/2019 2:40,0,49,1,"1,967.70"
7/19/2019 2:45,0,45,1,"1,671.10"
7/19/2019 2:50,0,47,1,"1,641.50"
7/19/2019 2:55,0,48,1,"1,648.50"
7/19/2019 3:00,0,46,1,"1,666.80"
7/19/2019 3:05,0,48,1,"1,699.30"
7/19/2019 3:10,0,47,1,"1,634.70"
7/19/2019 3:15,0,47,1,"1,664.50"
7/19/2019 3:20,0,48,1,"2,022.30"
7/19/2019 3:25,0,47,1,"1,662.20"
7/19/2019 3:30,0,45,1,"1,564.90"
7/19/2019 3:35,0,41,1,"1,552.80"
7/19/2019 3:40,0,43,1,"1,574.90"
7/19/2019 3:45,0,44,1,"1,549.80"
7/19/2019 3:50,0,41,1,"1,559.90"
7/19/2019 3:55,0,39,1,"1,610.40"
7/19/2019 4:00,0,38,1,"1,959.30"
7/19/2019 4:05,0,35,1,"1,574.30"
7/19/2019 4:10,0,36,1,"1,534.70"
7/19/2019 4:15,0,38,1,"1,560.40"
7/19/2019 4:20,0,41,1,"1,562.30"
7/19/2019 4:25,0,38,1,"1,551.30"
7/19/2019 4:30,0,41,1,"1,573.90"
7/19/2019 4:35,0,35,1,"1,612.40"
7/19/2019 4:40,0,39,1,"1,787.60"
7/19/2019 4:45,0,35,1,"1,950.90"
7/19/2019 4:50,0,37,1,"1,554.70"
7/19/2019 4:55,0,37,1,"1,560.90"
7/19/2019 5:00,0,36,1,"1,627.20"
7/19/2019 5:05,0,32,1,"1,555.20"
7/19/2019 5:10,0,34,1,"1,552.90"
7/19/2019 5:15,0,28,1,"1,556.00"
7/19/2019 5:20,0,21,1,"1,601.90"
7/19/2019 5:25,0,24,1,"1,938.30"
7/19/2019 5:30,0,18,1,"2,072.80"
7/19/2019 5:35,0,14,1,"1,810.10"
7/19/2019 5:40,0,8,1,"1,836.50"
7/19/2019 5:45,0,5,1,"1,781.30"
7/19/2019 5:50,0,3,1,"1,782.60"
7/19/2019 5:55,0,1,1,"1,756.70"
7/19/2019 6:00,0,0,1,"1,768.30"
7/19/2019 6:05,1,-5,1,"2,177.10"
7/19/2019 6:10,1,-7,1,"1,789.30"
7/19/2019 6:15,1,-4,1,"1,776.90"
7/19/2019 6:20,1,-4,1,"1,769.20"
7/19/2019 6:25,0,-8,1,"1,694.30"
7/19/2019 6:30,0,-6,1,"1,693.20"
7/19/2019 6:35,0,-6,1,"1,702.20"
7/19/2019 6:40,0,-6,1,"1,746.80"
7/19/2019 6:45,0,-8,1,"2,062.40"
7/19/2019 6:50,0,-3,1,"1,700.40"
7/19/2019 6:55,0,-2,1,"1,724.70"
7/19/2019 7:00,0,-2,1,"1,687.30"
7/19/2019 7:05,0,-4,1,"1,713.00"
7/19/2019 7:10,0,-10,1,"1,705.30"
7/19/2019 7:15,0,-9,1,"1,694.00"
7/19/2019 7:20,0,-11,0,"1,756.10"
7/19/2019 7:25,1,-21,0,"2,125.40"
7/19/2019 7:30,1,0,0,"1,683.20"
7/19/2019 7:35,1,16,0,"1,718.90"
7/19/2019 7:40,1,-5,0,"1,737.60"
7/19/2019 7:45,1,-12,0,"1,728.90"
7/19/2019 7:50,1,-9,0,"1,714.00"
7/19/2019 7:55,1,-2,0,"1,700.70"
7/19/2019 8:00,1,5,0,"1,748.70"
7/19/2019 8:05,2,8,0,"2,170.20"
7/19/2019 8:10,3,27,0,"1,747.50"
7/19/2019 8:15,8,57,0,"1,728.90"
7/19/2019 8:20,8,83,0,"1,714.90"
7/19/2019 8:25,9,100,0,"1,826.10"
7/19/2019 8:30,9,99,0,"1,816.00"
7/19/2019 8:35,13,104,0,"1,811.10"
7/19/2019 8:40,13,114,0,"2,199.30"
7/19/2019 8:45,12,111,0,"2,246.30"
7/19/2019 8:50,12,118,0,"1,782.70"
7/19/2019 8:55,15,114,0,"1,769.60"
7/19/2019 9:00,16,97,0,"1,781.20"
7/19/2019 9:05,22,103,0,"1,790.70"
7/19/2019 9:10,23,155,0,"2,560.80"
7/19/2019 9:15,28,233,0,"2,540.20"
7/19/2019 9:20,28,285,0,"3,054.70"
7/19/2019 9:25,26,347,0,"3,019.40"
7/19/2019 9:30,26,402,0,"2,640.80"
7/19/2019 9:35,24,448,0,"2,698.00"
7/19/2019 9:40,25,484,0,"2,676.20"
7/19/2019 9:45,30,522,0,"2,700.00"
7/19/2019 9:50,30,559,0,"2,680.20"
7/19/2019 9:55,33,509,0,"3,082.00"
7/19/2019 10:00,32,385,0,"2,969.40"
7/19/2019 10:05,28,308,0,"2,497.60"
7/19/2019 10:10,28,258,0,"2,481.20"
7/19/2019 10:15,31,268,0,"2,484.30"
7/19/2019 10:20,31,281,0,"2,488.10"
7/19/2019 10:25,29,300,0,"2,506.80"
7/19/2019 10:30,29,295,0,"2,505.20"
7/19/2019 10:35,25,304,0,"3,057.70"
7/19/2019 10:40,25,309,0,"3,039.60"
7/19/2019 10:45,24,308,0,"2,483.80"
7/19/2019 10:50,24,316,0,"2,468.10"
7/19/2019 10:55,26,318,0,"2,482.30"
7/19/2019 11:00,26,322,0,"2,478.30"
7/19/2019 11:05,26,321,0,"2,602.90"
7/19/2019 11:10,26,320,0,"3,133.90"
7/19/2019 11:15,27,312,0,"3,135.30"
7/19/2019 11:20,27,325,0,"2,563.00"
7/19/2019 11:25,26,313,0,"2,576.70"
7/19/2019 11:30,26,330,0,"2,589.30"
7/19/2019 11:35,25,338,0,"2,583.10"
7/19/2019 11:40,23,361,0,"2,572.60"
7/19/2019 11:45,10,400,0,"2,577.90"
7/19/2019 11:50,16,402,0,"3,202.30"
7/19/2019 11:55,24,407,0,"2,470.10"
