runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-02-04 04:18:30.415062000,2019-02-04 04:16:51.768005300,0.6528473974592715,2019-02-04 04:11:41.585006700,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:16:51.768005300,94.17418,0.6460271195357941
2019-02-04 04:23:31.204049000,2019-02-04 04:23:22.738006500,0.6585055683644558,2019-02-04 04:21:41.642013500,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:23:22.738006500,94.39206999999999,0.6447989128767031
2019-02-04 04:28:32.291524000,2019-02-04 04:28:23.740005400,0.6585055683644558,2019-02-04 04:21:41.642013500,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:28:23.740005400,94.89713,0.6419446569847924
2019-02-04 04:33:33.073559000,2019-02-04 04:33:24.950012200,0.6787929135238056,2019-02-04 04:31:41.649002000,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:33:24.950012200,88.22185999999999,0.6787929135238056
2019-02-04 04:38:33.860625000,2019-02-04 04:38:23.635009700,0.6594397652403823,2019-02-04 04:31:41.649002000,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:38:23.635009700,91.7715759,0.6594397652403823
2019-02-04 04:43:34.626016000,2019-02-04 04:43:28.553009000,0.66512112024642,2019-02-04 04:41:41.619003200,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:43:28.553009000,90.74027,0.66512112024642
2019-02-04 04:48:35.394230000,2019-02-04 04:48:23.472000100,0.6848766035249559,2019-02-04 04:41:41.619003200,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:48:23.472000100,87.08326,0.6848766035249559
2019-02-04 04:53:36.091440000,2019-02-04 04:53:22.634002600,0.7270915994162994,2019-02-04 04:51:41.635009700,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:53:22.634002600,78.8154,0.7270915994162994
2019-02-04 04:58:36.860135000,2019-02-04 04:58:22.953002900,0.6585055683644558,2019-02-04 04:51:41.635009700,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:58:22.953002900,99.6099,0.6148478654877372
2019-02-04 05:03:37.611384000,2019-02-04 05:03:29.151000900,0.6672438354890433,2019-02-04 05:01:41.701004000,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:03:29.151000900,90.35273000000001,0.6672438354890433
2019-02-04 05:08:38.366063000,2019-02-04 05:08:24.220001200,0.7442218238757583,2019-02-04 05:01:41.701004000,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:08:24.220001200,75.23804,0.7442218238757583
2019-02-04 05:13:39.117195000,2019-02-04 05:13:28.221008300,0.7039208622818632,2019-02-04 05:11:41.657012900,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:13:28.221008300,83.43881,0.7039208622818632
2019-02-04 05:18:39.881336000,2019-02-04 05:18:28.368011400,0.6905716357891233,2019-02-04 05:11:41.657012900,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:18:28.368011400,86.0066,0.6905716357891233
2019-02-04 05:23:40.623698000,2019-02-04 05:23:28.416000300,0.7372880443981018,2019-02-04 05:21:41.663009600,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:23:28.416000300,76.70403,0.7372880443981018
2019-02-04 05:28:41.366448000,2019-02-04 05:28:28.215011500,0.7453066960045519,2019-02-04 05:21:41.663009600,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:28:28.215011500,75.00633,0.7453066960045519
2019-02-04 05:33:42.115990000,2019-02-04 05:33:28.342010400,0.7201949974495347,2019-02-04 05:31:41.737014700,19,0.6414018188850844,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:33:28.342010400,80.21558,0.7201949974495347
2019-02-04 05:38:42.876142000,2019-02-04 05:38:28.554000800,0.7431752954277238,2019-02-04 05:31:41.737014700,19,0.6414018188850844,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:38:28.554000800,75.46095,0.7431752954277238
2019-02-04 05:43:43.636236000,2019-02-04 05:43:28.404998700,0.7549349008578413,2019-02-04 05:41:41.700012200,20,0.6356170715724789,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 05:43:28.404998700,72.92063,0.7549349008578413
