timestamp,WiFi-val,CO2-val,truth-val,Elec-val_OLD,Elec-val_NEW,"Watts, W, 215 Sage RX3000_B HVAC T4 12 24","Watts, W, 215 Sage RX3000_B HVAC T4 16","Watts, W, 215 Sage RX3000_B Lighting T2 37","Watts, W, 215 Sage RX3000_B Panel T1 tot T4 38","Watts, W, 215 Sage RX3000_B Panel T2A and T2B tot T2 32 38","Watts, W, 215 Sage RX3000_B Panel T3 tot T3 L1","Watts, W, 215 Sage RX3000_B Plugs T2 10 22","Watts, W, 215 Sage RX3000_B Plugs T2 11 17 23 29 35","Watts, W, 215 Sage RX3000_B Plugs T2 2 14 26","Watts, W, 215 Sage RX3000_B Plugs T2 6 18 39","Watts, W, 215 Sage RX3000_B Plugs T2 7 13 19 25 31","Watts, W, 215 Sage RX3000_B Solar T2 1","Watts, w, 215 Sage RX3000_B Solar T3 1","Voltage RMS, mV, 215 Sage RX3000_B spare","Watts, W, 215 Sage RX3000_B Plugs T2 9 15 21 27 33","Watts, W, 215 Sage U30_A HVAC T4 4","Watts, W, 215 Sage U30_A HVAC T4 8","Watts, W, 215 Sage U30_A T4A L1 tot","Watts, W, 215 Sage U30_A HVAC T4 1 7 3ph","Watts, W, 215 Sage U30_A HVAC T4 2","Watts, W, 215 Sage U30_A Lighting T1 8 14","Watts, W, 215 Sage U30_A Plugs T4 17 23","Watts, W, 215 Sage U30_A Lighting T1 4 10","Watts, W, 215 Sage U30_A Lighting T1 6 12","Watts, W, 215 Sage U30_A Plugs T4 13 19","Watts, W, 215 Sage U30_A Kitchen T1 15","Watts, W, 215 Sage U30_A Plugs T4 15 21","Watts, W, 215 Sage U30_A Kitchen T1 17","Watts, W, 215 Sage U30_A Kitchen T1 13 19","Watts, W, 215 Sage U30_A Solar T1 1"
7/7/2019 18:10,3,109,0,5463.9,738.20,379.2,0,0,"1,903.80",0,"2,821.90",0,0,0,0,295.9,"3,267.00","4,341.30",0,63.1,,,,,,,,,,,,,,,
7/7/2019 18:15,3,103,0,5802.8,736.80,380.2,0,0,"2,216.30",0,"2,849.70",0,0,0,0,270.3,"3,125.10","4,184.20",0,86.3,,,,,,,,,,,,,,,
7/7/2019 18:20,3,84,0,5167.7,731.70,376.3,0,0,"1,830.30",0,"2,605.70",0,0,0,0,299,"2,916.50","3,907.20",0,56.4,,,,,,,,,,,,,,,
7/7/2019 18:25,3,71,1,4846,700.60,375.8,0,0,"1,756.80",0,"2,388.60",0,0,0,0,269.2,"2,709.50","3,473.10",0,55.6,,,,,,,,,,,,,,,
7/7/2019 18:30,3,71,1,4474.9,693.60,371.9,0,0,"1,613.20",0,"2,168.10",0,0,0,0,266.3,"2,513.60","3,256.00",0,55.4,,,,,,,,,,,,,,,
7/7/2019 18:35,3,68,1,4785.1,"1,320.40",989.7,0,0,"1,498.40",0,"1,966.30",0,0,0,0,273.7,"2,285.50","3,169.00",0,57,,,,,,,,,,,,,,,
7/7/2019 18:40,3,74,1,4627.6,"1,357.20","1,014.10",0,0,"1,481.50",0,"1,788.90",0,0,0,0,271.7,"2,164.80","2,943.50",0,71.4,,,,,,,,,,,,,,,
7/7/2019 18:45,2,69,1,3819.1,700.80,374.8,0,0,"1,410.50",0,"1,707.80",0,0,0,0,270,"1,940.10","2,746.70",0,56,,,,,,,,,,,,,,,
7/7/2019 18:50,2,67,1,3601.6,718.00,380.6,0,0,"1,353.10",0,"1,530.50",0,0,0,0,263.5,"1,789.80","2,387.70",0,73.9,,,,,,,,,,,,,,,
7/7/2019 18:55,1,67,1,3630.5,854.20,377.7,0,0,"1,337.90",0,"1,438.40",0,0,0,0,419.8,"1,629.30","2,170.70",0,56.7,,,,,,,,,,,,,,,
7/7/2019 19:00,1,66,1,3565,810.70,379.7,0,0,"1,346.30",0,"1,408.00",0,0,0,0,361.2,"1,486.50","1,953.60",0,69.8,,,,,,,,,,,,,,,
7/7/2019 19:05,1,64,1,3492.6,810.10,375.3,0,0,"1,409.70",0,"1,272.80",0,0,0,0,375.9,"1,324.40","1,902.10",0,58.9,,,,,,,,,,,,,,,
7/7/2019 19:10,1,58,1,4100.7,"1,327.80",912.1,0,0,"1,451.90",0,"1,321.00",0,0,0,0,360.4,"1,171.50","1,707.80",0,55.3,,,,,,,,,,,,,,,
7/7/2019 19:15,1,58,1,4464.7,"1,413.90",998.5,0,0,"1,678.30",0,"1,372.50",0,0,0,0,345.7,"1,128.40","1,519.50",0,69.7,,,,,,,,,,,,,,,
7/7/2019 19:20,1,59,1,4025,789.30,378.7,0,0,"1,825.20",0,"1,410.50",0,0,0,0,352.8,"1,003.40","1,302.40",0,57.8,,,,,,,,,,,,,,,
7/7/2019 19:25,1,63,1,4090.5,788.10,382.6,0,0,"1,901.20",0,"1,401.20",0,0,0,0,346,891.9,"1,239.10",0,59.5,,,,,,,,,,,,,,,
7/7/2019 19:30,1,59,1,4336.9,774.30,377.2,0,0,"2,093.00",0,"1,469.60",0,0,0,0,337.3,769.4,"1,109.80",0,59.8,,,,,,,,,,,,,,,
7/7/2019 19:35,1,55,1,4440.8,781.00,381.1,0,0,"2,163.10",0,"1,496.70",0,0,0,0,337.3,707.8,868.3,0,62.6,,,,,,,,,,,,,,,
7/7/2019 19:40,1,50,1,4650.2,772.50,370.9,0,0,"2,223.90",0,"1,653.80",0,0,0,0,340.4,629.2,878.4,0,61.2,,,,,,,,,,,,,,,
7/7/2019 19:45,1,49,1,4936.7,896.90,500.7,0,0,"2,322.70",0,"1,717.10",0,0,0,0,335.9,603.1,799.9,0,60.3,,,,,,,,,,,,,,,
7/7/2019 19:50,1,50,1,5879.6,"1,272.10",948.2,0,0,"2,433.40",0,"2,174.10",0,0,0,0,265.5,575.2,734,0,58.4,,,,,,,,,,,,,,,
7/7/2019 19:55,1,43,1,5421.5,735.60,375.3,0,0,"2,479.80",0,"2,206.10",0,0,0,0,302.4,571.8,690.1,0,57.9,,,,,,,,,,,,,,,
7/7/2019 20:00,1,48,1,5461.2,737.20,379.7,0,0,"2,494.20",0,"2,229.80",0,0,0,0,297.9,546.5,608.1,0,59.6,,,,,,,,,,,,,,,
7/7/2019 20:05,1,45,1,5617,749.50,376.3,0,0,"2,589.60",0,"2,277.90",0,0,0,0,299.3,521.1,598.8,0,73.9,,,,,,,,,,,,,,,
7/7/2019 20:10,1,38,1,5668.2,695.90,377.2,0,0,"2,660.60",0,"2,311.70",0,0,0,0,263,516.1,434.1,0,55.7,,,,,,,,,,,,,,,
7/7/2019 20:15,1,36,1,5692.1,688.50,376.7,0,0,"2,643.70",0,"2,359.90",0,0,0,0,256.2,449.3,434.1,0,55.6,,,,,,,,,,,,,,,
7/7/2019 20:20,1,36,1,5889,703.90,381.1,0,0,"2,701.10",0,"2,484.00",0,0,0,0,266.6,440,574.3,0,56.2,,,,,,,,,,,,,,,
7/7/2019 20:25,1,36,1,6410.3,"1,248.00",905.7,0,0,"2,743.30",0,"2,419.00",0,0,0,0,274.5,413.9,0,0,67.8,,,,,,,,,,,,,,,
7/7/2019 20:30,1,35,1,5494.8,841.80,379.7,0,120.5,"2,571.00",0,"2,082.00",0,0,0,0,286,0,0,0,55.6,,,,,,,,,,,,,,,
7/7/2019 20:35,1,34,1,5531,823.90,383.1,0,122.8,"2,581.20",0,"2,125.90",0,0,0,0,261.6,0,0,0,56.4,,,,,,,,,,,,,,,
7/7/2019 20:40,1,34,1,5454.9,823.00,379.7,0,123.3,"2,610.70",0,"2,021.20",0,0,0,0,261,0,0,0,59,,,,,,,,,,,,,,,
7/7/2019 20:45,1,28,1,5579.3,840.10,379.7,0,121.6,"2,613.30",0,"2,125.90",0,0,0,0,277.9,0,0,0,60.9,,,,,,,,,,,,,,,
7/7/2019 20:50,1,29,1,5561.3,829.70,378.2,0,121.1,"2,653.00",0,"2,078.60",0,0,0,0,272,0,0,0,58.4,,,,,,,,,,,,,,,
7/7/2019 20:55,1,26,1,5791.6,"1,167.30",729.6,0,121.1,"2,580.30",0,"2,044.00",0,0,0,0,261,0,0,0,55.6,,,,,,,,,,,,,,,
7/7/2019 21:00,1,33,1,6015.5,"1,213.00",882.8,0,0,"2,646.20",0,"2,156.30",0,0,0,0,273.7,0,0,0,56.5,,,,,,,,,,,,,,,
7/7/2019 21:05,1,31,1,5332.9,717.10,374.8,0,0,"2,582.00",0,"2,033.80",0,0,0,0,268.6,0,0,0,73.7,,,,,,,,,,,,,,,
7/7/2019 21:10,1,27,1,5514,710.70,381.1,0,0,"2,580.30",0,"2,223.00",0,0,0,0,271.4,0,0,0,58.2,,,,,,,,,,,,,,,
7/7/2019 21:15,1,26,1,5402.2,699.30,378.7,0,0,"2,598.10",0,"2,104.80",0,0,0,0,264.6,0,0,0,56,,,,,,,,,,,,,,,
7/7/2019 21:20,1,27,1,5467.8,719.30,381.6,0,0,"2,611.60",0,"2,136.90",0,0,0,0,281,0,0,0,56.7,,,,,,,,,,,,,,,
7/7/2019 21:25,1,29,1,5465.8,718.20,378.7,0,0,"2,587.90",0,"2,159.70",0,0,0,0,281.3,0,0,0,58.2,,,,,,,,,,,,,,,
7/7/2019 21:30,1,33,1,5385,693.10,374.8,0,0,"2,582.00",0,"2,109.90",0,0,0,0,260.1,0,0,0,58.2,,,,,,,,,,,,,,,
7/7/2019 21:35,1,29,1,5996.6,"1,182.30",856,0,0,"2,606.50",0,"2,207.80",0,0,0,0,270.3,0,0,0,56,,,,,,,,,,,,,,,
7/7/2019 21:40,1,26,1,5448.8,707.10,384.5,0,0,"2,633.50",0,"2,108.20",0,0,0,0,266.9,0,0,0,55.7,,,,,,,,,,,,,,,
7/7/2019 21:45,2,26,1,5547.1,806.20,392.4,0,0,"2,574.40",0,"2,166.50",0,0,0,0,358.4,0,0,0,55.4,,,,,,,,,,,,,,,
7/7/2019 21:50,2,28,1,5772.9,814.90,390.4,0,0,"2,653.00",0,"2,305.00",0,0,0,0,368.5,0,0,0,56,,,,,,,,,,,,,,,
7/7/2019 21:55,2,24,1,5583,783.10,376.3,0,0,"2,609.00",0,"2,190.90",0,0,0,0,348.3,0,0,0,58.5,,,,,,,,,,,,,,,
7/7/2019 22:00,2,26,1,5632.9,805.90,384.1,0,0,"2,620.90",0,"2,206.10",0,0,0,0,359.5,0,0,0,62.3,,,,,,,,,,,,,,,
7/7/2019 22:05,2,23,1,6014.2,778.40,389.4,0,0,"2,565.10",0,"2,670.70",0,0,0,0,334.5,0,0,0,54.5,,,,,,,,,,,,,,,
7/7/2019 22:10,2,21,1,5942.2,860.10,429,0,0,"2,619.20",0,"2,462.90",0,0,0,0,372.2,0,0,0,58.9,,,,,,,,,,,,,,,
7/7/2019 22:15,3,18,1,6425.2,"1,293.30",846.7,0,0,"2,612.40",0,"2,519.50",0,0,0,0,386.8,0,0,0,59.8,,,,,,,,,,,,,,,
7/7/2019 22:20,3,20,1,5983,776.80,387.5,0,0,"2,623.40",0,"2,582.80",0,0,0,0,332.2,0,0,0,57.1,,,,,,,,,,,,,,,
7/7/2019 22:25,3,16,1,5753.5,769.40,381.6,0,0,"2,595.50",0,"2,388.60",0,0,0,0,329.7,0,0,0,58.1,,,,,,,,,,,,,,,
7/7/2019 22:30,3,16,1,5855,772.90,391.4,0,0,"2,583.70",0,"2,498.40",0,0,0,0,327.7,0,0,0,53.8,,,,,,,,,,,,,,,
7/7/2019 22:35,2,16,1,5841.8,714.10,376.3,0,0,"2,580.30",0,"2,547.40",0,0,0,0,274.2,0,0,0,63.6,,,,,,,,,,,,,,,
7/7/2019 22:40,2,14,1,5946.6,701.50,386.5,0,0,"2,598.90",0,"2,646.20",0,0,0,0,260.4,0,0,0,54.6,,,,,,,,,,,,,,,
7/7/2019 22:45,2,17,1,5490.6,704.90,374.8,0,0,"2,556.70",0,"2,229.00",0,0,0,0,273.4,0,0,0,56.7,,,,,,,,,,,,,,,
7/7/2019 22:50,2,13,1,5529,751.80,425.1,0,0,"2,587.90",0,"2,189.30",0,0,0,0,270.3,0,0,0,56.4,,,,,,,,,,,,,,,
7/7/2019 22:55,2,13,1,6078.8,"1,234.10",848.6,0,0,"2,621.70",0,"2,223.00",0,0,0,0,308.3,0,0,0,77.2,,,,,,,,,,,,,,,
7/7/2019 23:00,2,9,1,5493.5,713.00,383.1,0,0,"2,567.60",0,"2,212.90",0,0,0,0,275.3,0,0,0,54.6,,,,,,,,,,,,,,,
7/7/2019 23:05,2,12,1,5544.4,700.50,388,0,0,"2,636.10",0,"2,207.80",0,0,0,0,256.8,0,0,0,55.7,,,,,,,,,,,,,,,
7/7/2019 23:10,2,16,1,5410.9,692.90,382.1,0,0,"2,599.70",0,"2,118.30",0,0,0,0,255.4,0,0,0,55.4,,,,,,,,,,,,,,,
7/7/2019 23:15,2,9,1,5559.3,700.20,383.6,0,0,"2,616.60",0,"2,242.50",0,0,0,0,256.8,0,0,0,59.8,,,,,,,,,,,,,,,
7/7/2019 23:20,2,10,1,5523.1,697.80,382.6,0,0,"2,582.80",0,"2,242.50",0,0,0,0,257.6,0,0,0,57.6,,,,,,,,,,,,,,,
7/7/2019 23:25,2,11,1,5581.7,698.10,382.1,0,0,"2,562.60",0,"2,321.00",0,0,0,0,259.3,0,0,0,56.7,,,,,,,,,,,,,,,
7/7/2019 23:30,2,7,1,5716.2,749.80,423.6,0,0,"2,571.90",0,"2,394.50",0,0,0,0,267.7,0,0,0,58.5,,,,,,,,,,,,,,,
7/7/2019 23:35,2,8,1,6052.9,"1,126.20",808.6,0,0,"2,560.90",0,"2,365.80",0,0,0,0,257.6,0,0,0,60,,,,,,,,,,,,,,,
7/7/2019 23:40,2,9,1,5615.8,831.00,384.5,0,111.8,"2,643.70",0,"2,141.10",0,0,0,0,277.9,0,0,0,56.8,,,,,,,,,,,,,,,
7/7/2019 23:45,2,13,1,5749.1,835.10,380.2,0,122.8,"2,642.00",0,"2,272.00",0,0,0,0,261.3,0,0,0,70.8,,,,,,,,,,,,,,,
7/7/2019 23:50,2,10,1,5741.5,830.00,387,0,122.8,"2,615.80",0,"2,295.70",0,0,0,0,261.3,0,0,0,58.9,,,,,,,,,,,,,,,
7/7/2019 23:55,2,9,1,5799,845.30,384.5,0,121.6,"2,596.40",0,"2,357.30",0,0,0,0,266.6,0,0,0,72.6,,,,,,,,,,,,,,,
7/8/2019 0:00,2,3,1,5730.4,811.40,381.6,0,120.8,"2,571.00",0,"2,348.00",0,0,0,0,253.1,0,0,0,55.9,,,,,,,,,,,,,,,
7/8/2019 0:05,2,8,1,5839.8,821.10,381.1,0,119.9,"2,653.80",0,"2,364.90",0,0,0,0,258.7,0,0,0,61.4,,,,,,,,,,,,,,,
7/8/2019 0:10,2,8,1,6051.2,"1,127.10",796.9,0,0,"2,685.90",0,"2,238.20",0,0,0,0,251.1,0,0,0,79.1,,,,,,,,,,,,,,,
7/8/2019 0:15,2,7,1,5639,729.30,387.5,0,0,"2,709.50",0,"2,200.20",0,0,0,0,276.5,0,0,0,65.3,,,,,,,,,,,,,,,
7/8/2019 0:20,2,6,1,5729.5,699.80,384.5,0,0,"2,667.30",0,"2,362.40",0,0,0,0,252.5,0,0,0,62.8,,,,,,,,,,,,,,,
7/8/2019 0:25,2,10,1,6210.7,826.20,391.4,0,0,"2,685.90",0,"2,698.60",0,0,0,0,372.5,0,0,0,62.3,,,,,,,,,,,,,,,
7/8/2019 0:30,2,14,1,5962.3,812.70,388.9,0,0,"2,635.20",0,"2,514.40",0,0,0,0,360.4,0,0,0,63.4,,,,,,,,,,,,,,,
7/8/2019 0:35,2,10,1,6062.3,796.90,391.4,0,0,"2,687.60",0,"2,577.80",0,0,0,0,344,0,0,0,61.5,,,,,,,,,,,,,,,
7/8/2019 0:40,2,8,1,6205.2,786.90,382.6,0,0,"2,706.20",0,"2,712.10",0,0,0,0,340.1,0,0,0,64.2,,,,,,,,,,,,,,,
7/8/2019 0:45,2,7,1,6240.1,838.00,436.3,0,0,"2,692.60",0,"2,709.50",0,0,0,0,337.8,0,0,0,63.9,,,,,,,,,,,,,,,
7/8/2019 0:50,2,7,1,6565.1,"1,221.20",800.8,0,0,"2,665.60",0,"2,678.30",0,0,0,0,338.1,0,0,0,82.3,,,,,,,,,,,,,,,
7/8/2019 0:55,2,5,1,6141.8,800.40,386,0,0,"2,642.00",0,"2,699.40",0,0,0,0,350.8,0,0,0,63.6,,,,,,,,,,,,,,,
7/8/2019 1:00,2,4,1,5867.3,828.30,388.9,0,0,"2,702.80",0,"2,336.20",0,0,0,0,368.3,0,0,0,71.1,,,,,,,,,,,,,,,
7/8/2019 1:05,2,6,1,5770,812.90,391.4,0,0,"2,633.50",0,"2,323.60",0,0,0,0,354.5,0,0,0,67,,,,,,,,,,,,,,,
7/8/2019 1:10,2,3,1,5804.4,778.10,387.5,0,0,"2,658.00",0,"2,368.30",0,0,0,0,330.5,0,0,0,60.1,,,,,,,,,,,,,,,
7/8/2019 1:15,2,5,1,5726.6,772.00,392.4,0,0,"2,632.70",0,"2,321.90",0,0,0,0,323.2,0,0,0,56.4,,,,,,,,,,,,,,,
7/8/2019 1:20,2,4,1,5738.1,698.30,383.6,0,0,"2,673.20",0,"2,366.60",0,0,0,0,258.5,0,0,0,56.2,,,,,,,,,,,,,,,
7/8/2019 1:25,2,4,1,5697.9,756.00,434.3,0,0,"2,642.80",0,"2,299.10",0,0,0,0,263.8,0,0,0,57.9,,,,,,,,,,,,,,,
7/8/2019 1:30,2,2,1,5932.3,"1,106.20",784.2,0,0,"2,627.60",0,"2,198.50",0,0,0,0,262.4,0,0,0,59.6,,,,,,,,,,,,,,,
7/8/2019 1:35,2,-3,1,6106.3,"1,134.10",815,0,0,"2,631.80",0,"2,340.40",0,0,0,0,263.8,0,0,0,55.3,,,,,,,,,,,,,,,
7/8/2019 1:40,2,-2,1,5732.6,729.90,391.4,0,0,"2,625.90",0,"2,376.80",0,0,0,0,277.9,0,0,0,60.6,,,,,,,,,,,,,,,
7/8/2019 1:45,2,-6,1,5671.9,744.30,389.9,0,0,"2,605.70",0,"2,321.90",0,0,0,0,286.3,0,0,0,68.1,,,,,,,,,,,,,,,
7/8/2019 1:50,2,-5,1,5554.6,708.20,388,0,0,"2,591.30",0,"2,255.10",0,0,0,0,258.7,0,0,0,61.5,,,,,,,,,,,,,,,
7/8/2019 1:55,2,-6,1,5578.8,773.70,387,0,0,"2,576.10",0,"2,229.00",0,0,0,0,330,0,0,0,56.7,,,,,,,,,,,,,,,
7/8/2019 2:00,2,-1,1,5617.2,709.90,388,0,0,"2,570.20",0,"2,337.10",0,0,0,0,264.6,0,0,0,57.3,,,,,,,,,,,,,,,
7/8/2019 2:05,2,3,1,5698.3,727.70,379.7,0,0,"2,620.00",0,"2,350.60",0,0,0,0,275.1,0,0,0,72.9,,,,,,,,,,,,,,,
7/8/2019 2:10,2,1,1,5786.8,763.80,429.9,0,0,"2,651.30",0,"2,371.70",0,0,0,0,278.2,0,0,0,55.7,,,,,,,,,,,,,,,
7/8/2019 2:15,2,-1,1,5996.4,"1,103.50",791.1,0,0,"2,670.70",0,"2,222.20",0,0,0,0,257,0,0,0,55.4,,,,,,,,,,,,,,,
7/8/2019 2:20,2,-2,1,5464.6,701.00,389.4,0,0,"2,567.60",0,"2,196.00",0,0,0,0,256.2,0,0,0,55.4,,,,,,,,,,,,,,,
7/8/2019 2:25,2,3,1,5594.2,720.80,384.1,0,0,"2,620.00",0,"2,253.40",0,0,0,0,279.9,0,0,0,56.8,,,,,,,,,,,,,,,
7/8/2019 2:30,2,2,1,5644.2,720.00,378.2,0,0,"2,598.10",0,"2,326.10",0,0,0,0,271.7,0,0,0,70.1,,,,,,,,,,,,,,,
7/8/2019 2:35,2,-4,1,5624.5,720.60,386.5,0,0,"2,609.90",0,"2,294.00",0,0,0,0,278.4,0,0,0,55.7,,,,,,,,,,,,,,,
7/8/2019 2:40,2,-1,1,5511.6,716.70,382.1,0,0,"2,579.50",0,"2,215.40",0,0,0,0,262.4,0,0,0,72.2,,,,,,,,,,,,,,,
7/8/2019 2:45,2,-1,1,5920.9,726.50,384.5,0,0,"2,582.00",0,"2,612.40",0,0,0,0,268.9,0,0,0,73.1,,,,,,,,,,,,,,,
7/8/2019 2:50,2,-4,1,6070.5,751.90,434.8,0,0,"2,587.10",0,"2,731.50",0,0,0,0,260.4,0,0,0,56.7,,,,,,,,,,,,,,,
7/8/2019 2:55,2,-5,1,5956.5,738.50,422.1,0,0,"2,571.00",0,"2,647.00",0,0,0,0,260.4,0,0,0,56,,,,,,,,,,,,,,,
7/8/2019 3:00,2,-6,1,6435.2,"1,114.10",789.6,0,0,"2,718.00",0,"2,603.10",0,0,0,0,268.3,0,0,0,56.2,,,,,,,,,,,,,,,
7/8/2019 3:05,2,-3,1,5856.6,723.00,381.6,0,0,"2,567.60",0,"2,566.00",0,0,0,0,285.8,0,0,0,55.6,,,,,,,,,,,,,,,
7/8/2019 3:10,2,-11,1,6112.2,808.00,391.4,0,0,"2,704.50",0,"2,599.70",0,0,0,0,360.9,0,0,0,55.7,,,,,,,,,,,,,,,
7/8/2019 3:15,2,-9,1,6176.7,794.70,380.2,0,0,"2,634.40",0,"2,747.60",0,0,0,0,355,0,0,0,59.5,,,,,,,,,,,,,,,
7/8/2019 3:20,2,-5,1,5708.7,800.60,385.5,0,0,"2,611.60",0,"2,296.50",0,0,0,0,359.8,0,0,0,55.3,,,,,,,,,,,,,,,
7/8/2019 3:25,2,-9,1,5655,811.10,386,0,0,"2,571.00",0,"2,272.90",0,0,0,0,368.3,0,0,0,56.8,,,,,,,,,,,,,,,
7/8/2019 3:30,2,-7,1,5607.6,813.50,387,0,0,"2,557.50",0,"2,236.60",0,0,0,0,371.6,0,0,0,54.9,,,,,,,,,,,,,,,
7/8/2019 3:35,2,-7,1,5805.7,840.20,435.3,0,0,"2,606.50",0,"2,359.00",0,0,0,0,334.5,0,0,0,70.4,,,,,,,,,,,,,,,
7/8/2019 3:40,2,-11,1,5768.2,911.60,504.1,0,0,"2,583.70",0,"2,272.90",0,0,0,0,331.9,0,0,0,75.6,,,,,,,,,,,,,,,
7/8/2019 3:45,2,-9,1,6113.1,"1,171.20",784.7,0,0,"2,593.00",0,"2,348.90",0,0,0,0,331.4,0,0,0,55.1,,,,,,,,,,,,,,,
7/8/2019 3:50,2,-9,1,5670.3,762.30,382.1,0,0,"2,560.00",0,"2,348.00",0,0,0,0,324.3,0,0,0,55.9,,,,,,,,,,,,,,,
7/8/2019 3:55,2,-10,1,5686.7,783.70,381.6,0,0,"2,609.00",0,"2,294.00",0,0,0,0,341.8,0,0,0,60.3,,,,,,,,,,,,,,,
7/8/2019 4:00,2,-12,1,5553.5,717.20,385.5,0,0,"2,613.30",0,"2,223.00",0,0,0,0,269.7,0,0,0,62,,,,,,,,,,,,,,,
7/8/2019 4:05,2,-11,1,5680.1,748.30,387.5,0,0,"2,587.10",0,"2,344.70",0,0,0,0,301.5,0,0,0,59.3,,,,,,,,,,,,,,,
7/8/2019 4:10,2,-12,1,5695.3,714.60,395.8,0,0,"2,583.70",0,"2,397.00",0,0,0,0,253.4,0,0,0,65.4,,,,,,,,,,,,,,,
7/8/2019 4:15,2,-12,1,5754.4,695.10,384.1,0,0,"2,658.90",0,"2,400.40",0,0,0,0,255.9,0,0,0,55.1,,,,,,,,,,,,,,,
7/8/2019 4:20,2,-14,1,5675.1,756.90,437.3,0,0,"2,638.60",0,"2,279.60",0,0,0,0,258.7,0,0,0,60.9,,,,,,,,,,,,,,,
7/8/2019 4:25,2,-14,1,5685.8,765.90,443.1,0,0,"2,611.60",0,"2,308.30",0,0,0,0,262.4,0,0,0,60.4,,,,,,,,,,,,,,,
7/8/2019 4:30,2,-14,1,6086.5,"1,118.40",781.8,0,0,"2,598.90",0,"2,369.20",0,0,0,0,253.9,0,0,0,82.7,,,,,,,,,,,,,,,
7/8/2019 4:35,2,-17,1,5711.4,705.40,388.5,0,0,"2,642.80",0,"2,363.20",0,0,0,0,256.2,0,0,0,60.7,,,,,,,,,,,,,,,
7/8/2019 4:40,2,-15,1,5647.1,722.10,390.9,0,0,"2,649.60",0,"2,275.40",0,0,0,0,275.3,0,0,0,55.9,,,,,,,,,,,,,,,
7/8/2019 4:45,2,-13,1,5586.5,706.30,392.8,0,0,"2,587.90",0,"2,292.30",0,0,0,0,256.8,0,0,0,56.7,,,,,,,,,,,,,,,
7/8/2019 4:50,2,-16,1,5636.3,718.90,379.7,0,0,"2,564.30",0,"2,353.10",0,0,0,0,265.5,0,0,0,73.7,,,,,,,,,,,,,,,
7/8/2019 4:55,2,-11,1,5704.3,696.60,384.5,0,0,"2,624.20",0,"2,383.50",0,0,0,0,257,0,0,0,55.1,,,,,,,,,,,,,,,
7/8/2019 5:00,2,-16,1,6139.5,"1,258.40",732.5,204,0,"2,570.20",0,"2,310.90",0,0,0,0,259,0,0,0,62.9,,,,,,,,,,,,,,,
7/8/2019 5:05,2,-17,1,6760.3,"1,840.40",885.7,639.8,0,"2,632.70",0,"2,287.20",0,0,0,0,260.1,0,0,0,54.8,,,,,,,,,,,,,,,
7/8/2019 5:10,2,-18,1,7147.5,"1,831.40",885.2,631,0,"2,605.70",0,"2,710.40",0,0,0,0,258.2,0,0,0,57,,,,,,,,,,,,,,,
7/8/2019 5:15,2,-17,1,7380.1,"2,184.80","1,221.00",636.4,0,"2,638.60",0,"2,556.70",0,0,0,0,272.5,0,0,0,54.9,,,,,,,,,,,,,,,
7/8/2019 5:20,2,-19,1,7036.7,"1,782.30",826.7,639.8,0,"2,571.90",0,"2,682.50",0,0,0,0,260.7,0,0,0,55.1,,,,,,,,,,,,,,,
7/8/2019 5:25,2,-20,1,7104.4,"1,766.40",817.9,632.5,0,"2,646.20",0,"2,691.80",0,0,0,0,260.1,0,0,0,55.9,,,,,,,,,,,,,,,
7/8/2019 5:30,2,-21,1,7043.5,"1,752.80",815,629,0,"2,608.20",0,"2,682.50",0,0,0,0,253.9,0,0,0,54.9,,,,,,,,,,,,,,,
7/8/2019 5:35,2,-18,1,7097.8,"1,772.40",815.9,636.8,0,"2,590.50",0,"2,734.90",0,0,0,0,264.6,0,0,0,55.1,,,,,,,,,,,,,,,
7/8/2019 5:40,2,-19,1,6705,"1,769.00",818.9,633.4,0,"2,598.10",0,"2,337.90",0,0,0,0,261.6,0,0,0,55.1,,,,,,,,,,,,,,,
7/8/2019 5:45,2,-17,1,6800.7,"1,749.00",811.1,624.6,0,"2,594.70",0,"2,457.00",0,0,0,0,258.7,0,0,0,54.6,,,,,,,,,,,,,,,
7/8/2019 5:50,2,-22,1,6850.2,"1,824.70",863.8,628.5,0,"2,657.20",0,"2,368.30",0,0,0,0,277,0,0,0,55.4,,,,,,,,,,,,,,,
7/8/2019 5:55,2,-16,1,7099,"2,223.00","1,173.20",626.6,0,"2,595.50",0,"2,280.50",0,0,0,0,360.1,0,0,0,63.1,,,,,,,,,,,,,,,
7/8/2019 6:00,2,-15,1,6821.1,"1,881.80",815.9,632.9,0,"2,678.30",0,"2,261.00",0,0,0,0,370.5,0,0,0,62.5,,,,,,,,,,,,,,,
7/8/2019 6:05,2,-12,1,6751.2,"1,870.10",823.3,628.5,0,"2,636.90",0,"2,244.20",0,0,0,0,360.4,0,0,0,57.9,,,,,,,,,,,,,,,
7/8/2019 6:10,2,-12,1,6762.2,"1,874.40",818.9,628.5,0,"2,638.60",0,"2,249.20",0,0,0,0,349.4,374.2,580.3,0,77.6,,,,,,,,,,,,,,,
7/8/2019 6:15,2,-9,1,6643.8,"1,844.70",822.8,629.5,0,"2,582.00",0,"2,217.10",0,0,0,0,335,511.8,576,0,57.4,,,,,,,,,,,,,,,
7/8/2019 6:20,2,-8,1,6459.5,"1,840.30",820.8,633.4,0,"2,476.40",0,"2,142.80",0,0,0,0,330.8,540.6,603.1,0,55.3,,,,,,,,,,,,,,,
