timestamp,Actual_Campus_Demand
2019-07-05 14:50:00,35726.42627480825
2019-07-05 15:00:00,35453.51424868266
2019-07-05 15:10:00,35486.75190612793
2019-07-05 15:20:00,35603.93823462168
2019-07-05 15:30:00,35639.97016405741
2019-07-05 15:40:00,35347.001550712586
2019-07-05 15:50:00,35435.670353507994
2019-07-05 16:00:00,35352.81317808787
2019-07-05 16:10:00,35421.67193815867
2019-07-05 16:20:00,35571.52657421112
2019-07-05 16:30:00,35531.86899758657
2019-07-05 16:40:00,35547.63244965871
2019-07-05 16:50:00,35366.13890680949
2019-07-05 17:00:00,35207.31685841878
2019-07-05 17:10:00,35030.19114273071
2019-07-05 17:20:00,34846.33620786031
2019-07-05 17:30:00,34779.51666381836
2019-07-05 17:40:00,34850.53708952586
2019-07-05 17:50:00,34789.95771476746
2019-07-05 18:00:00,34193.68029326121
2019-07-05 18:10:00,33809.757810338335
2019-07-05 18:20:00,33702.43822271983
2019-07-05 18:30:00,33632.955504875186
2019-07-05 18:40:00,33746.69291324615
2019-07-05 18:50:00,33559.65147424062
2019-07-05 19:00:00,33118.90284079234
2019-07-05 19:10:00,33108.50931285858
2019-07-05 19:20:00,32971.1607231013
2019-07-05 19:30:00,32838.157731437685
2019-07-05 19:40:00,32673.314031066893
2019-07-05 19:50:00,32434.73129553477
2019-07-05 20:00:00,32162.74102364858
2019-07-05 20:10:00,32000.140805244446
2019-07-05 20:20:00,31903.408268427404
2019-07-05 20:30:00,31717.789052752305
2019-07-05 20:40:00,31620.902917442323
2019-07-05 20:50:00,31336.92555862427
2019-07-05 21:00:00,30880.270851707457
2019-07-05 21:10:00,30751.773397928875
2019-07-05 21:20:00,30592.879104003907
2019-07-05 21:30:00,30287.002115071613
2019-07-05 21:40:00,30156.64353796641
2019-07-05 21:50:00,30089.526726404827
2019-07-05 22:00:00,29506.904021224975
2019-07-05 22:10:00,29336.983725204467
2019-07-05 22:20:00,29112.399696884157
2019-07-05 22:30:00,28866.62289299011
2019-07-05 22:40:00,28704.17082408905
2019-07-05 22:50:00,28643.214840138753
2019-07-05 23:00:00,28193.3444793574
2019-07-05 23:10:00,27756.193378969827
2019-07-05 23:20:00,26668.196623471576
2019-07-05 23:30:00,26001.733406646385
2019-07-05 23:40:00,26030.153072731366
2019-07-05 23:50:00,25739.110425580344
2019-07-06 00:00:00,25602.154508336385
2019-07-06 00:10:00,25465.534763323467
2019-07-06 00:20:00,25235.302352027895
2019-07-06 00:30:00,23713.20905186971
2019-07-06 00:40:00,23733.530314407348
2019-07-06 00:50:00,23690.01344350179
2019-07-06 01:00:00,23536.5826039505
2019-07-06 01:10:00,23396.454849332174
2019-07-06 01:20:00,23136.319150657655
2019-07-06 01:30:00,23004.169023653667
2019-07-06 01:40:00,23011.016415112812
2019-07-06 01:50:00,22860.365893592836
2019-07-06 02:00:00,23056.68506539663
2019-07-06 02:10:00,23060.619632352194
2019-07-06 02:20:00,22912.825100631715
2019-07-06 02:30:00,22921.461255048114
2019-07-06 02:40:00,22752.300849787393
2019-07-06 02:50:00,22644.77635682424
2019-07-06 03:00:00,22565.69687423706
2019-07-06 03:10:00,22627.132603975933
2019-07-06 03:20:00,22638.893694000246
2019-07-06 03:30:00,22675.881853167215
2019-07-06 03:40:00,22591.331047846477
2019-07-06 03:50:00,22207.82813916524
2019-07-06 04:00:00,21615.543118794758
2019-07-06 04:10:00,20784.834362512953
2019-07-06 04:20:00,20140.542571411406
2019-07-06 04:30:00,20222.54065416972
2019-07-06 04:40:00,20315.37393910726
2019-07-06 04:50:00,20063.105716590882
2019-07-06 05:00:00,20063.95908955892
2019-07-06 05:10:00,20102.822188250222
2019-07-06 05:20:00,20146.514873987835
2019-07-06 05:30:00,20147.6702148819
2019-07-06 05:40:00,20170.134891459147
2019-07-06 05:50:00,20140.873466555277
2019-07-06 06:00:00,20402.82151725769
2019-07-06 06:10:00,20545.54872361501
2019-07-06 06:20:00,20518.284093119302
2019-07-06 06:30:00,20682.757091153464
2019-07-06 06:40:00,20628.35267077128
2019-07-06 06:50:00,20800.94961269379
2019-07-06 07:00:00,20809.469789098104
2019-07-06 07:10:00,20944.685450159708
2019-07-06 07:20:00,20907.216165466307
2019-07-06 07:30:00,21055.013468348185
2019-07-06 07:40:00,21017.443548266092
2019-07-06 07:50:00,21150.565427627564
2019-07-06 08:00:00,21592.73975546519
2019-07-06 08:10:00,21724.515349807738
2019-07-06 08:20:00,21821.041978861493
2019-07-06 08:30:00,21747.554334754943
2019-07-06 08:40:00,22035.072721405028
2019-07-06 08:50:00,22246.63485244751
2019-07-06 09:00:00,22376.99204667409
2019-07-06 09:10:00,22379.202831344606
2019-07-06 09:20:00,22584.733463668825
2019-07-06 09:30:00,22692.200290934245
2019-07-06 09:40:00,22773.08030371348
2019-07-06 09:50:00,22825.11288473765
2019-07-06 10:00:00,23146.347312164307
2019-07-06 10:10:00,23252.64821182251
2019-07-06 10:20:00,23413.187724647523
2019-07-06 10:30:00,23752.018305664064
2019-07-06 10:40:00,23872.47801223755
2019-07-06 10:50:00,23983.23579369863
2019-07-06 11:00:00,24132.744591916402
2019-07-06 11:10:00,24277.582930958026
2019-07-06 11:20:00,24801.099733735173
2019-07-06 11:30:00,25749.342747395833
2019-07-06 11:40:00,26468.749537328084
2019-07-06 11:50:00,26626.335227012634
2019-07-06 12:00:00,26784.091519673664
2019-07-06 12:10:00,26956.65865901947
2019-07-06 12:20:00,27110.916308364867
2019-07-06 12:30:00,27116.517560640972
2019-07-06 12:40:00,27350.636902402242
2019-07-06 12:50:00,27323.79402472178
2019-07-06 13:00:00,27540.6406654801
2019-07-06 13:10:00,27582.390704962607
2019-07-06 13:20:00,27740.703793067933
2019-07-06 13:30:00,27819.38922255198
2019-07-06 13:40:00,27768.796172040304
2019-07-06 13:50:00,28749.446961860656
2019-07-06 14:00:00,29843.393496309916
2019-07-06 14:10:00,29793.705546099343
2019-07-06 14:20:00,29753.571427866616
2019-07-06 14:30:00,29757.741352564495
2019-07-06 14:40:00,29987.394546648662
2019-07-06 14:50:00,30122.75601753235
2019-07-06 15:00:00,30200.525386594138
2019-07-06 15:10:00,29950.903662465415
2019-07-06 15:20:00,29713.972866223652
2019-07-06 15:30:00,29838.802856750488
2019-07-06 15:40:00,29685.809052556357
2019-07-06 15:50:00,29813.733642908734
2019-07-06 16:00:00,29856.603085339862
2019-07-06 16:10:00,30146.080122998555
2019-07-06 16:20:00,30026.412965075175
2019-07-06 16:30:00,29767.013136990867
2019-07-06 16:40:00,30068.1017355601
2019-07-06 16:50:00,29787.17637962341
2019-07-06 17:00:00,29653.270385869346
2019-07-06 17:10:00,29771.702432988484
2019-07-06 17:20:00,29920.52026646932
2019-07-06 17:30:00,30059.76971127828
2019-07-06 17:40:00,29857.986804974873
2019-07-06 17:50:00,29905.44926551819
2019-07-06 18:00:00,29587.047606315613
2019-07-06 18:10:00,29574.866203066507
2019-07-06 18:20:00,29488.10873910268
2019-07-06 18:30:00,29495.71351439158
2019-07-06 18:40:00,29456.644513956704
2019-07-06 18:50:00,29321.195015945435
2019-07-06 19:00:00,29252.790043271383
2019-07-06 19:10:00,29086.996612447103
2019-07-06 19:20:00,28870.492401517233
2019-07-06 19:30:00,28753.246931648253
2019-07-06 19:40:00,28516.39158522288
2019-07-06 19:50:00,28370.481906878154
2019-07-06 20:00:00,28144.50112110138
2019-07-06 20:10:00,27970.9849756368
2019-07-06 20:20:00,27811.64272558848
2019-07-06 20:30:00,27873.97598121643
2019-07-06 20:40:00,27742.642274246216
2019-07-06 20:50:00,27596.360629806517
2019-07-06 21:00:00,27163.89163763682
2019-07-06 21:10:00,26961.400149828594
2019-07-06 21:20:00,26883.218578948974
2019-07-06 21:30:00,26871.22765148163
2019-07-06 21:40:00,26706.40971847534
2019-07-06 21:50:00,26533.354851315817
2019-07-06 22:00:00,26309.278679796855
2019-07-06 22:10:00,26134.516668103537
2019-07-06 22:20:00,25980.01084154765
2019-07-06 22:30:00,25756.508722432456
2019-07-06 22:40:00,25665.757489967345
2019-07-06 22:50:00,25726.32260556539
2019-07-06 23:00:00,25392.070765101114
2019-07-06 23:10:00,25253.212108777363
2019-07-06 23:20:00,25181.68675664266
2019-07-06 23:30:00,25095.012794240316
2019-07-06 23:40:00,24953.07835130056
2019-07-06 23:50:00,25096.606830469766
2019-07-07 00:00:00,25435.32694763631
2019-07-07 00:10:00,23793.41234197805
2019-07-07 00:20:00,22750.727602132163
2019-07-07 00:30:00,23174.25948158264
2019-07-07 00:40:00,23243.94862452189
2019-07-07 00:50:00,23402.105821927387
2019-07-07 01:00:00,23437.55596736908
2019-07-07 01:10:00,22429.583437156678
2019-07-07 01:20:00,22025.48684679667
2019-07-07 01:30:00,22034.916589113873
2019-07-07 01:40:00,22499.459641634625
2019-07-07 01:50:00,22285.840643577576
2019-07-07 02:00:00,22229.62822175344
2019-07-07 02:10:00,22330.917986653647
2019-07-07 02:20:00,22532.56341111501
2019-07-07 02:30:00,22865.89144502004
2019-07-07 02:40:00,22889.408871777854
2019-07-07 02:50:00,22965.575193990073
2019-07-07 03:00:00,22746.231767044068
2019-07-07 03:10:00,22567.784517097472
2019-07-07 03:20:00,22406.42183043114
2019-07-07 03:30:00,22567.568275528436
2019-07-07 03:40:00,22665.272105267843
2019-07-07 03:50:00,22559.747531204222
2019-07-07 04:00:00,22406.28918827057
2019-07-07 04:10:00,22154.75859195882
2019-07-07 04:20:00,22214.74581888662
2019-07-07 04:30:00,22131.530915196738
2019-07-07 04:40:00,22160.279330431622
2019-07-07 04:50:00,22112.078130226135
2019-07-07 05:00:00,22312.419004453022
2019-07-07 05:10:00,22164.538369967144
2019-07-07 05:20:00,21744.38286215464
2019-07-07 05:30:00,21616.019828364053
2019-07-07 05:40:00,21385.28366596222
2019-07-07 05:50:00,21180.374969914756
2019-07-07 06:00:00,20065.867421544393
2019-07-07 06:10:00,20101.257161509195
2019-07-07 06:20:00,20435.243984158835
2019-07-07 06:30:00,20537.73140065511
2019-07-07 06:40:00,20355.74394180298
2019-07-07 06:50:00,20517.660846570332
2019-07-07 07:00:00,20693.873789113364
2019-07-07 07:10:00,20878.282116889954
2019-07-07 07:20:00,21110.40693813324
2019-07-07 07:30:00,20879.351745872496
2019-07-07 07:40:00,21263.460513992308
2019-07-07 07:50:00,20794.826039250693
2019-07-07 08:00:00,21300.15860134125
2019-07-07 08:10:00,21518.575183499655
2019-07-07 08:20:00,21323.764331448874
2019-07-07 08:30:00,21292.771256014505
2019-07-07 08:40:00,21670.874531071982
2019-07-07 08:50:00,21643.36060160319
2019-07-07 09:00:00,22088.052264086404
2019-07-07 09:10:00,22401.2589258194
2019-07-07 09:20:00,22197.19284169515
2019-07-07 09:30:00,22475.557649408976
2019-07-07 09:40:00,22283.17728064219
2019-07-07 09:50:00,22495.68823530833
2019-07-07 10:00:00,22345.12701787313
2019-07-07 10:10:00,22945.389489301047
2019-07-07 10:20:00,22883.237783711753
2019-07-07 10:30:00,22931.49920038859
2019-07-07 10:40:00,22770.402602297465
2019-07-07 10:50:00,23126.368953183493
2019-07-07 11:00:00,22988.54592904409
2019-07-07 11:10:00,23005.877778892518
2019-07-07 11:20:00,23805.238029047647
2019-07-07 11:30:00,23614.023562088012
2019-07-07 11:40:00,23254.227133433025
2019-07-07 11:50:00,22996.384865557353
2019-07-07 12:00:00,23510.49593313853
2019-07-07 12:10:00,23800.394633255004
2019-07-07 12:20:00,23801.756355781556
2019-07-07 12:30:00,23976.920811157226
2019-07-07 12:40:00,23922.508563435873
2019-07-07 12:50:00,24144.536441866556
2019-07-07 13:00:00,24293.483777631125
2019-07-07 13:10:00,24346.807570966084
2019-07-07 13:20:00,24323.95430937449
2019-07-07 13:30:00,24389.9311120224
2019-07-07 13:40:00,24413.50528040568
2019-07-07 13:50:00,24947.198305854796
2019-07-07 14:00:00,25849.808672968546
2019-07-07 14:10:00,26406.45661696116
2019-07-07 14:20:00,26325.48134419759
2019-07-07 14:30:00,26466.62272927602
2019-07-07 14:40:00,26626.541259943646
2019-07-07 14:50:00,26772.996925519306
2019-07-07 15:00:00,26640.756788012186
2019-07-07 15:10:00,26739.001737238566
2019-07-07 15:20:00,26637.51301545461
2019-07-07 15:30:00,27182.109879824322
2019-07-07 15:40:00,28531.50566604614
2019-07-07 15:50:00,28548.318686230978
2019-07-07 16:00:00,28456.25125746409
2019-07-07 16:10:00,28409.685778961182
2019-07-07 16:20:00,28377.45208969193
2019-07-07 16:30:00,28398.73653321507
2019-07-07 16:40:00,28544.050918312074
2019-07-07 16:50:00,28555.22630302429
2019-07-07 17:00:00,28428.889058647157
2019-07-07 17:10:00,28283.08847269694
2019-07-07 17:20:00,28286.213045349123
2019-07-07 17:30:00,28429.081956507365
2019-07-07 17:40:00,28754.740931421915
2019-07-07 17:50:00,28582.631000010173
2019-07-07 18:00:00,28534.586139386494
2019-07-07 18:10:00,28477.086161092124
2019-07-07 18:20:00,28414.204892133075
2019-07-07 18:30:00,28154.003191731772
2019-07-07 18:40:00,28052.024729830424
2019-07-07 18:50:00,28129.278522631328
2019-07-07 19:00:00,27730.668965199788
2019-07-07 19:10:00,27664.294468104046
2019-07-07 19:20:00,27364.18591603597
2019-07-07 19:30:00,27273.35346239726
2019-07-07 19:40:00,27066.293953399658
2019-07-07 19:50:00,26884.114986750286
2019-07-07 20:00:00,26784.949957580568
2019-07-07 20:10:00,26487.457520014446
2019-07-07 20:20:00,27473.87492052714
2019-07-07 20:30:00,27904.47967777252
2019-07-07 20:40:00,27941.327338409425
2019-07-07 20:50:00,27881.131499646504
2019-07-07 21:00:00,27390.31941033681
2019-07-07 21:10:00,27248.267528686523
2019-07-07 21:20:00,27504.757834205626
2019-07-07 21:30:00,27711.1003616333
2019-07-07 21:40:00,27617.696665712992
2019-07-07 21:50:00,27557.884611473084
2019-07-07 22:00:00,27464.783376604715
2019-07-07 22:10:00,26113.320398635864
2019-07-07 22:20:00,26380.54279366811
2019-07-07 22:30:00,26240.245207901
2019-07-07 22:40:00,25995.943365834555
2019-07-07 22:50:00,25582.353478571575
2019-07-07 23:00:00,25146.939953333538
2019-07-07 23:10:00,25021.983395576477
2019-07-07 23:20:00,25034.48334910075
2019-07-07 23:30:00,25052.366398557027
2019-07-07 23:40:00,24936.965170110067
2019-07-07 23:50:00,24798.7994846344
