timestamp,wifi1-val,elec1-val,co21-val,truth-val
7/8/2019 00:30,2,5962.3,14,1
7/8/2019 00:35,2,6062.3,10,1
7/8/2019 00:40,2,6205.2,8,1
7/8/2019 00:45,2,6240.1,7,1
7/8/2019 00:50,2,6565.1,7,1
7/8/2019 00:55,2,6141.8,5,1
7/8/2019 01:00,2,5867.3,4,1
7/8/2019 01:05,2,5770,6,1
7/8/2019 01:10,2,5804.4,3,1
7/8/2019 01:15,2,5726.6,5,1
7/8/2019 01:20,2,5738.1,4,1
7/8/2019 01:25,2,5697.9,4,1
7/8/2019 01:30,2,5932.3,2,1
7/8/2019 01:35,2,6106.3,-3,1
7/8/2019 01:40,2,5732.6,-2,1
7/8/2019 01:45,2,5671.9,-6,1
7/8/2019 01:50,2,5554.6,-5,1
7/8/2019 01:55,2,5578.8,-6,1
7/8/2019 02:00,2,5617.2,-1,1
7/8/2019 02:05,2,5698.3,3,1
7/8/2019 02:10,2,5786.8,1,1
7/8/2019 02:15,2,5996.4,-1,1
7/8/2019 02:20,2,5464.6,-2,1
7/8/2019 02:25,2,5594.2,3,1
7/8/2019 02:30,2,5644.2,2,1
7/8/2019 02:35,2,5624.5,-4,1
7/8/2019 02:40,2,5511.6,-1,1
7/8/2019 02:45,2,5920.9,-1,1
7/8/2019 02:50,2,6070.5,-4,1
7/8/2019 02:55,2,5956.5,-5,1
7/8/2019 03:00,2,6435.2,-6,1
7/8/2019 03:05,2,5856.6,-3,1
7/8/2019 03:10,2,6112.2,-11,1
7/8/2019 03:15,2,6176.7,-9,1
7/8/2019 03:20,2,5708.7,-5,1
7/8/2019 03:25,2,5655,-9,1
7/8/2019 03:30,2,5607.6,-7,1
7/8/2019 03:35,2,5805.7,-7,1
7/8/2019 03:40,2,5768.2,-11,1
7/8/2019 03:45,2,6113.1,-9,1
7/8/2019 03:50,2,5670.3,-9,1
7/8/2019 03:55,2,5686.7,-10,1
7/8/2019 04:00,2,5553.5,-12,1
7/8/2019 04:05,2,5680.1,-11,1
7/8/2019 04:10,2,5695.3,-12,1
7/8/2019 04:15,2,5754.4,-12,1
7/8/2019 04:20,2,5675.1,-14,1
7/8/2019 04:25,2,5685.8,-14,1
7/8/2019 04:30,2,6086.5,-14,1
7/8/2019 04:35,2,5711.4,-17,1
7/8/2019 04:40,2,5647.1,-15,1
7/8/2019 04:45,2,5586.5,-13,1
7/8/2019 04:50,2,5636.3,-16,1
7/8/2019 04:55,2,5704.3,-11,1
7/8/2019 05:00,2,6139.5,-16,1
7/8/2019 05:05,2,6760.3,-17,1
7/8/2019 05:10,2,7147.5,-18,1
7/8/2019 05:15,2,7380.1,-17,1
7/8/2019 05:20,2,7036.7,-19,1
7/8/2019 05:25,2,7104.4,-20,1
7/8/2019 05:30,2,7043.5,-21,1
7/8/2019 05:35,2,7097.8,-18,1
7/8/2019 05:40,2,6705,-19,1
7/8/2019 05:45,2,6800.7,-17,1
7/8/2019 05:50,2,6850.2,-22,1
7/8/2019 05:55,2,7099,-16,1
7/8/2019 06:00,2,6821.1,-15,1
7/8/2019 06:05,2,6751.2,-12,1
7/8/2019 06:10,2,6762.2,-12,1
7/8/2019 06:15,2,6643.8,-9,1
7/8/2019 06:20,2,6459.5,-8,1
7/8/2019 06:25,2,6335.4,-5,1
7/8/2019 06:30,2,6299.6,-6,1
7/8/2019 06:35,2,6127.6,-7,1
7/8/2019 06:40,2,6280.5,-1,1
7/8/2019 06:45,2,5683.6,0,1
7/8/2019 06:50,2,5581.6,-5,1
7/8/2019 06:55,2,5415.2,-5,1
7/8/2019 07:00,2,5240.9,-11,1
7/8/2019 07:05,2,5154.4,-7,1
7/8/2019 07:10,2,4924.2,-5,1
7/8/2019 07:15,2,5169,-3,0
7/8/2019 07:20,2,5116.1,9,0
7/8/2019 07:25,3,5538.3,23,0
7/8/2019 07:30,3,5299.2,14,0
7/8/2019 07:35,4,4776.9,15,0
7/8/2019 07:40,4,4924.9,13,0
7/8/2019 07:45,4,5098.9,16,0
7/8/2019 07:50,4,5397,22,0
7/8/2019 07:55,4,5891.5,31,0
7/8/2019 08:00,4,7278.3,28,0
7/8/2019 08:05,6,7113,23,0
7/8/2019 08:10,6,7441.5,20,0
7/8/2019 08:15,7,7642.2,42,0
7/8/2019 08:20,8,7825.1,72,0
7/8/2019 08:25,15,7573.7,78,0
7/8/2019 08:30,15,8595.7,113,0
7/8/2019 08:35,15,8733.3,181,0
7/8/2019 08:40,16,9106.5,243,0
7/8/2019 08:45,22,9199.9,232,0
7/8/2019 08:50,23,9379.3,206,0
7/8/2019 08:55,26,9883.8,194,0
7/8/2019 09:00,26,10261.1,195,0
7/8/2019 09:05,28,10445.1,194,0
7/8/2019 09:10,28,10941.1,208,0
7/8/2019 09:15,31,11500.9,231,0
7/8/2019 09:20,31,11083.6,258,0
7/8/2019 09:25,29,11432.9,273,0
7/8/2019 09:30,29,12255.1,277,0
7/8/2019 09:35,31,13048.5,269,0
7/8/2019 09:40,31,12371.2,337,0
7/8/2019 09:45,30,12328.1,375,0
7/8/2019 09:50,30,13106,419,0
7/8/2019 09:55,29,13203.7,471,0
7/8/2019 10:00,29,12701.3,430,0
7/8/2019 10:05,29,13025.5,475,0
7/8/2019 10:10,29,13312,488,0
7/8/2019 10:15,26,13839.7,515,0
7/8/2019 10:20,26,14291.8,529,0
7/8/2019 10:25,29,14682.7,540,0
7/8/2019 10:30,29,15132.6,553,0
7/8/2019 10:35,30,14966.2,475,0
7/8/2019 10:40,30,15241.7,381,0
7/8/2019 10:45,32,17098,328,0
7/8/2019 10:50,32,17188.3,324,0
7/8/2019 10:55,34,17997,340,0
7/8/2019 11:00,34,18775.5,383,0
7/8/2019 11:05,31,19406.4,431,0
7/8/2019 11:10,31,18977.5,457,0
7/8/2019 11:15,32,17684.5,459,0
7/8/2019 11:20,32,18213.4,487,0
7/8/2019 11:25,35,18648.2,497,0
7/8/2019 11:30,35,18745.3,512,0
7/8/2019 11:35,33,18861.3,536,0
7/8/2019 11:40,33,19742.8,531,0
7/8/2019 11:45,32,19084.1,528,0
7/8/2019 11:50,32,18615.8,527,0
7/8/2019 11:55,29,20219,513,0
7/8/2019 12:00,29,19265.2,529,0
7/8/2019 12:05,29,18842.4,521,0
7/8/2019 12:10,29,21193.5,525,0
7/8/2019 12:15,28,22613.4,522,0
7/8/2019 12:20,28,20161,432,0
7/8/2019 12:25,28,19837,414,0
7/8/2019 12:30,28,23431.6,410,0
7/8/2019 12:35,27,23426.4,435,0
7/8/2019 12:40,27,22141.3,432,0
7/8/2019 12:45,27,22326.4,458,0
7/8/2019 12:50,27,24114.4,458,0
7/8/2019 12:55,29,20342.1,443,0
7/8/2019 13:00,29,20033.9,431,0
7/8/2019 13:05,32,21335.7,442,0
7/8/2019 13:10,32,21978.6,431,0
7/8/2019 13:15,30,21298,452,0
7/8/2019 13:20,30,21232.4,440,0
7/8/2019 13:25,33,21205,431,0
7/8/2019 13:30,33,20253,436,0
7/8/2019 13:35,33,20225.8,446,0
7/8/2019 13:40,33,20281.6,440,0
7/8/2019 13:45,35,20926.2,462,0
7/8/2019 13:50,35,19388.2,441,0
7/8/2019 13:55,32,19434.9,454,0
7/8/2019 14:00,32,20605.9,454,0
7/8/2019 14:05,30,20851.6,425,0
7/8/2019 14:10,30,21036.2,434,0
7/8/2019 14:15,31,22257.8,439,0
7/8/2019 14:20,31,20632.7,435,0
7/8/2019 14:25,32,18940.3,438,0
7/8/2019 14:30,32,18172.7,433,0
7/8/2019 14:35,30,18067.8,451,0
7/8/2019 14:40,30,18864.9,418,0
7/8/2019 14:45,31,17959.8,417,0
7/8/2019 14:50,30,19344.7,453,0
7/8/2019 14:55,25,18516,485,0
7/8/2019 15:00,25,18892.3,479,0
7/8/2019 15:05,24,18763.4,479,0
7/8/2019 15:10,24,19558.9,527,0
7/8/2019 15:15,26,18954,544,0
7/8/2019 15:20,26,16899.8,543,0
7/8/2019 15:25,24,16289.9,543,0
7/8/2019 15:30,25,15766.3,525,0
7/8/2019 15:35,30,15564.2,394,0
7/8/2019 15:40,30,16149.6,384,0
7/8/2019 15:45,27,17919.5,403,0
7/8/2019 15:50,26,17800.5,399,0
7/8/2019 15:55,23,14210.8,400,0
7/8/2019 16:00,23,13777.4,381,0
7/8/2019 16:05,23,15662.4,362,0
7/8/2019 16:10,23,14024.1,353,0
7/8/2019 16:15,24,13028.6,353,0
7/8/2019 16:20,24,14457.1,361,0
7/8/2019 16:25,23,15128.7,356,0
7/8/2019 16:30,23,12769.8,340,0
7/8/2019 16:35,25,12192.5,346,0
7/8/2019 16:40,25,12104.4,341,0
7/8/2019 16:45,24,11523.8,340,0
7/8/2019 16:50,24,11006.2,341,0
7/8/2019 16:55,26,11356,326,0
7/8/2019 17:00,26,11254.7,322,0
7/8/2019 17:05,26,10618,323,0
7/8/2019 17:10,25,10292.1,318,0
7/8/2019 17:15,20,10187.8,303,0
7/8/2019 17:20,17,9706.4,284,0
7/8/2019 17:25,13,9610.5,278,0
7/8/2019 17:30,13,10875.7,284,0
7/8/2019 17:35,15,10576.1,271,0
7/8/2019 17:40,15,8702.1,261,0
7/8/2019 17:45,13,8437.1,248,0
7/8/2019 17:50,13,8653,224,0
7/8/2019 17:55,10,7192.1,211,0
7/8/2019 18:00,10,6327.7,207,0
7/8/2019 18:05,8,6499.4,187,0
7/8/2019 18:10,8,7189.7,180,0
7/8/2019 18:15,7,6589.2,171,0
7/8/2019 18:20,7,6755.5,162,0
7/8/2019 18:25,6,6061,153,0
7/8/2019 18:30,6,6260.9,144,0
7/8/2019 18:35,6,5364,144,0
7/8/2019 18:40,6,5937.8,134,0
7/8/2019 18:45,7,5534.4,134,0
7/8/2019 18:50,6,4581.6,128,1
7/8/2019 18:55,2,5230,121,1
7/8/2019 19:00,2,5227.8,113,1
7/8/2019 19:05,2,5269.6,110,1
7/8/2019 19:10,2,5436.6,110,1
7/8/2019 19:15,2,5832,108,1
7/8/2019 19:20,2,6085.9,100,1
7/8/2019 19:25,3,5573.6,93,1
7/8/2019 19:30,3,5379.8,87,1
7/8/2019 19:35,2,5396.2,88,1
7/8/2019 19:40,2,5079.7,80,1
7/8/2019 19:45,3,5557.7,78,1
7/8/2019 19:50,3,6239.6,70,1
7/8/2019 19:55,4,6425.3,65,1
7/8/2019 20:00,4,6039.1,60,1
7/8/2019 20:05,3,6154.8,59,1
7/8/2019 20:10,3,6107.5,54,1
7/8/2019 20:15,3,6409.4,47,1
7/8/2019 20:20,3,6540.1,46,1
7/8/2019 20:25,3,6721,43,1
7/8/2019 20:30,3,7101.3,38,1
7/8/2019 20:35,3,6624.3,34,1
7/8/2019 20:40,3,6710.4,30,1
7/8/2019 20:45,3,6714.4,30,1
7/8/2019 20:50,3,6564,30,1
7/8/2019 20:55,3,6713.3,26,1
7/8/2019 21:00,3,6578.5,24,1
7/8/2019 21:05,2,6837.9,19,1
7/8/2019 21:10,2,7145.2,21,1
7/8/2019 21:15,2,6772.3,21,1
7/8/2019 21:20,2,7021.2,18,1
7/8/2019 21:25,2,7105.3,18,1
7/8/2019 21:30,2,7023.6,18,1
7/8/2019 21:35,2,6998.3,12,1
7/8/2019 21:40,2,7018.4,12,1
7/8/2019 21:45,2,7329.3,17,1
7/8/2019 21:50,2,6783.4,9,1
7/8/2019 21:55,2,6523.1,9,1
7/8/2019 22:00,2,6715.5,11,1
7/8/2019 22:05,2,6748.3,3,1
7/8/2019 22:10,2,6809.2,5,1
7/8/2019 22:15,2,6609.1,3,1
7/8/2019 22:20,2,6712.7,0,1
7/8/2019 22:25,2,7115.5,1,1
7/8/2019 22:30,2,6617.9,2,1
7/8/2019 22:35,2,6653.7,6,1
7/8/2019 22:40,2,6569.8,7,1
7/8/2019 22:45,2,6716.2,6,1
7/8/2019 22:50,2,6649.4,7,1
7/8/2019 22:55,3,6576.8,6,1
7/8/2019 23:00,3,6654.8,8,1
7/8/2019 23:05,3,7007.6,4,1
7/8/2019 23:10,3,6822,5,1
7/8/2019 23:15,3,6873.5,11,1
7/8/2019 23:20,3,6770.4,15,1
7/8/2019 23:25,2,6802.7,9,1
7/8/2019 23:30,2,6920.3,4,1
7/8/2019 23:35,2,7275.3,4,1
7/8/2019 23:40,2,7511.3,6,1
7/8/2019 23:45,3,7741.4,3,1
7/8/2019 23:50,3,7144.6,7,1
7/8/2019 23:55,4,7107.6,6,1
7/9/2019 00:00,4,7074.8,1,1
7/9/2019 00:05,4,7110.2,-4,1
7/9/2019 00:10,4,6905.7,-3,1
7/9/2019 00:15,3,6871.8,4,1
7/9/2019 00:20,3,6864.8,-7,1
7/9/2019 00:25,3,7233.9,-2,1
7/9/2019 00:30,3,6796.6,-2,1
7/9/2019 00:35,3,6991,-6,1
7/9/2019 00:40,3,6864.4,-2,1
7/9/2019 00:45,4,6796.3,-11,1
7/9/2019 00:50,4,6853.9,-9,1
7/9/2019 00:55,4,6899.6,-5,1
7/9/2019 01:00,4,7015.9,-3,1
7/9/2019 01:05,4,7240.9,-7,1
7/9/2019 01:10,4,7246.5,-4,1
7/9/2019 01:15,4,6893.7,-5,1
7/9/2019 01:20,4,6916.8,-5,1
7/9/2019 01:25,4,6925.7,-8,1
7/9/2019 01:30,4,6862.6,-5,1
7/9/2019 01:35,3,6899.8,-6,1
7/9/2019 01:40,3,6734.8,-10,1
7/9/2019 01:45,3,6879.8,-9,1
7/9/2019 01:50,3,7271.8,-14,1
7/9/2019 01:55,3,7215.2,-11,1
7/9/2019 02:00,3,7192.2,-11,1
7/9/2019 02:05,3,7173.5,-9,1
7/9/2019 02:10,3,7204.5,-8,1
7/9/2019 02:15,4,7251.5,-16,1
7/9/2019 02:20,4,7213.3,-7,1
7/9/2019 02:25,4,7325,-11,1
7/9/2019 02:30,4,7290.8,-8,1
7/9/2019 02:35,3,7436.4,-9,1
7/9/2019 02:40,3,6775.5,-9,1
7/9/2019 02:45,3,6794.4,-10,1
7/9/2019 02:50,3,6837.4,-13,1
7/9/2019 02:55,3,6674.9,-14,1
7/9/2019 03:00,3,6665.7,-14,1
7/9/2019 03:05,3,6741.4,-16,1
7/9/2019 03:10,3,7153.1,-13,1
7/9/2019 03:15,3,7155.7,-21,1
7/9/2019 03:20,3,6904.4,-15,1
7/9/2019 03:25,4,7011.6,-10,1
7/9/2019 03:30,4,7093.4,-12,1
7/9/2019 03:35,4,7052,-19,1
7/9/2019 03:40,4,6955.1,-18,1
7/9/2019 03:45,4,7001.3,-16,1
7/9/2019 03:50,4,6952.6,-15,1
7/9/2019 03:55,4,7252.8,-20,1
7/9/2019 04:00,4,6828.8,-13,1
7/9/2019 04:05,4,6787.9,-15,1
7/9/2019 04:10,4,6850.9,-19,1
7/9/2019 04:15,4,6839.6,-19,1
7/9/2019 04:20,4,7249.3,-19,1
7/9/2019 04:25,4,7166.9,-17,1
7/9/2019 04:30,4,7223,-19,1
7/9/2019 04:35,4,7208.4,-18,1
7/9/2019 04:40,4,7522.6,-13,1
7/9/2019 04:45,4,7254.2,-16,1
7/9/2019 04:50,4,7248.6,-15,1
7/9/2019 04:55,4,6690.3,-16,1
7/9/2019 05:00,4,6940.5,-18,1
7/9/2019 05:05,3,6773.6,-18,1
7/9/2019 05:10,3,6719.3,-14,1
7/9/2019 05:15,3,6917.5,-11,1
7/9/2019 05:20,3,6867.5,-18,1
7/9/2019 05:25,4,7080.3,-19,1
7/9/2019 05:30,4,6830.2,-18,1
7/9/2019 05:35,3,6736,-21,1
7/9/2019 05:40,3,6817.4,-21,1
7/9/2019 05:45,3,6837.4,-30,1
7/9/2019 05:50,3,6832.3,-23,1
7/9/2019 05:55,3,6655.6,-32,1
7/9/2019 06:00,3,6770.9,-34,1
7/9/2019 06:05,2,6902.2,-33,1
7/9/2019 06:10,2,7244.7,-32,1
7/9/2019 06:15,2,6753.7,-40,1
7/9/2019 06:20,2,6516,-38,1
7/9/2019 06:25,3,6275.1,-42,1
7/9/2019 06:30,3,6123.7,-42,1
7/9/2019 06:35,3,5960.1,-41,1
7/9/2019 06:40,3,5781.8,-48,1
7/9/2019 06:45,3,5967.1,-52,1
7/9/2019 06:50,3,6120.5,-49,1
7/9/2019 06:55,3,6127.5,-52,1
7/9/2019 07:00,3,5435.7,-48,1
7/9/2019 07:05,4,5492.3,-49,0
7/9/2019 07:10,4,5331.2,-35,0
7/9/2019 07:15,5,5240.1,-26,0
7/9/2019 07:20,5,4845.5,-43,0
7/9/2019 07:25,4,4801.4,-41,0
7/9/2019 07:30,4,4879.9,-26,0
7/9/2019 07:35,4,5286.1,-21,0
7/9/2019 07:40,4,4981.3,-19,0
7/9/2019 07:45,4,5043.7,-23,0
7/9/2019 07:50,4,5393.3,-17,0
7/9/2019 07:55,3,5677.2,-13,0
7/9/2019 08:00,3,6111.3,-4,0
7/9/2019 08:05,3,6510.8,-8,0
7/9/2019 08:10,4,6880.7,0,0
7/9/2019 08:15,8,7501.1,2,0
7/9/2019 08:20,9,7507.5,23,0
7/9/2019 08:25,13,7398.7,60,0
7/9/2019 08:30,13,6790.3,67,0
7/9/2019 08:35,15,8057.6,68,0
7/9/2019 08:40,15,9416.9,106,0
7/9/2019 08:45,15,9739.3,89,0
7/9/2019 08:50,15,10662,99,0
7/9/2019 08:55,11,11614.6,120,0
7/9/2019 09:00,13,10785.6,143,0
7/9/2019 09:05,27,10247.6,157,0
7/9/2019 09:10,26,10311.9,177,0
7/9/2019 09:15,13,10925.3,222,0
7/9/2019 09:20,15,10960.5,301,0
7/9/2019 09:25,31,11540.1,253,0
7/9/2019 09:30,30,11976.1,278,0
7/9/2019 09:35,17,14067.1,293,0
7/9/2019 09:40,19,12699.5,329,0
7/9/2019 09:45,31,12117.1,298,0
7/9/2019 09:50,31,12289.8,282,0
7/9/2019 09:55,29,13018.1,285,0
7/9/2019 10:00,29,14408.6,276,0
7/9/2019 10:05,30,13397.7,280,0
7/9/2019 10:10,30,14567.1,286,0
7/9/2019 10:15,27,15985.2,312,0
7/9/2019 10:20,27,15726.4,285,0
7/9/2019 10:25,23,16296.5,293,0
7/9/2019 10:30,23,18084.8,282,0
7/9/2019 10:35,22,18516.9,274,0
7/9/2019 10:40,23,17954.6,269,0
7/9/2019 10:45,33,18052.4,338,0
7/9/2019 10:50,33,17586,384,0
7/9/2019 10:55,35,17297.2,356,0
7/9/2019 11:00,34,16104.1,337,0
7/9/2019 11:05,23,16351.9,359,0
7/9/2019 11:10,23,18968.7,369,0
7/9/2019 11:15,22,19177.1,342,0
7/9/2019 11:20,23,17223.8,364,0
7/9/2019 11:25,29,18505.6,378,0
7/9/2019 11:30,29,19823.3,395,0
7/9/2019 11:35,28,19654.9,382,0
7/9/2019 11:40,26,21264,357,0
7/9/2019 11:45,7,19882.6,346,0
7/9/2019 11:50,8,20367.5,330,0
7/9/2019 11:55,17,19314.9,325,0
7/9/2019 12:00,18,19846.9,321,0
7/9/2019 12:05,24,17892.9,323,0
7/9/2019 12:10,24,19457,327,0
7/9/2019 12:15,26,21511.3,428,0
7/9/2019 12:20,26,20448.6,568,0
7/9/2019 12:25,22,21042.5,601,0
7/9/2019 12:30,22,19296.4,511,0
7/9/2019 12:35,21,20252.6,468,0
7/9/2019 12:40,21,20541.1,463,0
7/9/2019 12:45,19,20096.3,420,0
7/9/2019 12:50,19,19908.4,372,0
7/9/2019 12:55,20,20512.3,283,0
7/9/2019 13:00,20,21334.8,290,0
7/9/2019 13:05,14,20726.3,349,0
7/9/2019 13:10,14,21863.4,444,0
7/9/2019 13:15,18,20553.5,486,0
7/9/2019 13:20,18,21176.1,501,0
7/9/2019 13:25,21,21261.2,529,0
7/9/2019 13:30,21,19654.4,539,0
7/9/2019 13:35,21,21499.6,530,0
7/9/2019 13:40,21,20120,538,0
7/9/2019 13:45,21,19704.2,554,0
7/9/2019 13:50,20,19680.3,555,0
7/9/2019 13:55,13,18729.1,565,0
7/9/2019 14:00,14,15952,581,0
7/9/2019 14:05,24,20909,568,0
7/9/2019 14:10,23,20728.6,573,0
7/9/2019 14:15,16,21448.9,575,0
7/9/2019 14:20,16,20992.6,580,0
7/9/2019 14:25,19,20213.7,488,0
7/9/2019 14:30,20,17431.2,521,0
7/9/2019 14:35,31,17533.4,580,0
7/9/2019 14:40,31,18070.6,631,0
7/9/2019 14:45,25,19223.4,682,0
7/9/2019 14:50,25,19396,696,0
7/9/2019 14:55,24,17833.5,720,0
7/9/2019 15:00,23,17961.3,744,0
7/9/2019 15:05,11,16805.1,778,0
7/9/2019 15:10,12,15865.2,781,0
7/9/2019 15:15,21,17264.3,786,0
7/9/2019 15:20,21,16028.8,796,0
7/9/2019 15:25,22,16416.2,805,0
7/9/2019 15:30,22,15674.5,581,0
7/9/2019 15:35,22,15349.2,499,0
7/9/2019 15:40,22,16348.4,447,0
7/9/2019 15:45,23,17419.4,416,0
7/9/2019 15:50,22,16932.8,407,0
7/9/2019 15:55,12,17366.2,408,0
7/9/2019 16:00,12,16634.5,403,0
7/9/2019 16:05,5,14958.1,376,0
7/9/2019 16:10,6,16118.5,395,0
7/9/2019 16:15,23,15736.4,388,0
7/9/2019 16:20,23,13224.2,369,0
7/9/2019 16:25,19,11410.6,369,0
7/9/2019 16:30,19,13699.8,377,0
7/9/2019 16:35,19,12231.5,356,0
7/9/2019 16:40,19,11932.3,368,0
7/9/2019 16:45,22,12793.8,343,0
7/9/2019 16:50,22,11643.3,330,0
7/9/2019 16:55,17,9795.2,326,0
7/9/2019 17:00,17,10768.8,317,0
7/9/2019 17:05,17,9332.9,311,0
7/9/2019 17:10,17,9838.9,313,0
7/9/2019 17:15,20,13168.8,293,0
7/9/2019 17:20,20,9764.4,292,0
7/9/2019 17:25,18,9083.5,286,0
7/9/2019 17:30,18,9009.5,277,0
7/9/2019 17:35,13,7492.6,272,0
7/9/2019 17:40,13,9591.8,251,0
7/9/2019 17:45,10,9656.3,239,0
7/9/2019 17:50,10,10600.7,220,0
7/9/2019 17:55,9,10334.6,211,0
7/9/2019 18:00,9,8881.6,195,0
7/9/2019 18:05,7,7069.5,174,0
7/9/2019 18:10,7,7811.1,169,0
7/9/2019 18:15,6,8038.5,160,0
7/9/2019 18:20,6,7020.2,157,0
7/9/2019 18:25,4,5455.5,158,0
7/9/2019 18:30,4,5800.5,147,0
7/9/2019 18:35,4,6256.2,146,0
7/9/2019 18:40,4,4980.2,143,0
7/9/2019 18:45,4,4774.2,144,0
7/9/2019 18:50,4,5131.8,135,0
7/9/2019 18:55,3,5704.1,129,0
7/9/2019 19:00,2,5872.4,129,0
7/9/2019 19:05,2,6283.7,122,0
7/9/2019 19:10,2,6761,114,0
7/9/2019 19:15,3,5200.5,109,1
7/9/2019 19:20,3,5339.6,99,1
7/9/2019 19:25,2,5612,102,1
7/9/2019 19:30,2,5763.5,93,1
7/9/2019 19:35,2,5513.5,85,1
7/9/2019 19:40,2,5513.7,85,1
7/9/2019 19:45,3,5781.4,79,1
7/9/2019 19:50,3,5538.1,78,1
7/9/2019 19:55,2,5695.3,69,1
7/9/2019 20:00,2,5923.1,66,1
7/9/2019 20:05,2,6033.5,63,1
7/9/2019 20:10,2,6397.6,55,1
7/9/2019 20:15,2,6489.7,54,1
7/9/2019 20:20,2,7278.7,50,1
7/9/2019 20:25,2,7165.8,53,1
7/9/2019 20:30,2,6486.2,46,1
7/9/2019 20:35,2,6711.8,41,1
7/9/2019 20:40,2,6813.9,42,1
7/9/2019 20:45,2,6756.9,35,1
7/9/2019 20:50,2,6843.6,31,1
7/9/2019 20:55,2,6832.9,33,1
7/9/2019 21:00,2,7350.2,27,1
7/9/2019 21:05,2,6837.6,26,1
7/9/2019 21:10,2,6584.2,25,1
7/9/2019 21:15,2,6666.6,25,1
7/9/2019 21:20,2,6590.5,24,1
7/9/2019 21:25,2,6469.9,24,1
7/9/2019 21:30,2,6553.9,31,1
7/9/2019 21:35,2,7052.4,26,1
7/9/2019 21:40,2,6999.8,21,1
7/9/2019 21:45,1,6644.6,25,1
7/9/2019 21:50,1,6499.4,22,1
7/9/2019 21:55,1,6842.5,19,0
7/9/2019 22:00,1,7311.7,31,0
7/9/2019 22:05,1,6852.4,30,0
7/9/2019 22:10,1,7220.6,34,0
7/9/2019 22:15,1,7714.9,29,0
7/9/2019 22:20,1,8302.5,25,0
7/9/2019 22:25,1,8190.5,23,0
7/9/2019 22:30,1,10336.2,24,0
7/9/2019 22:35,1,11270.3,24,0
7/9/2019 22:40,1,11189.6,32,0
7/9/2019 22:45,1,9553.8,20,0
7/9/2019 22:50,1,10716.8,20,0
7/9/2019 22:55,1,11221.1,14,0
7/9/2019 23:00,1,9009.2,86,0
7/9/2019 23:05,2,11897.3,30,0
7/9/2019 23:10,2,11930,30,0
7/9/2019 23:15,2,7166.9,40,0
7/9/2019 23:20,2,7504.2,33,0
7/9/2019 23:25,2,6726.1,29,1
7/9/2019 23:30,2,6816.5,21,1
7/9/2019 23:35,2,7055,20,1
7/9/2019 23:40,2,6738.9,30,1
7/9/2019 23:45,1,6794.4,22,1
7/9/2019 23:50,1,6563.4,21,1
7/9/2019 23:55,1,6609.8,19,1
7/10/2019 00:00,1,6662.9,17,1
7/10/2019 00:05,1,6803.1,24,1
7/10/2019 00:10,1,6762.6,23,1
7/10/2019 00:15,1,7212.5,14,1
7/10/2019 00:20,1,6549,25,1
7/10/2019 00:25,1,6736,25,1
7/10/2019 00:30,1,6764.9,18,1
7/10/2019 00:35,1,6649.2,20,1
7/10/2019 00:40,1,6724.6,19,1
7/10/2019 00:45,1,6794.5,16,1
7/10/2019 00:50,1,6775.2,19,1
7/10/2019 00:55,1,7116.6,9,1
7/10/2019 01:00,1,7381.4,12,1
7/10/2019 01:05,1,7288.2,10,1
7/10/2019 01:10,1,7133.8,11,1
7/10/2019 01:15,1,7219.9,14,1
7/10/2019 01:20,1,7305.3,8,1
7/10/2019 01:25,1,7206.9,12,1
7/10/2019 01:30,1,7207.3,9,1
7/10/2019 01:35,1,7439.8,4,1
7/10/2019 01:40,1,7625.2,4,1
7/10/2019 01:45,1,6851.6,4,1
7/10/2019 01:50,1,6790.9,9,1
7/10/2019 01:55,1,6827.2,4,1
7/10/2019 02:00,1,6818.4,3,1
7/10/2019 02:05,1,6829.6,-4,1
7/10/2019 02:10,1,6871.7,-5,1
7/10/2019 02:15,1,7098.2,0,1
7/10/2019 02:20,1,6648.8,0,1
7/10/2019 02:25,1,6754.1,-2,1
7/10/2019 02:30,1,6589,0,1
7/10/2019 02:35,1,6604.4,-7,1
7/10/2019 02:40,1,6706.4,-7,1
7/10/2019 02:45,1,6612.9,-9,1
7/10/2019 02:50,1,6635.8,-12,1
7/10/2019 02:55,1,6896.8,-13,1
7/10/2019 03:00,1,6562.1,-12,1
7/10/2019 03:05,1,6591.7,-2,1
7/10/2019 03:10,1,6574.8,-10,1
7/10/2019 03:15,1,6541.7,-11,1
7/10/2019 03:20,1,6488.8,-15,1
7/10/2019 03:25,1,6947.3,-16,1
7/10/2019 03:30,1,7010.4,-12,1
7/10/2019 03:35,1,6900.7,-7,1
7/10/2019 03:40,1,7398.1,-11,1
7/10/2019 03:45,1,6953.1,-11,1
7/10/2019 03:50,1,6957.6,-8,1
7/10/2019 03:55,1,6880.6,-1,1
7/10/2019 04:00,1,6513.9,0,1
7/10/2019 04:05,1,6622.7,-1,1
7/10/2019 04:10,1,6823.5,-5,1
7/10/2019 04:15,1,6701.8,-8,1
7/10/2019 04:20,1,6995.1,-1,1
7/10/2019 04:25,1,7173.9,-6,1
7/10/2019 04:30,1,6652.9,-1,1
7/10/2019 04:35,1,6699.8,-3,1
7/10/2019 04:40,1,6545.1,-2,1
7/10/2019 04:45,1,6544.2,-8,1
7/10/2019 04:50,1,6463.6,-7,1
7/10/2019 04:55,1,6463.5,-7,1
