runtimedt,overallprobadt,overallproba_wghtavg,overallproba_iterprod,overallproba_iterrms,overallproba_rss,overallproba_rms,overallproba_max,overallproba_avg,overallproba_mult,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba,truthdt,truthval
2019-07-19 09:12:52.963968,2/17/2019 6:52,0.9784848073944046,0,0,1.4396987207347316,0.8312104439681571,0.9351742564177226,0.827730732548507,0.5602526240111214,2/17/2019 6:52,0,0.9351742564177226,2/17/2019 6:52,446,0.7730753118950934,2/17/2019 6:52,4782.2,0.7749426293327053,2019-02-17 06:52:00,1
2019-07-19 09:12:52.991814,2/17/2019 7:02,0.9782511803393793,0,0,1.4273124920911542,0.8240592515265435,0.9351742564177226,0.8175032506595722,0.5328795667230194,2/17/2019 7:02,0,0.9351742564177226,2/17/2019 7:02,436,0.8345510699546004,2/17/2019 7:02,5780.32,0.6827844256063935,2019-02-17 07:02:00,1
2019-07-19 09:12:53.023484,2/17/2019 7:12,0.9782484552624888,0,0,1.4270143740281729,0.8238871329826308,0.9351742564177226,0.8176860811694423,0.5340558843460372,2/17/2019 7:12,0,0.9351742564177226,2/17/2019 7:12,437,0.8290605883812754,2/17/2019 7:12,5720.78,0.6888233987093288,2019-02-17 07:12:00,1
2019-07-19 09:12:53.072889,2/17/2019 7:22,0.9779625812295059,0,0,1.4043323738545923,0.8107916740766551,0.9351742564177226,0.8035151171556324,0.5045832491623298,2/17/2019 7:22,0,0.9351742564177226,2/17/2019 7:22,441,0.8056509517253045,2/17/2019 7:22,5907.1,0.6697201433238702,2019-02-17 07:22:00,1
2019-07-19 09:12:53.121814,2/17/2019 7:32,0.9784697229962767,0,0,1.4436361123829595,0.8334836980961665,0.9351742564177226,0.8283586766688508,0.5576730126521984,2/17/2019 7:32,0,0.9351742564177226,2/17/2019 7:32,435,0.8398992556070517,2/17/2019 7:32,5506.7,0.7100025179817779,2019-02-17 07:32:00,1
2019-07-19 09:12:53.170062,2/17/2019 7:42,0.9788103568006398,0,0,1.4681037940330954,0.8476101206833185,0.9351742564177226,0.8438704198682774,0.5928225060572165,2/17/2019 7:42,0,0.9351742564177226,2/17/2019 7:42,432,0.8551057040885367,2/17/2019 7:42,5172.1,0.7413312990985728,2019-02-17 07:42:00,1
2019-07-19 09:12:53.201039,2/17/2019 7:52,0.9791598090125792,0,0,1.4914972240657642,0.8611163238099486,0.9351742564177226,0.8591062256813541,0.6296646187690922,2/17/2019 7:52,0,0.9351742564177226,2/17/2019 7:52,433,0.8501748771354088,2/17/2019 7:52,4568.9,0.7919695434909306,2019-02-17 07:52:00,1
2019-07-19 09:12:53.257737,2/17/2019 8:02,0.9780766055313582,0,0,1.4138553838922971,0.8162897864854195,0.9351742564177226,0.8057869365944409,0.5014595242652584,2/17/2019 8:02,0,0.9351742564177226,2/17/2019 8:02,432,0.8551057040885367,2/17/2019 8:02,6304.8,0.6270808492770632,2019-02-17 08:02:00,1
2019-07-19 09:12:53.297727,2/17/2019 8:12,0.9790835600692304,0,0,1.486345996087939,0.8581422609502941,0.9351742564177226,0.8549215608683757,0.6176318289805484,2/17/2019 8:12,0,0.9351742564177226,2/17/2019 8:12,428,0.8734938146928232,2/17/2019 8:12,5005.34,0.756096611494581,2019-02-17 08:12:00,1
2019-07-19 09:12:53.336713,2/17/2019 8:22,0.9793380553004821,0,0,1.500257934954944,0.866174322600109,0.9351742564177226,0.8624933828277662,0.6330623690472893,2/17/2019 8:22,0,0.9351742564177226,2/17/2019 8:22,421,0.9008710865728282,2/17/2019 8:22,5058.7,0.7514348054927483,2019-02-17 08:22:00,1
2019-07-19 09:12:53.381757,2/17/2019 8:32,0.979377309232387,0,0,1.5021936490713441,0.8672919076662867,0.9351742564177226,0.8635510819135184,0.635252563624107,2/17/2019 8:32,0,0.9351742564177226,2/17/2019 8:32,420,0.9043212398725514,2/17/2019 8:32,5061.85,0.7511577494502812,2019-02-17 08:32:00,1
2019-07-19 09:12:53.426262,2/17/2019 8:42,0.9793238601132659,0,0,1.498541598853572,0.8651833954899619,0.9351742564177226,0.8611076159085914,0.6290532611011914,2/17/2019 8:42,0,0.9351742564177226,2/17/2019 8:42,420,0.9043212398725514,2/17/2019 8:42,5144.36,0.7438273514355003,2019-02-17 08:42:00,1
2019-07-19 09:12:53.467252,2/17/2019 8:52,0.9788591508080038,0,0,1.468562848039154,0.847875155637289,0.9351742564177226,0.8417445812232281,0.5826898832951157,2/17/2019 8:52,0,0.9351742564177226,2/17/2019 8:52,424,0.8898489459914445,2/17/2019 8:52,5606.75,0.7002105412605174,2019-02-17 08:52:00,1
2019-07-19 09:12:53.547697,2/17/2019 9:02,0.9710308704780201,0,0,1.2854288913868832,0.7421427164663392,0.9351742564177226,0.6056968870518454,0.0,2/17/2019 9:02,0,0.9351742564177226,2/17/2019 9:02,426,0.8819164047378139,2/17/2019 9:02,17563.86,0,2019-02-17 09:02:00,1
2019-07-19 09:12:53.613722,2/17/2019 9:12,0.9682039430594434,0,0,1.2324952652478887,0.7115814731658078,0.8936374288171459,0.5808115503903188,0.0,2/17/2019 9:12,1,0.8487972223538105,2/17/2019 9:12,423,0.8936374288171459,2/17/2019 9:12,20634.69,0,2019-02-17 09:12:00,1
2019-07-19 09:12:53.657812,2/17/2019 9:22,0.9764941470082728,0,0,1.3350170842162958,0.7707724729450277,0.9351742564177226,0.6982730341355171,0.20436196730262557,2/17/2019 9:22,0,0.9351742564177226,2/17/2019 9:22,414,0.9228469417016876,2/17/2019 9:22,9895.1,0.23679790428714143,2019-02-17 09:22:00,1
2019-07-19 09:12:53.699911,2/17/2019 9:32,0.9740580004603017,0,0,1.3185038234349977,0.7612385373877467,0.9351742564177226,0.6369426018179737,0.04114692157473749,2/17/2019 9:32,0,0.9351742564177226,2/17/2019 9:32,412,0.928253566773522,2/17/2019 9:32,13783.3,0.04739998226267661,2019-02-17 09:32:00,1
2019-07-19 09:12:53.741085,2/17/2019 9:42,0.9766325015309213,0,0,1.3301473927668503,0.7679609552758199,0.9351742564177226,0.7129659031615788,0.2591409736238727,2/17/2019 9:42,0,0.9351742564177226,2/17/2019 9:42,423,0.8936374288171459,2/17/2019 9:42,9107.8,0.31008602424986775,2019-02-17 09:42:00,1
2019-07-19 09:12:53.780654,2/17/2019 9:52,0.9776711784510834,0,0,1.3806447216926394,0.7971156017244813,0.9351742564177226,0.7629452978410515,0.37443015150320735,2/17/2019 9:52,0,0.9351742564177226,2/17/2019 9:52,416,0.9170692873559309,2/17/2019 9:52,7950.61,0.4365923497495008,2019-02-17 09:52:00,1
2019-07-19 09:12:53.843800,2/17/2019 10:02,0.9751000107493802,0,0,1.30835828804247,0.755381009797798,0.9351742564177226,0.6528614896103587,0.09824844548190034,2/17/2019 10:02,0,0.9351742564177226,2/17/2019 10:02,419,0.9076636195556196,2/17/2019 10:02,11728.51,0.11574659285773414,2019-02-17 10:02:00,1
2019-07-19 09:12:53.914185,2/17/2019 10:12,0.9766501432108353,0,0,1.3354942140280726,0.7710479439702953,0.9351742564177226,0.709198470633268,0.23981342397060318,2/17/2019 10:12,0,0.9351742564177226,2/17/2019 10:12,418,0.910900742677449,2/17/2019 10:12,9399.3,0.28152041280463236,2019-02-17 10:12:00,1
2019-07-19 09:12:53.966479,2/17/2019 10:22,0.96731465731828,0,0,1.3009026845813905,0.7510765151325726,0.9351742564177226,0.6131651654300914,0.0,2/17/2019 10:22,0,0.9351742564177226,2/17/2019 10:22,420,0.9043212398725514,2/17/2019 10:22,23683.1,0,2019-02-17 10:22:00,1
2019-07-19 09:12:54.060766,2/17/2019 10:32,0.9697995915217572,0,0,1.3194635096748744,0.7617926124966771,0.9351742564177226,0.6219993730616848,0.0,2/17/2019 10:32,0,0.9351742564177226,2/17/2019 10:32,411,0.930823862767332,2/17/2019 10:32,20420.8,0,2019-02-17 10:32:00,1
2019-07-19 09:12:54.115073,2/17/2019 10:42,0.9704622627044717,0,0,1.3054849876106458,0.7537221090200217,0.9351742564177226,0.6153583330317239,0.0,2/17/2019 10:42,0,0.9351742564177226,2/17/2019 10:42,418,0.910900742677449,2/17/2019 10:42,18951.6,0,2019-02-17 10:42:00,1
2019-07-19 09:12:54.154243,2/17/2019 10:52,0.967845397807761,0,0,1.3009026845813905,0.7510765151325726,0.9351742564177226,0.6131651654300914,0.0,2/17/2019 10:52,0,0.9351742564177226,2/17/2019 10:52,420,0.9043212398725514,2/17/2019 10:52,22863.79,0,2019-02-17 10:52:00,1
2019-07-19 09:12:54.192870,2/17/2019 11:02,0.9685623779305795,0,0,1.3076739286899874,0.7549858947414197,0.9351742564177226,0.6164031279005721,0.0,2/17/2019 11:02,0,0.9351742564177226,2/17/2019 11:02,417,0.9140351272839935,2/17/2019 11:02,21948.22,0,2019-02-17 11:02:00,1
2019-07-19 09:12:54.230059,2/17/2019 11:12,0.9665880750885184,0,0,1.3097965367483435,0.7562113830752957,0.9351742564177226,0.6174145145912178,0.0,2/17/2019 11:12,0,0.9351742564177226,2/17/2019 11:12,416,0.9170692873559309,2/17/2019 11:12,25059.72,0,2019-02-17 11:12:00,1
2019-07-19 09:12:54.267327,2/17/2019 11:22,0.968249650775742,0,0,1.293498644780643,0.7468017907605202,0.9351742564177226,0.6096038950782895,0.0,2/17/2019 11:22,0,0.9351742564177226,2/17/2019 11:22,423,0.8936374288171459,2/17/2019 11:22,22048.5,0,2019-02-17 11:22:00,1
2019-07-19 09:12:54.341044,2/17/2019 11:32,0.9680863042786122,0,0,1.3009026845813905,0.7510765151325726,0.9351742564177226,0.6131651654300914,0.0,2/17/2019 11:32,0,0.9351742564177226,2/17/2019 11:32,420,0.9043212398725514,2/17/2019 11:32,22491.9,0,2019-02-17 11:32:00,1
2019-07-19 09:12:54.443200,2/17/2019 11:42,0.9690375445510823,0,0,1.3076739286899874,0.7549858947414197,0.9351742564177226,0.6164031279005721,0.0,2/17/2019 11:42,0,0.9351742564177226,2/17/2019 11:42,417,0.9140351272839935,2/17/2019 11:42,21214.7,0,2019-02-17 11:42:00,1
2019-07-19 09:12:54.546504,2/17/2019 11:52,0.9728488920900988,0,0,1.2938005150790908,0.7469760756585895,0.9351742564177226,0.6189195257276666,0.023355405348304617,2/17/2019 11:52,0,0.9351742564177226,2/17/2019 11:52,423,0.8936374288171459,2/17/2019 11:52,14948.6,0.02794689194813116,2019-02-17 11:52:00,1
2019-07-19 09:12:54.621296,2/17/2019 12:02,0.9670525102048664,0,0,1.3194635096748744,0.7617926124966771,0.9351742564177226,0.6219993730616848,0.0,2/17/2019 12:02,0,0.9351742564177226,2/17/2019 12:02,411,0.930823862767332,2/17/2019 12:02,24661.5,0,2019-02-17 12:02:00,1
2019-07-19 09:12:54.682015,2/17/2019 12:12,0.9735509282763524,0,0,1.2557039758246797,0.7249810284648621,0.9228469417016876,0.6133741421442453,0.053639702277462405,2/17/2019 12:12,1,0.8487972223538105,2/17/2019 12:12,414,0.9228469417016876,2/17/2019 12:12,12954.21,0.06847826237723798,2019-02-17 12:12:00,1
2019-07-19 09:12:54.723869,2/17/2019 12:22,0.9665803365634491,0,0,1.2538353968857723,0.7239022039114819,0.9228469417016876,0.590548054685166,0.0,2/17/2019 12:22,1,0.8487972223538105,2/17/2019 12:22,414,0.9228469417016876,2/17/2019 12:22,23714.79,0,2019-02-17 12:22:00,1
2019-07-19 09:12:54.752816,2/17/2019 12:32,0.9700852603184583,0,0,1.247363996027066,0.7201659388836739,0.9140351272839935,0.5876107832126013,0.0,2/17/2019 12:32,1,0.8487972223538105,2/17/2019 12:32,417,0.9140351272839935,2/17/2019 12:32,18112.96,0,2019-02-17 12:32:00,1
2019-07-19 09:12:54.779716,2/17/2019 12:42,0.9696536551785624,0,0,1.2351611739053303,0.7131206362468167,0.8973106490216473,0.5820359571251527,0.0,2/17/2019 12:42,1,0.8487972223538105,2/17/2019 12:42,422,0.8973106490216473,2/17/2019 12:42,18460.5,0,2019-02-17 12:42:00,1
2019-07-19 09:12:54.802897,2/17/2019 12:52,0.9706246762585532,0,0,1.2908842072581588,0.7452923445531346,0.9351742564177226,0.6083410674697224,0.0,2/17/2019 12:52,0,0.9351742564177226,2/17/2019 12:52,424,0.8898489459914445,2/17/2019 12:52,18318.4,0,2019-02-17 12:52:00,1
2019-07-19 09:12:54.844120,2/17/2019 13:02,0.9713591618994338,0,0,1.3032283514914984,0.7524192395491689,0.9351742564177226,0.6142792919911141,0.0,2/17/2019 13:02,0,0.9351742564177226,2/17/2019 13:02,419,0.9076636195556196,2/17/2019 13:02,17503.3,0,2019-02-17 13:02:00,1
2019-07-19 09:12:54.886129,2/17/2019 13:12,0.9716485511865699,0,0,1.3076739286899874,0.7549858947414197,0.9351742564177226,0.6164031279005721,0.0,2/17/2019 13:12,0,0.9351742564177226,2/17/2019 13:12,417,0.9140351272839935,2/17/2019 13:12,17184.06,0,2019-02-17 13:12:00,1
2019-07-19 09:12:54.914408,2/17/2019 13:22,0.9708394927033467,0,0,1.2558596955931864,0.7250709333151276,0.9255954031540276,0.5914642085026127,0.0,2/17/2019 13:22,1,0.8487972223538105,2/17/2019 13:22,413,0.9255954031540276,2/17/2019 13:22,17203.63,0,2019-02-17 13:22:00,1
2019-07-19 09:12:54.940163,2/17/2019 13:32,0.9723748270900137,0,0,1.3139375338164196,0.7586021888472629,0.9351742564177226,0.62444459260547,0.013215103912248189,2/17/2019 13:32,0,0.9351742564177226,2/17/2019 13:32,414,0.9228469417016876,2/17/2019 13:32,16254.14,0.015312579697000062,2019-02-17 13:32:00,1
2019-07-19 09:12:54.972714,2/17/2019 13:42,0.9723723547771014,0,0,1.317730307810345,0.760791947933631,0.9351742564177226,0.6259452693505861,0.012507266771118339,2/17/2019 13:42,0,0.9351742564177226,2/17/2019 13:42,412,0.928253566773522,2/17/2019 13:42,16385.45,0.014407984860513978,2019-02-17 13:42:00,1
2019-07-19 09:12:55.000063,2/17/2019 13:52,0.96973265728857,0,0,1.3054849876106458,0.7537221090200217,0.9351742564177226,0.6153583330317239,0.0,2/17/2019 13:52,0,0.9351742564177226,2/17/2019 13:52,418,0.910900742677449,2/17/2019 13:52,20077.9,0,2019-02-17 13:52:00,1
2019-07-19 09:12:55.029876,2/17/2019 14:02,0.9703815959621528,0,0,1.3212176234666895,0.7628053505665708,0.9351742564177226,0.6228276502100537,0.0,2/17/2019 14:02,0,0.9351742564177226,2/17/2019 14:02,410,0.9333086942124383,2/17/2019 14:02,19586.1,0,2019-02-17 14:02:00,1
2019-07-19 09:12:55.059711,2/17/2019 14:12,0.9710951925060223,0,0,1.3276839552192992,0.7665386889446094,0.9424403403294671,0.6258715322490632,0.0,2/17/2019 14:12,0,0.9351742564177226,2/17/2019 14:12,406,0.9424403403294671,2/17/2019 14:12,18739.5,0,2019-02-17 14:12:00,1
2019-07-19 09:12:55.086890,2/17/2019 14:22,0.9701652321867428,0,0,1.2517456868090715,0.7226957092361704,0.9200057281178037,0.5896009834905381,0.0,2/17/2019 14:22,1,0.8487972223538105,2/17/2019 14:22,415,0.9200057281178037,2/17/2019 14:22,18117.0,0,2019-02-17 14:22:00,1
2019-07-19 09:12:55.113649,2/17/2019 14:32,0.9708960183797707,0,0,1.3097965367483435,0.7562113830752957,0.9351742564177226,0.6174145145912178,0.0,2/17/2019 14:32,0,0.9351742564177226,2/17/2019 14:32,416,0.9170692873559309,2/17/2019 14:32,18409.5,0,2019-02-17 14:32:00,1
2019-07-19 09:12:55.142045,2/17/2019 14:42,0.9723404963589976,0,0,1.311944454994967,0.7574514842531811,0.9351742564177226,0.6235230168850143,0.013240224224029203,2/17/2019 14:42,0,0.9351742564177226,2/17/2019 14:42,415,0.9200057281178037,2/17/2019 14:42,16243.39,0.015389066119516848,2019-02-17 14:42:00,1
2019-07-19 09:12:55.172852,2/17/2019 14:52,0.9731557526406072,0,0,1.317892109472875,0.7608853641670482,0.9351742564177226,0.6295359789022844,0.021858323708394484,2/17/2019 14:52,0,0.9351742564177226,2/17/2019 14:52,412,0.928253566773522,2/17/2019 14:52,15176.11,0.025180113515608782,2019-02-17 14:52:00,1
2019-07-19 09:12:55.198828,2/17/2019 15:02,0.9736288008631108,0,0,1.3124140477215342,0.7577226037402741,0.9351742564177226,0.6311700562451994,0.03297797471372665,2/17/2019 15:02,0,0.9351742564177226,2/17/2019 15:02,415,0.9200057281178037,2/17/2019 15:02,14254.62,0.03833018420007195,2019-02-17 15:02:00,1
2019-07-19 09:12:55.236685,2/17/2019 15:12,0.9738126867769106,0,0,1.3145302753196058,0.7589444083136874,0.9351742564177226,0.6334529511434991,0.03653835770380181,2/17/2019 15:12,0,0.9351742564177226,2/17/2019 15:12,414,0.9228469417016876,2/17/2019 15:12,14034.5,0.04233765531108702,2019-02-17 15:12:00,1
2019-07-19 09:12:55.273565,2/17/2019 15:22,0.9758037152941256,0,0,1.3120693057217994,0.7575235668539262,0.9351742564177226,0.674736950442707,0.15852406836952004,2/17/2019 15:22,0,0.9351742564177226,2/17/2019 15:22,421,0.9008710865728282,2/17/2019 15:22,10514.7,0.18816550833756984,2019-02-17 15:22:00,1
2019-07-19 09:12:55.310826,2/17/2019 15:32,0.9762041013363641,0,0,1.327882482004669,0.7666533084375841,0.9351742564177226,0.6869583471012396,0.1769729658859111,2/17/2019 15:32,0,0.9351742564177226,2/17/2019 15:32,415,0.9200057281178037,2/17/2019 15:32,10279.1,0.20569505676819255,2019-02-17 15:32:00,1
2019-07-19 09:12:55.345863,2/17/2019 15:42,0.9785802886058664,0,0,1.4384243880262966,0.830474707635905,0.9351742564177226,0.8145233199585391,0.5053418748124152,2/17/2019 15:42,0,0.9351742564177226,2/17/2019 15:42,414,0.9228469417016876,2/17/2019 15:42,6674.7,0.5855487617562072,2019-02-17 15:42:00,1
2019-07-19 09:12:55.383106,2/17/2019 15:52,0.9796949186034516,0,0,1.5170120458110592,0.87584731301292,0.9351742564177226,0.8719282544491759,0.6535357833530925,2/17/2019 15:52,0,0.9351742564177226,2/17/2019 15:52,413,0.9255954031540276,2/17/2019 15:52,5017.78,0.7550151037757773,2019-02-17 15:52:00,1
2019-07-19 09:12:55.420432,2/17/2019 16:02,0.9797678208439786,0,0,1.5218457915440613,0.8786380774130629,0.9351742564177226,0.8751501852617897,0.6619024255580003,2/17/2019 16:02,0,0.9351742564177226,2/17/2019 16:02,413,0.9255954031540276,2/17/2019 16:02,4905.24,0.7646808962136189,2019-02-17 16:02:00,1
2019-07-19 09:12:55.460922,2/17/2019 16:12,0.9796608341585177,0,0,1.512316056828387,0.8731360825096627,0.9351742564177226,0.8683315567255389,0.6432835753370365,2/17/2019 16:12,0,0.9351742564177226,2/17/2019 16:12,411,0.930823862767332,2/17/2019 16:12,5197.89,0.7389965509915619,2019-02-17 16:12:00,1
2019-07-19 09:12:55.517795,2/17/2019 16:22,0.9783090591042789,0,0,1.41937605177409,0.8194771455730792,0.9351742564177226,0.7983596437375367,0.46349301620898925,2/17/2019 16:22,0,0.9351742564177226,2/17/2019 16:22,414,0.9228469417016876,2/17/2019 16:22,7093.4,0.5370577330931998,2019-02-17 16:22:00,1
2019-07-19 09:12:55.559758,2/17/2019 16:32,0.9802922760352581,0,0,1.5430397381130605,0.8908744081698652,0.9485045228439336,0.8875422441281487,0.6909400857729906,2/17/2019 16:32,0,0.9351742564177226,2/17/2019 16:32,403,0.9485045228439336,2/17/2019 16:32,4733.1,0.77894795312279,2019-02-17 16:32:00,1
2019-07-19 09:12:55.610246,2/17/2019 16:42,0.9790722397718764,0,0,1.488643598070752,0.8594687820735618,0.9228469417016876,0.8580377345677807,0.6285819598702219,2/17/2019 16:42,1,0.8487972223538105,2/17/2019 16:42,414,0.9228469417016876,2/17/2019 16:42,4430.9,0.802469039647844,2019-02-17 16:42:00,1
2019-07-19 09:12:55.677104,2/17/2019 16:52,0.9798119309544892,0,0,1.525730123454928,0.8808806974874237,0.9351742564177226,0.8778951522126665,0.6694158646141316,2/17/2019 16:52,0,0.9351742564177226,2/17/2019 16:52,414,0.9228469417016876,2/17/2019 16:52,4773.4,0.7756642585185889,2019-02-17 16:52:00,1
2019-07-19 09:12:55.739749,2/17/2019 17:02,0.9800409590815345,0,0,1.540717587639296,0.8895337139687384,0.9351742564177226,0.8877236200806928,0.695167613306761,2/17/2019 17:02,0,0.9351742564177226,2/17/2019 17:02,415,0.9200057281178037,2/17/2019 17:02,4356.1,0.8079908757065524,2019-02-17 17:02:00,1
2019-07-19 09:12:55.782721,2/17/2019 17:12,0.979441293779613,0,0,1.5019218692569845,0.8671349955173059,0.9351742564177226,0.8621618594892092,0.6291902292672631,2/17/2019 17:12,0,0.9351742564177226,2/17/2019 17:12,415,0.9200057281178037,2/17/2019 17:12,5281.81,0.7313055939321016,2019-02-17 17:12:00,1
2019-07-19 09:12:55.855833,2/17/2019 17:22,0.9792187111589941,0,0,1.4849471235722784,0.8573346215268155,0.9351742564177226,0.8500086537344803,0.5972158207749779,2/17/2019 17:22,0,0.9351742564177226,2/17/2019 17:22,414,0.9228469417016876,2/17/2019 17:22,5689.16,0.6920047630840307,2019-02-17 17:22:00,1
2019-07-19 09:12:55.906615,2/17/2019 17:32,0.9784271927005984,0,0,1.4377290966175527,0.8300732809539014,0.9357104343086455,0.8236138501377451,0.5451058823574156,2/17/2019 17:32,1,0.8487972223538105,2/17/2019 17:32,409,0.9357104343086455,2/17/2019 17:32,5745.4,0.6863338937507795,2019-02-17 17:32:00,1
2019-07-19 09:12:55.957797,2/17/2019 17:42,0.9796655072168655,0,0,1.5004954402084203,0.8663114463221374,0.9485045228439336,0.8581765308845605,0.6127964241356455,2/17/2019 17:42,0,0.9351742564177226,2/17/2019 17:42,403,0.9485045228439336,2/17/2019 17:42,5700.65,0.690850813392025,2019-02-17 17:42:00,1
2019-07-19 09:12:56.008906,2/17/2019 17:52,0.9793029477261085,0,0,1.4856326962663635,0.8577304371062945,0.9351742564177226,0.8492707997241323,0.5929229980877024,2/17/2019 17:52,0,0.9351742564177226,2/17/2019 17:52,410,0.9333086942124383,2/17/2019 17:52,5814.11,0.6793294485422359,2019-02-17 17:52:00,1
2019-07-19 09:12:56.059996,2/17/2019 18:02,0.9785568804287138,0,0,1.4372794983706076,0.8298137052850006,0.9485045228439336,0.8216251875893829,0.5374556725640666,2/17/2019 18:02,1,0.8487972223538105,2/17/2019 18:02,403,0.9485045228439336,2/17/2019 18:02,5927.68,0.6675738175704045,2019-02-17 18:02:00,1
2019-07-19 09:12:56.109168,2/17/2019 18:12,0.9794771363557748,0,0,1.4920358159580198,0.8614272799839257,0.9424403403294671,0.8527895769638779,0.5999798953200629,2/17/2019 18:12,0,0.9351742564177226,2/17/2019 18:12,406,0.9424403403294671,2/17/2019 18:12,5800.2,0.6807541341444441,2019-02-17 18:12:00,1
2019-07-19 09:12:56.154853,2/17/2019 18:22,0.9791620684371913,0,0,1.4808476735046519,0.8549678029267418,0.9351742564177226,0.8470615896352499,0.589585671104962,2/17/2019 18:22,0,0.9351742564177226,2/17/2019 18:22,414,0.9228469417016876,2/17/2019 18:22,5776.6,0.6831635707863395,2019-02-17 18:22:00,1
2019-07-19 09:12:56.205221,2/17/2019 18:32,0.9795799104176486,0,0,1.496087942601438,0.8637667763922936,0.9465534457394917,0.8552203480987957,0.6054126066760889,2/17/2019 18:32,0,0.9351742564177226,2/17/2019 18:32,404,0.9465534457394917,2/17/2019 18:32,5769.04,0.6839333421391727,2019-02-17 18:32:00,1
2019-07-19 09:12:56.278822,2/17/2019 18:42,0.9792037235511912,0,0,1.4812547285859263,0.8552028162874905,0.9351742564177226,0.8467060988818865,0.5874206806091007,2/17/2019 18:42,0,0.9351742564177226,2/17/2019 18:42,412,0.928253566773522,2/17/2019 18:42,5839.79,0.6766904734544149,2019-02-17 18:42:00,1
2019-07-19 09:12:56.327967,2/17/2019 18:52,0.9794568992829263,0,0,1.495248278558863,0.8632819961312841,0.9357104343086455,0.8559265317121479,0.6098194956712487,2/17/2019 18:52,0,0.9351742564177226,2/17/2019 18:52,409,0.9357104343086455,2/17/2019 18:52,5640.2,0.6968949044100757,2019-02-17 18:52:00,1
2019-07-19 09:12:56.359688,2/17/2019 19:02,0.9797246089176752,0,0,1.5200495772582627,0.8776010326116348,0.9351742564177226,0.8741504265717069,0.659720514885862,2/17/2019 19:02,0,0.9351742564177226,2/17/2019 19:02,414,0.9228469417016876,2/17/2019 19:02,4908.2,0.7644300815957107,2019-02-17 19:02:00,1
2019-07-19 09:12:56.413342,2/17/2019 19:12,0.9772866338029872,0,0,1.3566376924884194,0.7832551369509816,0.930823862767332,0.7610614760716006,0.3978556832474016,2/17/2019 19:12,1,0.8487972223538105,2/17/2019 19:12,411,0.930823862767332,2/17/2019 19:12,7378.6,0.5035633430936591,2019-02-17 19:12:00,1
2019-07-19 09:12:56.454979,2/17/2019 19:22,0.9775557833306986,0,0,1.3745089927165695,0.7935731369484726,0.9351742564177226,0.7575350076298254,0.3619110222743024,2/17/2019 19:22,0,0.9351742564177226,2/17/2019 19:22,417,0.9140351272839935,2/17/2019 19:22,8065.0,0.42339563918776,2019-02-17 19:22:00,1
2019-07-19 09:12:56.498685,2/17/2019 19:32,0.9776895561157312,0,0,1.3827512214942772,0.7983317899520048,0.9351742564177226,0.7683344063757852,0.3922968737084234,2/17/2019 19:32,0,0.9351742564177226,2/17/2019 19:32,419,0.9076636195556196,2/17/2019 19:32,7731.0,0.46216534315401325,2019-02-17 19:32:00,1
2019-07-19 09:12:56.539637,2/17/2019 19:42,0.9774665609010225,0,0,1.3700865977576906,0.7910198660285013,0.9351742564177226,0.7589348680420661,0.37284724016227705,2/17/2019 19:42,0,0.9351742564177226,2/17/2019 19:42,422,0.8973106490216473,2/17/2019 19:42,7884.0,0.4443196986868283,2019-02-17 19:42:00,1
2019-07-19 09:12:56.582818,2/17/2019 19:52,0.9767222488613426,0,0,1.3261479834029568,0.7656518952029765,0.9008710865728282,0.7419129060665167,0.3640305119020373,2/17/2019 19:52,1,0.8487972223538105,2/17/2019 19:52,421,0.9008710865728282,2/17/2019 19:52,7612.38,0.4760704092729112,2019-02-17 19:52:00,1
2019-07-19 09:12:56.626648,2/17/2019 20:02,0.9774584656484259,0,0,1.3696328673017522,0.7907579046276256,0.9351742564177226,0.7596984753135011,0.37630514711437324,2/17/2019 20:02,0,0.9351742564177226,2/17/2019 20:02,423,0.8936374288171459,2/17/2019 20:02,7832.75,0.4502837407056347,2019-02-17 20:02:00,1
2019-07-19 09:12:56.668621,2/17/2019 20:12,0.9779091180456096,0,0,1.3948023440640265,0.8052895088116867,0.9351742564177226,0.7772431072663251,0.4112163958270543,2/17/2019 20:12,0,0.9351742564177226,2/17/2019 20:12,416,0.9170692873559309,2/17/2019 20:12,7583.3,0.47948577802532166,2019-02-17 20:12:00,1
2019-07-19 09:12:56.729424,2/17/2019 20:22,0.9775999970875436,0,0,1.3772034937297086,0.7951288078337404,0.9351742564177226,0.7615691436460738,0.3736494426705497,2/17/2019 20:22,0,0.9351742564177226,2/17/2019 20:22,418,0.910900742677449,2/17/2019 20:22,7933.0,0.4386324318430497,2019-02-17 20:22:00,1
2019-07-19 09:12:56.780799,2/17/2019 20:32,0.9776460894342014,0,0,1.3801502256496658,0.7968301043009572,0.9351742564177226,0.7657207031886735,0.38564115446663705,2/17/2019 20:32,0,0.9351742564177226,2/17/2019 20:32,419,0.9076636195556196,2/17/2019 20:32,7798.1,0.45432423359267826,2019-02-17 20:32:00,1
2019-07-19 09:12:56.829798,2/17/2019 20:42,0.9777556566915946,0,0,1.3855113944394843,0.79992537654493,0.9351742564177226,0.7679966650915303,0.38742660601722045,2/17/2019 20:42,0,0.9351742564177226,2/17/2019 20:42,416,0.9170692873559309,2/17/2019 20:42,7820.2,0.4517464515009375,2019-02-17 20:42:00,1
