Timestamp,Connection Count
7/8/2019 7:00,2
7/8/2019 7:10,2
7/8/2019 7:20,2
7/8/2019 7:30,3
7/8/2019 7:40,4
7/8/2019 7:50,4
7/8/2019 8:00,4
7/8/2019 8:10,6
7/8/2019 8:20,8
7/8/2019 8:30,15
7/8/2019 8:40,16
7/8/2019 8:50,23
7/8/2019 9:00,26
7/8/2019 9:10,28
7/8/2019 9:20,31
7/8/2019 9:30,29
7/8/2019 9:40,31
7/8/2019 9:50,30
7/8/2019 10:00,29
7/8/2019 10:10,29
7/8/2019 10:20,26
7/8/2019 10:30,29
7/8/2019 10:40,30
7/8/2019 10:50,32
7/8/2019 11:00,34
7/8/2019 11:10,31
7/8/2019 11:20,32
7/8/2019 11:30,35
7/8/2019 11:40,33
7/8/2019 11:50,32
7/8/2019 12:00,29
7/8/2019 12:10,29
7/8/2019 12:20,28
7/8/2019 12:30,28
7/8/2019 12:40,27
7/8/2019 12:50,27
7/8/2019 13:00,29
7/8/2019 13:10,32
7/8/2019 13:20,30
7/8/2019 13:30,33
7/8/2019 13:40,33
7/8/2019 13:50,35
7/8/2019 14:00,32
7/8/2019 14:10,30
7/8/2019 14:20,31
7/8/2019 14:30,32
7/8/2019 14:40,30
7/8/2019 14:50,30
7/8/2019 15:00,25
7/8/2019 15:10,24
7/8/2019 15:20,26
7/8/2019 15:30,25
7/8/2019 15:40,30
7/8/2019 15:50,26
7/8/2019 16:00,23
7/8/2019 16:10,23
7/8/2019 16:20,24
7/8/2019 16:30,23
7/8/2019 16:40,25
7/8/2019 16:50,24
7/8/2019 17:00,26
7/8/2019 17:10,25
7/8/2019 17:20,17
7/8/2019 17:30,13
7/8/2019 17:40,15
7/8/2019 17:50,13
7/8/2019 18:00,10
7/8/2019 18:10,8
7/8/2019 18:20,7
7/8/2019 18:30,6
7/8/2019 18:40,6
7/8/2019 18:50,6
7/8/2019 19:00,2
7/8/2019 19:10,2
7/8/2019 19:20,2
7/8/2019 19:30,3
7/8/2019 19:40,2
7/8/2019 19:50,3
7/8/2019 20:00,4
7/8/2019 20:10,3
7/8/2019 20:20,3
7/8/2019 20:30,3
7/8/2019 20:40,3
7/8/2019 20:50,3
7/8/2019 21:00,3
7/8/2019 21:10,2
7/8/2019 21:20,2
7/8/2019 21:30,2
7/8/2019 21:40,2
7/8/2019 21:50,2
7/8/2019 22:00,2
7/8/2019 22:10,2
7/8/2019 22:20,2
7/8/2019 22:30,2
7/8/2019 22:40,2
7/8/2019 22:50,2
7/8/2019 23:00,3
7/8/2019 23:10,3
7/8/2019 23:20,3
7/8/2019 23:30,2
7/8/2019 23:40,2
7/8/2019 23:50,3
7/9/2019 0:00,4
7/9/2019 0:10,4
7/9/2019 0:20,3
7/9/2019 0:30,3
7/9/2019 0:40,3
7/9/2019 0:50,4
7/9/2019 1:00,4
7/9/2019 1:10,4
7/9/2019 1:20,4
7/9/2019 1:30,4
7/9/2019 1:40,3
7/9/2019 1:50,3
7/9/2019 2:00,3
7/9/2019 2:10,3
7/9/2019 2:20,4
7/9/2019 2:30,4
7/9/2019 2:40,3
7/9/2019 2:50,3
7/9/2019 3:00,3
7/9/2019 3:10,3
7/9/2019 3:20,3
7/9/2019 3:30,4
7/9/2019 3:40,4
7/9/2019 3:50,4
7/9/2019 4:00,4
7/9/2019 4:10,4
7/9/2019 4:20,4
7/9/2019 4:30,4
7/9/2019 4:40,4
7/9/2019 4:50,4
7/9/2019 5:00,4
7/9/2019 5:10,3
7/9/2019 5:20,3
7/9/2019 5:30,4
7/9/2019 5:40,3
7/9/2019 5:50,3
7/9/2019 6:00,3
7/9/2019 6:10,2
7/9/2019 6:20,2
7/9/2019 6:30,3
7/9/2019 6:40,3
7/9/2019 6:50,3
7/9/2019 7:00,3
7/9/2019 7:10,4
7/9/2019 7:20,5
7/9/2019 7:30,4
7/9/2019 7:40,4
7/9/2019 7:50,4
7/9/2019 8:00,3
7/9/2019 8:10,4
7/9/2019 8:20,9
7/9/2019 8:30,13
7/9/2019 8:40,15
7/9/2019 8:50,15
7/9/2019 9:00,13
7/9/2019 9:10,26
7/9/2019 9:20,15
7/9/2019 9:30,30
7/9/2019 9:40,19
7/9/2019 9:50,31
7/9/2019 10:00,29
7/9/2019 10:10,30
7/9/2019 10:20,27
7/9/2019 10:30,23
7/9/2019 10:40,23
7/9/2019 10:50,33
7/9/2019 11:00,34
