,AP.VIRIDIAN2_Total_Count
2019-07-02 08:51:32.188003500,18
2019-07-02 08:51:32.225006100,18
2019-07-02 08:51:32.227005000,18
2019-07-02 08:51:32.239013600,18
2019-07-02 08:52:32.122009200,18
2019-07-02 08:52:32.142013500,18
2019-07-02 08:52:32.187011700,18
2019-07-02 08:52:32.200012200,18
2019-07-02 08:52:32.241012500,18
2019-07-02 08:52:32.243011400,18
2019-07-02 08:52:32.261001500,18
2019-07-02 08:53:32.134002600,18
2019-07-02 08:53:32.151000900,18
2019-07-02 08:53:32.185012800,18
2019-07-02 08:53:32.197006200,18
2019-07-02 08:53:32.235000600,18
2019-07-02 08:53:32.237014700,18
2019-07-02 08:53:32.250000000,18
2019-07-02 08:54:32.139007500,18
2019-07-02 08:54:32.159011800,18
2019-07-02 08:54:32.196014400,18
2019-07-02 08:54:32.210006700,18
2019-07-02 08:54:32.249008100,18
2019-07-02 08:54:32.251007000,18
2019-07-02 08:54:32.263000400,18
2019-07-02 08:55:32.178009000,18
2019-07-02 08:55:32.196014400,18
2019-07-02 08:55:32.233001700,18
2019-07-02 08:55:32.245010300,18
2019-07-02 08:55:32.286010700,18
2019-07-02 08:55:32.288009600,18
2019-07-02 08:55:32.301010100,18
2019-07-02 08:56:32.185012800,18
2019-07-02 08:56:32.202011100,18
2019-07-02 08:56:32.239013600,18
2019-07-02 08:56:32.250000000,18
2019-07-02 08:56:32.286010700,18
2019-07-02 08:56:32.288009600,18
2019-07-02 08:56:32.300003000,18
2019-07-02 08:57:32.197006200,18
2019-07-02 08:57:32.227005000,18
2019-07-02 08:57:32.269012400,18
2019-07-02 08:57:32.281005800,18
2019-07-02 08:57:32.315002400,18
2019-07-02 08:57:32.316009500,18
2019-07-02 08:57:32.328002900,18
2019-07-02 08:58:32.186004600,18
2019-07-02 08:58:32.203002900,18
2019-07-02 08:58:32.237014700,18
2019-07-02 08:58:32.250000000,18
2019-07-02 08:58:32.291000300,18
2019-07-02 08:58:32.293014500,18
2019-07-02 08:58:32.306015000,18
2019-07-02 08:59:32.185012800,18
2019-07-02 08:59:32.202011100,18
2019-07-02 08:59:32.245010300,18
2019-07-02 08:59:32.258010800,18
2019-07-02 08:59:32.293014500,18
2019-07-02 08:59:32.294006300,18
2019-07-02 08:59:32.308013900,18
2019-07-02 09:01:32.230010900,27
2019-07-02 09:01:32.247009200,27
2019-07-02 09:01:32.280014000,27
2019-07-02 09:01:32.291000300,27
2019-07-02 09:01:32.328002900,27
2019-07-02 09:01:32.330001800,27
2019-07-02 09:01:32.342010400,27
2019-07-02 09:02:32.228012000,27
2019-07-02 09:02:32.245010300,27
2019-07-02 09:02:32.286010700,27
2019-07-02 09:02:32.297012300,27
2019-07-02 09:02:32.329010000,27
2019-07-02 09:02:32.331008900,27
2019-07-02 09:02:32.343002300,27
2019-07-02 09:03:32.229003900,27
2019-07-02 09:03:32.246002100,27
2019-07-02 09:03:32.284011800,27
2019-07-02 09:03:32.296005200,27
2019-07-02 09:03:32.330001800,27
2019-07-02 09:03:32.332000700,27
2019-07-02 09:03:32.344009300,27
2019-07-02 09:04:32.233001700,27
2019-07-02 09:04:32.252014100,27
2019-07-02 09:04:32.286010700,27
2019-07-02 09:04:32.298004100,27
2019-07-02 09:04:32.333007800,27
2019-07-02 09:04:32.335006700,27
2019-07-02 09:04:32.346008300,27
2019-07-02 09:05:32.249008100,27
2019-07-02 09:05:32.267013500,27
2019-07-02 09:05:32.307006800,27
2019-07-02 09:05:32.319000200,27
2019-07-02 09:05:32.353012000,27
2019-07-02 09:05:32.355010900,27
2019-07-02 09:05:32.367004300,27
2019-07-02 09:06:32.255004800,27
2019-07-02 09:06:32.272003100,27
2019-07-02 09:06:32.306015000,27
2019-07-02 09:06:32.317001300,27
2019-07-02 09:06:32.356002800,27
2019-07-02 09:06:32.358001700,27
2019-07-02 09:06:32.371002100,27
2019-07-02 09:07:32.251007000,27
2019-07-02 09:07:32.270004200,27
2019-07-02 09:07:32.312011700,27
2019-07-02 09:07:32.323013300,27
2019-07-02 09:07:32.358001700,27
2019-07-02 09:07:32.359008700,27
2019-07-02 09:07:32.373001000,27
2019-07-02 09:08:32.274002000,27
2019-07-02 09:08:32.293014500,27
2019-07-02 09:08:32.329010000,27
2019-07-02 09:08:32.342010400,27
2019-07-02 09:08:32.379013000,27
2019-07-02 09:08:32.380004800,27
2019-07-02 09:08:32.393005300,27
2019-07-02 09:09:32.287002500,27
2019-07-02 09:09:32.304000800,27
2019-07-02 09:09:32.341003400,27
2019-07-02 09:09:32.353012000,27
2019-07-02 09:09:32.392013500,27
2019-07-02 09:09:32.393005300,27
2019-07-02 09:09:32.406005800,27
2019-07-02 09:11:32.299011200,32
2019-07-02 09:11:32.316009500,32
2019-07-02 09:11:32.352005000,32
2019-07-02 09:11:32.363006500,32
2019-07-02 09:11:32.397003100,32
2019-07-02 09:11:32.399002000,32
2019-07-02 09:11:32.411010700,32
2019-07-02 09:12:32.321014400,32
2019-07-02 09:12:32.341003400,32
2019-07-02 09:12:32.377014100,32
2019-07-02 09:12:32.390014600,32
2019-07-02 09:12:32.433013900,32
2019-07-02 09:12:32.434005700,32
2019-07-02 09:12:32.447006200,32
2019-07-02 09:13:32.314010600,32
2019-07-02 09:13:32.332000700,32
2019-07-02 09:13:32.374008100,32
2019-07-02 09:13:32.385009700,32
2019-07-02 09:13:32.419006300,32
2019-07-02 09:13:32.421005200,32
2019-07-02 09:13:32.434005700,32
2019-07-02 09:14:32.323013300,32
2019-07-02 09:14:32.341003400,32
2019-07-02 09:14:32.375000000,32
2019-07-02 09:14:32.386001500,32
2019-07-02 09:14:32.423004100,32
2019-07-02 09:14:32.425003000,32
2019-07-02 09:14:32.439010600,32
2019-07-02 09:15:32.327011100,32
2019-07-02 09:15:32.344009300,32
2019-07-02 09:15:32.383010800,32
2019-07-02 09:15:32.395004200,32
2019-07-02 09:15:32.428009000,32
2019-07-02 09:15:32.429000800,32
2019-07-02 09:15:32.442001300,32
2019-07-02 09:16:32.330001800,32
2019-07-02 09:16:32.347000100,32
2019-07-02 09:16:32.382003700,32
2019-07-02 09:16:32.395004200,32
2019-07-02 09:16:32.430007900,32
2019-07-02 09:16:32.432006800,32
2019-07-02 09:16:32.444000200,32
2019-07-02 09:17:32.345001200,32
2019-07-02 09:17:32.362014700,32
2019-07-02 09:17:32.397003100,32
2019-07-02 09:17:32.408004700,32
2019-07-02 09:17:32.443008400,32
2019-07-02 09:17:32.444000200,32
2019-07-02 09:17:32.456008900,32
2019-07-02 09:18:32.373001000,32
2019-07-02 09:18:32.390014600,32
2019-07-02 09:18:32.425003000,32
2019-07-02 09:18:32.437011700,32
2019-07-02 09:18:32.471008300,32
2019-07-02 09:18:32.473007200,32
2019-07-02 09:18:32.485000600,32
2019-07-02 09:19:32.379013000,32
2019-07-02 09:19:32.396011300,32
2019-07-02 09:19:32.432006800,32
2019-07-02 09:19:32.445007300,32
2019-07-02 09:19:32.481002800,32
2019-07-02 09:19:32.482009800,32
2019-07-02 09:19:32.494003200,32
2019-07-02 09:21:32.399002000,31
2019-07-02 09:21:32.417007400,31
2019-07-02 09:21:32.455001800,31
2019-07-02 09:21:32.467010400,31
2019-07-02 09:21:32.502014100,31
2019-07-02 09:21:32.504013000,31
2019-07-02 09:21:32.515014600,31
2019-07-02 09:22:32.399002000,31
2019-07-02 09:22:32.416000300,31
2019-07-02 09:22:32.452011100,31
2019-07-02 09:22:32.465011500,31
2019-07-02 09:22:32.499008100,31
2019-07-02 09:22:32.501007000,31
2019-07-02 09:22:32.513000400,31
2019-07-02 09:23:32.403015100,31
2019-07-02 09:23:32.422012300,31
2019-07-02 09:23:32.462005600,31
2019-07-02 09:23:32.475006100,31
2019-07-02 09:23:32.512008600,31
2019-07-02 09:23:32.514007500,31
2019-07-02 09:23:32.528015100,31
2019-07-02 09:24:32.417007400,31
2019-07-02 09:24:32.436004600,31
2019-07-02 09:24:32.475006100,31
2019-07-02 09:24:32.487014700,31
2019-07-02 09:24:32.530014000,31
2019-07-02 09:24:32.532012900,31
2019-07-02 09:24:32.544006300,31
2019-07-02 09:25:32.406005800,31
2019-07-02 09:25:32.424011200,31
2019-07-02 09:25:32.460006700,31
2019-07-02 09:25:32.472000100,31
2019-07-02 09:25:32.511001500,31
2019-07-02 09:25:32.513000400,31
2019-07-02 09:25:32.524002000,31
2019-07-02 09:26:32.411010700,31
2019-07-02 09:26:32.429000800,31
2019-07-02 09:26:32.466003400,31
2019-07-02 09:26:32.478012000,31
2019-07-02 09:26:32.513000400,31
2019-07-02 09:26:32.514007500,31
2019-07-02 09:26:32.527008000,31
2019-07-02 09:27:32.410003600,31
2019-07-02 09:27:32.428009000,31
2019-07-02 09:27:32.462005600,31
2019-07-02 09:27:32.474014200,31
2019-07-02 09:27:32.513000400,31
2019-07-02 09:27:32.514007500,31
2019-07-02 09:27:32.526000900,31
2019-07-02 09:28:32.413009600,31
2019-07-02 09:28:32.431015000,31
2019-07-02 09:28:32.473007200,31
2019-07-02 09:28:32.485000600,31
2019-07-02 09:28:32.519012400,31
2019-07-02 09:28:32.521011300,31
2019-07-02 09:28:32.533004700,31
2019-07-02 09:29:32.434005700,31
2019-07-02 09:29:32.451004000,31
2019-07-02 09:29:32.485000600,31
2019-07-02 09:29:32.496002100,31
2019-07-02 09:29:32.534011800,31
2019-07-02 09:29:32.536010700,31
2019-07-02 09:29:32.547012300,31
2019-07-02 09:31:32.440002400,33
2019-07-02 09:31:32.458007800,33
2019-07-02 09:31:32.499008100,33
2019-07-02 09:31:32.511001500,33
2019-07-02 09:31:32.544006300,33
2019-07-02 09:31:32.545013400,33
2019-07-02 09:31:32.557006800,33
2019-07-02 09:32:32.447006200,33
2019-07-02 09:32:32.465011500,33
2019-07-02 09:32:32.503005900,33
2019-07-02 09:32:32.516006400,33
2019-07-02 09:32:32.554000800,33
2019-07-02 09:32:32.556015000,33
2019-07-02 09:32:32.570007300,33
2019-07-02 09:33:32.338012600,33
2019-07-02 09:33:32.356002800,33
2019-07-02 09:33:32.391006400,33
2019-07-02 09:33:32.403015100,33
2019-07-02 09:33:32.439010600,33
2019-07-02 09:33:32.441009500,33
2019-07-02 09:33:32.453002900,33
2019-07-02 09:34:32.343002300,33
2019-07-02 09:34:32.360000600,33
2019-07-02 09:34:32.417007400,33
2019-07-02 09:34:32.431015000,33
2019-07-02 09:34:32.466003400,33
2019-07-02 09:34:32.467010400,33
2019-07-02 09:34:32.479003900,33
2019-07-02 09:35:32.353012000,33
2019-07-02 09:35:32.371002100,33
2019-07-02 09:35:32.408004700,33
2019-07-02 09:35:32.421005200,33
2019-07-02 09:35:32.456008900,33
2019-07-02 09:35:32.458007800,33
2019-07-02 09:35:32.470001200,33
2019-07-02 09:36:32.360000600,33
2019-07-02 09:36:32.377014100,33
2019-07-02 09:36:32.413009600,33
2019-07-02 09:36:32.425003000,33
2019-07-02 09:36:32.457000700,33
2019-07-02 09:36:32.459014800,33
2019-07-02 09:36:32.471008300,33
2019-07-02 09:37:32.355010900,33
2019-07-02 09:37:32.372009200,33
2019-07-02 09:37:32.407012900,33
2019-07-02 09:37:32.419006300,33
2019-07-02 09:37:32.454010000,33
2019-07-02 09:37:32.456008900,33
2019-07-02 09:37:32.468002300,33
2019-07-02 09:38:32.381011900,33
2019-07-02 09:38:32.398010200,33
2019-07-02 09:38:32.433013900,33
2019-07-02 09:38:32.445007300,33
2019-07-02 09:38:32.483001700,33
2019-07-02 09:38:32.485000600,33
2019-07-02 09:38:32.496002100,33
2019-07-02 09:39:32.395004200,33
2019-07-02 09:39:32.414001400,33
2019-07-02 09:39:32.450012200,33
2019-07-02 09:39:32.461013700,33
2019-07-02 09:39:32.496002100,33
2019-07-02 09:39:32.498001000,33
2019-07-02 09:39:32.512008600,33
2019-07-02 09:41:32.406005800,30
2019-07-02 09:41:32.424011200,30
2019-07-02 09:41:32.459014800,30
2019-07-02 09:41:32.473007200,30
2019-07-02 09:41:32.509002600,30
2019-07-02 09:41:32.510009700,30
2019-07-02 09:41:32.522003100,30
2019-07-02 09:42:32.415008500,30
2019-07-02 09:42:32.433013900,30
2019-07-02 09:42:32.470001200,30
2019-07-02 09:42:32.483001700,30
2019-07-02 09:42:32.519012400,30
2019-07-02 09:42:32.521011300,30
2019-07-02 09:42:32.533004700,30
2019-07-02 09:43:32.444000200,30
2019-07-02 09:43:32.461013700,30
2019-07-02 09:43:32.496002100,30
2019-07-02 09:43:32.507003700,30
2019-07-02 09:43:32.547012300,30
2019-07-02 09:43:32.549011200,30
2019-07-02 09:43:32.561004600,30
2019-07-02 09:44:32.434005700,30
2019-07-02 09:44:32.452011100,30
2019-07-02 09:44:32.494003200,30
2019-07-02 09:44:32.506011900,30
2019-07-02 09:44:32.539001400,30
2019-07-02 09:44:32.541000300,30
2019-07-02 09:44:32.552001900,30
2019-07-02 09:45:32.453002900,30
2019-07-02 09:45:32.470001200,30
2019-07-02 09:45:32.508010800,30
2019-07-02 09:45:32.520004200,30
2019-07-02 09:45:32.557006800,30
2019-07-02 09:45:32.558013900,30
2019-07-02 09:45:32.570007300,30
2019-07-02 09:46:32.460006700,30
2019-07-02 09:46:32.480010900,30
2019-07-02 09:46:32.515014600,30
2019-07-02 09:46:32.528015100,30
2019-07-02 09:46:32.569000200,30
2019-07-02 09:46:32.570007300,30
2019-07-02 09:46:32.584014800,30
2019-07-02 09:47:32.464004500,30
2019-07-02 09:47:32.482009800,30
2019-07-02 09:47:32.521011300,30
2019-07-02 09:47:32.532012900,30
2019-07-02 09:47:32.571014400,30
2019-07-02 09:47:32.573013300,30
2019-07-02 09:47:32.585006700,30
2019-07-02 09:48:32.478012000,30
2019-07-02 09:48:32.498001000,30
2019-07-02 09:48:32.537002500,30
2019-07-02 09:48:32.549011200,30
2019-07-02 09:48:32.586013700,30
2019-07-02 09:48:32.587005600,30
2019-07-02 09:48:32.599014200,30
2019-07-02 09:49:32.490005400,30
2019-07-02 09:49:32.508010800,30
2019-07-02 09:49:32.548004100,30
2019-07-02 09:49:32.560012800,30
2019-07-02 09:49:32.592010400,30
2019-07-02 09:49:32.594009300,30
2019-07-02 09:49:32.606002800,30
2019-07-02 09:51:32.534011800,33
2019-07-02 09:51:32.554000800,33
2019-07-02 09:51:32.587005600,33
2019-07-02 09:51:32.601013100,33
2019-07-02 09:51:32.638000400,33
2019-07-02 09:51:32.640014600,33
2019-07-02 09:51:32.653015100,33
2019-07-02 09:52:32.550003000,33
2019-07-02 09:52:32.567001300,33
2019-07-02 09:52:32.604003900,33
2019-07-02 09:52:32.615005400,33
2019-07-02 09:52:32.653015100,33
2019-07-02 09:52:32.655014000,33
2019-07-02 09:52:32.667007400,33
2019-07-02 09:53:32.552001900,33
2019-07-02 09:53:32.569000200,33
2019-07-02 09:53:32.606002800,33
2019-07-02 09:53:32.618011400,33
2019-07-02 09:53:32.653015100,33
2019-07-02 09:53:32.654006900,33
2019-07-02 09:53:32.667007400,33
2019-07-02 09:54:32.565002400,33
2019-07-02 09:54:32.582000700,33
2019-07-02 09:54:32.616012500,33
2019-07-02 09:54:32.627014100,33
2019-07-02 09:54:32.668014500,33
2019-07-02 09:54:32.669006300,33
2019-07-02 09:54:32.682006800,33
2019-07-02 09:55:32.580001800,33
2019-07-02 09:55:32.597000100,33
2019-07-02 09:55:32.640014600,33
2019-07-02 09:55:32.652008000,33
2019-07-02 09:55:32.685012800,33
2019-07-02 09:55:32.686004600,33
2019-07-02 09:55:32.698013300,33
2019-07-02 09:56:32.587005600,33
2019-07-02 09:56:32.606002800,33
2019-07-02 09:56:32.642013500,33
2019-07-02 09:56:32.654006900,33
2019-07-02 09:56:32.691009500,33
2019-07-02 09:56:32.693008400,33
2019-07-02 09:56:32.706008900,33
2019-07-02 09:57:32.588012600,33
2019-07-02 09:57:32.606002800,33
2019-07-02 09:57:32.647003100,33
2019-07-02 09:57:32.659011800,33
2019-07-02 09:57:32.694000200,33
2019-07-02 09:57:32.696014400,33
2019-07-02 09:57:32.708007800,33
2019-07-02 09:58:32.601013100,33
2019-07-02 09:58:32.619003200,33
2019-07-02 09:58:32.656005800,33
2019-07-02 09:58:32.667007400,33
2019-07-02 09:58:32.704010000,33
2019-07-02 09:58:32.706008900,33
2019-07-02 09:58:32.718002300,33
2019-07-02 09:59:32.611007600,33
2019-07-02 09:59:32.629013000,33
2019-07-02 09:59:32.664001400,33
2019-07-02 09:59:32.675003000,33
2019-07-02 09:59:32.712005600,33
2019-07-02 09:59:32.714004500,33
2019-07-02 09:59:32.726013100,33
2019-07-02 10:01:32.636001500,33
2019-07-02 10:01:32.655014000,33
2019-07-02 10:01:32.691009500,33
2019-07-02 10:01:32.703002900,33
2019-07-02 10:01:32.756011900,33
2019-07-02 10:01:32.757003700,33
2019-07-02 10:01:32.770004200,33
2019-07-02 10:02:32.647003100,33
2019-07-02 10:02:32.664001400,33
2019-07-02 10:02:32.698013300,33
2019-07-02 10:02:32.710006700,33
2019-07-02 10:02:32.746002100,33
2019-07-02 10:02:32.748001000,33
2019-07-02 10:02:32.760009700,33
2019-07-02 10:03:32.646011300,33
2019-07-02 10:03:32.663009600,33
2019-07-02 10:03:32.704010000,33
2019-07-02 10:03:32.716003400,33
2019-07-02 10:03:32.749008100,33
2019-07-02 10:03:32.751007000,33
2019-07-02 10:03:32.763000400,33
2019-07-02 10:04:32.663009600,33
2019-07-02 10:04:32.680007900,33
2019-07-02 10:04:32.716003400,33
2019-07-02 10:04:32.729003900,33
2019-07-02 10:04:32.769012400,33
2019-07-02 10:04:32.770004200,33
2019-07-02 10:04:32.782012900,33
2019-07-02 10:05:32.671005200,33
2019-07-02 10:05:32.688003500,33
2019-07-02 10:05:32.726013100,33
2019-07-02 10:05:32.738006500,33
2019-07-02 10:05:32.775009100,33
2019-07-02 10:05:32.777008000,33
2019-07-02 10:05:32.791000300,33
2019-07-02 10:06:32.682006800,33
2019-07-02 10:06:32.699005100,33
2019-07-02 10:06:32.733001700,33
2019-07-02 10:06:32.744003200,33
2019-07-02 10:06:32.782012900,33
2019-07-02 10:06:32.783004700,33
2019-07-02 10:06:32.795013400,33
2019-07-02 10:07:32.677001900,33
2019-07-02 10:07:32.695007300,33
2019-07-02 10:07:32.739013600,33
2019-07-02 10:07:32.752014100,33
2019-07-02 10:07:32.788009600,33
2019-07-02 10:07:32.789001400,33
2019-07-02 10:07:32.803009000,33
2019-07-02 10:08:32.702011100,33
2019-07-02 10:08:32.719009300,33
2019-07-02 10:08:32.753005900,33
2019-07-02 10:08:32.764007500,33
2019-07-02 10:08:32.802001900,33
2019-07-02 10:08:32.803009000,33
2019-07-02 10:08:32.815002400,33
2019-07-02 10:09:32.720001200,33
2019-07-02 10:09:32.737014700,33
2019-07-02 10:09:32.781005800,33
2019-07-02 10:09:32.794006300,33
2019-07-02 10:09:32.828002900,33
2019-07-02 10:09:32.830001800,33
2019-07-02 10:09:32.843002300,33
2019-07-02 10:11:32.746002100,34
2019-07-02 10:11:32.763000400,34
2019-07-02 10:11:32.797012300,34
2019-07-02 10:11:32.809005700,34
2019-07-02 10:11:32.846008300,34
2019-07-02 10:11:32.848007200,34
2019-07-02 10:11:32.860000600,34
2019-07-02 10:12:32.753005900,34
2019-07-02 10:12:32.771011300,34
2019-07-02 10:12:32.811004600,34
2019-07-02 10:12:32.822006200,34
2019-07-02 10:12:32.855010900,34
2019-07-02 10:12:32.857009800,34
2019-07-02 10:12:32.869003200,34
2019-07-02 10:13:32.750000000,34
2019-07-02 10:13:32.767013500,34
2019-07-02 10:13:32.803009000,34
2019-07-02 10:13:32.814010600,34
2019-07-02 10:13:32.853012000,34
2019-07-02 10:13:32.854003900,34
2019-07-02 10:13:32.866012500,34
2019-07-02 10:14:32.760009700,34
2019-07-02 10:14:32.777008000,34
2019-07-02 10:14:32.813003500,34
2019-07-02 10:14:32.825012200,34
2019-07-02 10:14:32.867004300,34
2019-07-02 10:14:32.869003200,34
2019-07-02 10:14:32.881011900,34
2019-07-02 10:15:32.778015100,34
2019-07-02 10:15:32.795013400,34
2019-07-02 10:15:32.835006700,34
2019-07-02 10:15:32.847000100,34
2019-07-02 10:15:32.881011900,34
2019-07-02 10:15:32.883010800,34
2019-07-02 10:15:32.895004200,34
2019-07-02 10:16:32.781005800,34
2019-07-02 10:16:32.800003000,34
2019-07-02 10:16:32.835006700,34
2019-07-02 10:16:32.848007200,34
2019-07-02 10:16:32.889007500,34
2019-07-02 10:16:32.891006400,34
2019-07-02 10:16:32.904006900,34
2019-07-02 10:17:32.791000300,34
2019-07-02 10:17:32.809005700,34
2019-07-02 10:17:32.847000100,34
2019-07-02 10:17:32.859008700,34
2019-07-02 10:17:32.894012400,34
2019-07-02 10:17:32.896011300,34
2019-07-02 10:17:32.909011800,34
2019-07-02 10:18:32.802001900,34
2019-07-02 10:18:32.819000200,34
2019-07-02 10:18:32.853012000,34
2019-07-02 10:18:32.865005400,34
2019-07-02 10:18:32.900009100,34
2019-07-02 10:18:32.902008000,34
2019-07-02 10:18:32.916000300,34
2019-07-02 10:19:32.809005700,34
2019-07-02 10:19:32.826004000,34
2019-07-02 10:19:32.864013600,34
2019-07-02 10:19:32.876007000,34
2019-07-02 10:19:32.909011800,34
2019-07-02 10:19:32.911010700,34
2019-07-02 10:19:32.923004100,34
2019-07-02 10:21:32.831008900,32
2019-07-02 10:21:32.848007200,32
2019-07-02 10:21:32.881011900,32
2019-07-02 10:21:32.893005300,32
2019-07-02 10:21:32.928009000,32
2019-07-02 10:21:32.930007900,32
2019-07-02 10:21:32.942001300,32
2019-07-02 10:22:32.840011500,32
2019-07-02 10:22:32.857009800,32
2019-07-02 10:22:32.897003100,32
2019-07-02 10:22:32.910003600,32
2019-07-02 10:22:32.945007300,32
2019-07-02 10:22:32.947006200,32
2019-07-02 10:22:32.960006700,32
2019-07-02 10:23:32.843002300,32
2019-07-02 10:23:32.861007600,32
2019-07-02 10:23:32.902008000,32
2019-07-02 10:23:32.915008500,32
2019-07-02 10:23:32.951004000,32
2019-07-02 10:23:32.953002900,32
2019-07-02 10:23:32.967010400,32
2019-07-02 10:24:32.859008700,32
2019-07-02 10:24:32.876007000,32
2019-07-02 10:24:32.915008500,32
2019-07-02 10:24:32.928009000,32
2019-07-02 10:24:32.964004500,32
2019-07-02 10:24:32.966003400,32
2019-07-02 10:24:32.978012000,32
2019-07-02 10:25:32.869003200,32
2019-07-02 10:25:32.886001500,32
2019-07-02 10:25:32.925003000,32
2019-07-02 10:25:32.937011700,32
2019-07-02 10:25:32.977005000,32
2019-07-02 10:25:32.979003900,32
2019-07-02 10:25:32.991012500,32
2019-07-02 10:26:32.888000400,32
2019-07-02 10:26:32.906005800,32
2019-07-02 10:26:32.941009500,32
2019-07-02 10:26:32.953002900,32
2019-07-02 10:26:32.993011400,32
2019-07-02 10:26:32.994003200,32
2019-07-02 10:26:33.008010800,32
2019-07-02 10:27:32.888000400,32
2019-07-02 10:27:32.906005800,32
2019-07-02 10:27:32.944000200,32
2019-07-02 10:27:32.956008900,32
2019-07-02 10:27:32.995010300,32
2019-07-02 10:27:32.997009200,32
2019-07-02 10:27:33.010009700,32
2019-07-02 10:28:32.900009100,32
2019-07-02 10:28:32.919006300,32
2019-07-02 10:28:32.955001800,32
2019-07-02 10:28:32.968002300,32
2019-07-02 10:28:33.006011900,32
2019-07-02 10:28:33.008010800,32
2019-07-02 10:28:33.020004200,32
2019-07-02 10:29:32.922012300,32
2019-07-02 10:29:32.951004000,32
2019-07-02 10:29:32.990005400,32
2019-07-02 10:29:33.002014100,32
2019-07-02 10:29:33.043014500,32
2019-07-02 10:29:33.045013400,32
2019-07-02 10:29:33.057006800,32
2019-07-02 10:31:32.921005200,33
2019-07-02 10:31:32.938003500,33
2019-07-02 10:31:32.972000100,33
2019-07-02 10:31:32.984008700,33
2019-07-02 10:31:33.020004200,33
2019-07-02 10:31:33.021011300,33
2019-07-02 10:31:33.033004700,33
2019-07-02 10:32:32.930007900,33
2019-07-02 10:32:32.947006200,33
2019-07-02 10:32:32.984008700,33
2019-07-02 10:32:32.996002100,33
2019-07-02 10:32:33.031005800,33
2019-07-02 10:32:33.033004700,33
2019-07-02 10:32:33.045013400,33
2019-07-02 10:33:32.928009000,33
2019-07-02 10:33:32.947006200,33
2019-07-02 10:33:32.983001700,33
2019-07-02 10:33:32.996002100,33
2019-07-02 10:33:33.033004700,33
2019-07-02 10:33:33.035003600,33
2019-07-02 10:33:33.048004100,33
2019-07-02 10:34:32.974014200,33
2019-07-02 10:34:32.991012500,33
2019-07-02 10:34:33.026000900,33
2019-07-02 10:34:33.037002500,33
2019-07-02 10:34:33.071014400,33
2019-07-02 10:34:33.072006200,33
2019-07-02 10:34:33.084014800,33
2019-07-02 10:35:32.960006700,33
2019-07-02 10:35:32.983001700,33
2019-07-02 10:35:33.019012400,33
2019-07-02 10:35:33.030014000,33
2019-07-02 10:35:33.065002400,33
2019-07-02 10:35:33.067001300,33
2019-07-02 10:35:33.079010000,33
2019-07-02 10:36:32.960006700,33
2019-07-02 10:36:32.978012000,33
2019-07-02 10:36:33.013000400,33
2019-07-02 10:36:33.025009100,33
2019-07-02 10:36:33.059005700,33
2019-07-02 10:36:33.061004600,33
2019-07-02 10:36:33.074005100,33
2019-07-02 10:37:32.951004000,33
2019-07-02 10:37:32.970001200,33
2019-07-02 10:37:33.007003700,33
2019-07-02 10:37:33.019012400,33
2019-07-02 10:37:33.053009000,33
2019-07-02 10:37:33.055007900,33
2019-07-02 10:37:33.067001300,33
2019-07-02 10:38:32.969009300,33
2019-07-02 10:38:32.987014700,33
2019-07-02 10:38:33.021011300,33
2019-07-02 10:38:33.033004700,33
2019-07-02 10:38:33.072006200,33
2019-07-02 10:38:33.074005100,33
2019-07-02 10:38:33.086013700,33
2019-07-02 10:39:32.974014200,33
2019-07-02 10:39:32.991012500,33
2019-07-02 10:39:33.032012900,33
2019-07-02 10:39:33.043014500,33
2019-07-02 10:39:33.076004000,33
2019-07-02 10:39:33.078002900,33
2019-07-02 10:39:33.089004500,33
2019-07-02 10:41:32.994003200,31
2019-07-02 10:41:33.011001500,31
2019-07-02 10:41:33.045013400,31
2019-07-02 10:41:33.057006800,31
2019-07-02 10:41:33.096008300,31
2019-07-02 10:41:33.098007200,31
2019-07-02 10:41:33.111007600,31
2019-07-02 10:42:33.010009700,31
2019-07-02 10:42:33.027008000,31
2019-07-02 10:42:33.069000200,31
2019-07-02 10:42:33.081008900,31
2019-07-02 10:42:33.114013600,31
2019-07-02 10:42:33.116012500,31
2019-07-02 10:42:33.128005900,31
2019-07-02 10:43:33.016006400,31
2019-07-02 10:43:33.034011800,31
2019-07-02 10:43:33.069000200,31
2019-07-02 10:43:33.081008900,31
2019-07-02 10:43:33.134002600,31
2019-07-02 10:43:33.136001500,31
2019-07-02 10:43:33.149002000,31
2019-07-02 10:44:33.017013500,31
2019-07-02 10:44:33.034011800,31
2019-07-02 10:44:33.075012200,31
2019-07-02 10:44:33.087005600,31
2019-07-02 10:44:33.120010300,31
2019-07-02 10:44:33.121002100,31
2019-07-02 10:44:33.134002600,31
2019-07-02 10:45:33.027008000,31
2019-07-02 10:45:33.045013400,31
2019-07-02 10:45:33.081008900,31
2019-07-02 10:45:33.093002300,31
2019-07-02 10:45:33.131011900,31
2019-07-02 10:45:33.133010800,31
2019-07-02 10:45:33.146011300,31
2019-07-02 10:46:33.027008000,31
2019-07-02 10:46:33.045013400,31
2019-07-02 10:46:33.086013700,31
2019-07-02 10:46:33.097000100,31
2019-07-02 10:46:33.130004800,31
2019-07-02 10:46:33.132003700,31
2019-07-02 10:46:33.144012400,31
2019-07-02 10:47:33.026000900,31
2019-07-02 10:47:33.044006300,31
2019-07-02 10:47:33.080001800,31
