threshold,COR-MOR_logistic,COR-MOR_percentile,COR-MOR_perfect,ROC_x_percentile,ROC_y_percentile,ROC_x_logistic,ROC_y_logistic,ROC_x_perfect,ROC_y_perfect,CMC_x_percentile,CMC_y_percentile,CMC_x_logistic,CMC_y_logistic,CMC_x_perfect,CMC_y_perfect
0.502,124.0710167,17.16822184,0,0.289538715,0.983135195,0.240115321,0.998064694,,,0.016864805,0.289538715,0.001935306,0.240115321,,
0.503,108.3759267,17.1193791,0,0.288714992,0.983135195,0.23970346,0.997788222,,,0.016864805,0.288714992,0.002211778,0.23970346,,
0.504,108.1897138,16.55226066,0,0.28830313,0.98258225,0.239291598,0.997788222,,,0.01741775,0.28830313,0.002211778,0.239291598,,
0.505,107.2586491,16.50496849,0,0.287479407,0.98258225,0.23723229,0.997788222,,,0.01741775,0.287479407,0.002211778,0.23723229,,
0.506,106.8862232,16.43403023,0,0.286243822,0.98258225,0.236408567,0.997788222,,,0.01741775,0.286243822,0.002211778,0.236408567,,
0.507,106.5137974,16.38673806,0,0.285420099,0.98258225,0.235584843,0.997788222,,,0.01741775,0.285420099,0.002211778,0.235584843,,
0.508,106.1413715,16.08414204,0,0.284596376,0.982305778,0.23476112,0.997788222,,,0.017694222,0.284596376,0.002211778,0.23476112,,
0.509,105.9551586,16.06086542,0,0.284184514,0.982305778,0.234349259,0.997788222,,,0.017694222,0.284184514,0.002211778,0.234349259,,
0.51,94.18236317,15.72210113,0,0.282537068,0.982029306,0.234349259,0.99751175,,,0.017970694,0.282537068,0.00248825,0.234349259,,
0.511,93.52027274,15.69918261,0,0.282125206,0.982029306,0.232701812,0.99751175,,,0.017970694,0.282125206,0.00248825,0.232701812,,
0.512,93.18922753,15.41617368,0,0.281301483,0.981752834,0.231878089,0.99751175,,,0.018247166,0.281301483,0.00248825,0.231878089,,
0.513,92.85818232,14.9408494,0,0.280889621,0.981199889,0.231054366,0.99751175,,,0.018800111,0.280889621,0.00248825,0.231054366,,
0.514,83.12545305,14.65954564,0,0.279654036,0.980923417,0.229818781,0.997235278,,,0.019076583,0.279654036,0.002764722,0.229818781,,
0.515,82.82751236,14.141692,0,0.277594728,0.980370473,0.228995058,0.997235278,,,0.019629527,0.277594728,0.002764722,0.228995058,,
0.516,82.38060132,13.92458928,0,0.277182867,0.980094001,0.227759473,0.997235278,,,0.019905999,0.277182867,0.002764722,0.227759473,,
0.517,81.93369028,13.67262079,0,0.275947282,0.979817528,0.226523888,0.997235278,,,0.020182472,0.275947282,0.002764722,0.226523888,,
0.518,74.34974539,13.6522139,0,0.27553542,0.979817528,0.226112026,0.996958806,,,0.020182472,0.27553542,0.003041194,0.226112026,,
0.519,74.21431781,13.59099321,0,0.274299835,0.979817528,0.225700165,0.996958806,,,0.020182472,0.274299835,0.003041194,0.225700165,,
0.52,74.07889022,13.55017941,0,0.273476112,0.979817528,0.225288303,0.996958806,,,0.020182472,0.273476112,0.003041194,0.225288303,,
0.521,67.65736546,13.28654437,0,0.271828666,0.979541056,0.22446458,0.996682333,,,0.020458944,0.271828666,0.003317667,0.22446458,,
0.522,67.65736546,13.04980231,0,0.270593081,0.979264584,0.22446458,0.996682333,,,0.020735416,0.270593081,0.003317667,0.22446458,,
0.523,62.33836016,12.85849302,0,0.270181219,0.978988112,0.224052718,0.996405861,,,0.021011888,0.270181219,0.003594139,0.224052718,,
0.524,62.33836016,12.67215281,0,0.269769357,0.978711639,0.224052718,0.996405861,,,0.021288361,0.269769357,0.003594139,0.224052718,,
0.525,62.10917501,12.4141955,0,0.267710049,0.978435167,0.223228995,0.996405861,,,0.021564833,0.267710049,0.003594139,0.223228995,,
0.526,61.76539729,12.18162576,0,0.266062603,0.978158695,0.22199341,0.996405861,,,0.021841305,0.266062603,0.003594139,0.22199341,,
0.527,61.65080471,11.99211285,0,0.26523888,0.977882223,0.221581549,0.996405861,,,0.022117777,0.26523888,0.003594139,0.221581549,,
0.528,61.30702699,11.64512095,0,0.264003295,0.977329278,0.220345964,0.996405861,,,0.022670722,0.264003295,0.003594139,0.220345964,,
0.529,60.96324927,11.39712888,0,0.261532125,0.977052806,0.219110379,0.996405861,,,0.022947194,0.261532125,0.003594139,0.219110379,,
0.53,56.18310191,11.36123241,0,0.260708402,0.977052806,0.217462932,0.996129389,,,0.022947194,0.260708402,0.003870611,0.217462932,,
0.531,52.04030752,11.20824508,0,0.26029654,0.976776334,0.215815486,0.995852917,,,0.023223666,0.26029654,0.004147083,0.215815486,,
0.532,48.7877883,10.94758822,0,0.26029654,0.97622339,0.215815486,0.995576445,,,0.02377661,0.26029654,0.004423555,0.215815486,,
0.533,45.74265917,10.56183015,0,0.259884679,0.975393973,0.214991763,0.995299972,,,0.024606027,0.259884679,0.004700028,0.214991763,,
0.534,45.56739994,9.832042834,0,0.258237232,0.97373514,0.21416804,0.995299972,,,0.02626486,0.258237232,0.004700028,0.21416804,,
0.535,45.47977033,9.729625721,0,0.258237232,0.973458667,0.213756178,0.995299972,,,0.026541333,0.258237232,0.004700028,0.213756178,,
0.536,45.39214071,9.515860875,0,0.257825371,0.972905723,0.213344316,0.995299972,,,0.027094277,0.257825371,0.004700028,0.213344316,,
0.537,45.39214071,9.113479988,0,0.257001647,0.971799834,0.213344316,0.995299972,,,0.028200166,0.257001647,0.004700028,0.213344316,,
0.538,45.21688148,8.853094846,0,0.257001647,0.970970417,0.212520593,0.995299972,,,0.029029583,0.257001647,0.004700028,0.212520593,,
0.539,45.21688148,8.824719542,0,0.256177924,0.970970417,0.212520593,0.995299972,,,0.029029583,0.256177924,0.004700028,0.212520593,,
0.54,45.21688148,8.782156586,0,0.254942339,0.970970417,0.212520593,0.995299972,,,0.029029583,0.254942339,0.004700028,0.212520593,,
0.541,45.12925187,8.27462558,0,0.251647446,0.969588056,0.212108731,0.995299972,,,0.030411944,0.251647446,0.004700028,0.212108731,,
0.542,45.12925187,8.060359791,0,0.249588138,0.969035112,0.212108731,0.995299972,,,0.030964888,0.249588138,0.004700028,0.212108731,,
0.543,45.12925187,7.936296307,0,0.247940692,0.96875864,0.212108731,0.995299972,,,0.03124136,0.247940692,0.004700028,0.212108731,,
0.544,42.62207121,7.67967818,0,0.246293245,0.967929223,0.212108731,0.9950235,,,0.032070777,0.246293245,0.0049765,0.212108731,,
0.545,42.5393099,7.536889537,0,0.245881384,0.967376279,0.21169687,0.9950235,,,0.032623721,0.245881384,0.0049765,0.21169687,,
0.546,42.4565486,7.276154914,0,0.243410214,0.966546862,0.211285008,0.9950235,,,0.033453138,0.243410214,0.0049765,0.211285008,,
0.547,42.3737873,7.192092932,0,0.242586491,0.96627039,0.210873147,0.9950235,,,0.03372961,0.242586491,0.0049765,0.210873147,,
0.548,42.20826469,7.028036483,0,0.240939044,0.965717445,0.210049423,0.9950235,,,0.034282555,0.240939044,0.0049765,0.210049423,,
0.549,42.12550339,6.869188175,0,0.239291598,0.965164501,0.209637562,0.9950235,,,0.034835499,0.239291598,0.0049765,0.209637562,,
0.55,39.82996618,6.703665568,0,0.23723229,0.964611557,0.2092257,0.994747028,,,0.035388443,0.23723229,0.005252972,0.2092257,,
0.551,37.83846787,6.589072995,0,0.236820428,0.964058612,0.2092257,0.994470556,,,0.035941388,0.236820428,0.005529444,0.2092257,,
0.552,37.46604201,6.516031163,0,0.235996705,0.96378214,0.207166392,0.994470556,,,0.03621786,0.235996705,0.005529444,0.207166392,,
0.553,37.24258649,6.210748982,0,0.233525535,0.962399779,0.205930807,0.994470556,,,0.037600221,0.233525535,0.005529444,0.205930807,,
0.554,35.39819173,6.055269458,0,0.232701812,0.961570362,0.205518946,0.994194083,,,0.038429638,0.232701812,0.005805917,0.205518946,,
0.555,30.97341776,6.023117585,0,0.231466227,0.961570362,0.205518946,0.993364667,,,0.038429638,0.231466227,0.006635333,0.205518946,,
0.556,30.84927581,6.012400294,0,0.231054366,0.961570362,0.204695222,0.993364667,,,0.038429638,0.231054366,0.006635333,0.204695222,,
0.557,28.41895831,5.916552747,0,0.230642504,0.961017418,0.204283361,0.992811722,,,0.038982582,0.230642504,0.007188278,0.204283361,,
0.558,27.20088169,5.864396014,0,0.230230643,0.960740946,0.203047776,0.99253525,,,0.039259054,0.230230643,0.00746475,0.203047776,,
0.559,26.22942163,5.853905144,0,0.229818781,0.960740946,0.203047776,0.992258778,,,0.039259054,0.229818781,0.007741222,0.203047776,,
0.56,26.22942163,5.832923405,0,0.228995058,0.960740946,0.203047776,0.992258778,,,0.039259054,0.228995058,0.007741222,0.203047776,,
0.561,26.22942163,5.720875092,0,0.227759473,0.960188001,0.203047776,0.992258778,,,0.039811999,0.227759473,0.007741222,0.203047776,,
0.562,26.22942163,5.604122539,0,0.227759473,0.959358584,0.203047776,0.992258778,,,0.040641416,0.227759473,0.007741222,0.203047776,,
0.563,26.22942163,5.508903398,0,0.22693575,0.95880564,0.203047776,0.992258778,,,0.04119436,0.22693575,0.007741222,0.203047776,,
0.564,26.12301424,5.386609861,0,0.224876442,0.958252696,0.202224053,0.992258778,,,0.041747304,0.224876442,0.007741222,0.202224053,,
0.565,26.12301424,5.189934634,0,0.222405272,0.957146807,0.202224053,0.992258778,,,0.042853193,0.222405272,0.007741222,0.202224053,,
0.566,26.06981054,4.956308995,0,0.217874794,0.956040918,0.201812191,0.992258778,,,0.043959082,0.217874794,0.007741222,0.201812191,,
0.567,26.06981054,4.813604304,0,0.212932455,0.955764446,0.201812191,0.992258778,,,0.044235554,0.212932455,0.007741222,0.201812191,,
0.568,25.11948247,4.460026821,0,0.202224053,0.954658557,0.201400329,0.991982306,,,0.045341443,0.202224053,0.008017694,0.201400329,,
0.569,25.11948247,3.990599571,0,0.182042834,0.954382085,0.201400329,0.991982306,,,0.045617915,0.182042834,0.008017694,0.201400329,,
0.57,25.11948247,3.575288303,0,0.168039539,0.952999724,0.201400329,0.991982306,,,0.047000276,0.168039539,0.008017694,0.201400329,,
0.571,25.11948247,3.458551307,0,0.163509061,0.952723251,0.201400329,0.991982306,,,0.047276749,0.163509061,0.008017694,0.201400329,,
0.572,24.96537522,3.351832784,0,0.163097199,0.95134089,0.200164745,0.991982306,,,0.04865911,0.163097199,0.008017694,0.200164745,,
0.573,24.86263705,3.251010312,0,0.162685338,0.949958529,0.199341021,0.991982306,,,0.050041471,0.162685338,0.008017694,0.199341021,,
0.574,23.93456892,3.147599245,0,0.161861614,0.948576168,0.198517298,0.991705834,,,0.051423832,0.161861614,0.008294166,0.198517298,,
0.575,23.88491214,3.089755324,0,0.161449753,0.947746751,0.198105437,0.991705834,,,0.052253249,0.161449753,0.008294166,0.198105437,,
0.576,23.88491214,3.026203887,0,0.159802306,0.947193807,0.198105437,0.991705834,,,0.052806193,0.159802306,0.008294166,0.198105437,,
0.577,23.88491214,2.93356989,0,0.15815486,0.946087918,0.198105437,0.991705834,,,0.053912082,0.15815486,0.008294166,0.198105437,,
0.578,23.83525535,2.78028814,0,0.155271829,0.944152613,0.197693575,0.991705834,,,0.055847387,0.155271829,0.008294166,0.197693575,,
0.579,22.97026625,2.684344881,0,0.153624382,0.942770252,0.196869852,0.991429361,,,0.057229748,0.153624382,0.008570639,0.196869852,,
0.58,22.9222113,2.570604575,0,0.152800659,0.940558474,0.19645799,0.991429361,,,0.059441526,0.152800659,0.008570639,0.19645799,,
0.581,22.15933896,2.544910077,0,0.151976936,0.940282002,0.196046129,0.991152889,,,0.059717998,0.151976936,0.008847111,0.196046129,,
0.582,22.0662325,2.526317388,0,0.151565074,0.940005529,0.195222405,0.991152889,,,0.059994471,0.151565074,0.008847111,0.195222405,,
0.583,21.39755878,2.485096226,0,0.151153213,0.939176113,0.195222405,0.990876417,,,0.060823887,0.151153213,0.009123583,0.195222405,,
0.584,21.35241625,2.44928722,0,0.150329489,0.938623168,0.194810544,0.990876417,,,0.061376832,0.150329489,0.009123583,0.194810544,,
0.585,21.35241625,2.399345395,0,0.149917628,0.93751728,0.194810544,0.990876417,,,0.06248272,0.149917628,0.009123583,0.194810544,,
0.586,20.72440401,2.371764719,0,0.149505766,0.936964335,0.194810544,0.990599945,,,0.063035665,0.149505766,0.009400055,0.194810544,,
0.587,20.13227818,2.314474903,0,0.149093904,0.935581974,0.194810544,0.990323472,,,0.064418026,0.149093904,0.009676528,0.194810544,,
0.588,19.04404693,2.29821773,0,0.148682043,0.935305502,0.194810544,0.989770528,,,0.064694498,0.148682043,0.010229472,0.194810544,,
0.589,19.00378467,2.234555189,0,0.148270181,0.933646669,0.194398682,0.989770528,,,0.066353331,0.148270181,0.010229472,0.194398682,,
0.59,18.42527963,2.197923137,0,0.148270181,0.93254078,0.193574959,0.989494056,,,0.06745922,0.148270181,0.010505944,0.193574959,,
0.591,18.38607691,2.162472764,0,0.148270181,0.931434891,0.193163097,0.989494056,,,0.068565109,0.148270181,0.010505944,0.193163097,,
0.592,17.46677306,2.122236278,0,0.14785832,0.930329002,0.193163097,0.988941111,,,0.069670998,0.14785832,0.011058889,0.193163097,,
0.593,17.46677306,2.097268792,0,0.14785832,0.929499585,0.193163097,0.988941111,,,0.070500415,0.14785832,0.011058889,0.193163097,,
0.594,17.42953048,2.075151123,0,0.147446458,0.928946641,0.192751236,0.988941111,,,0.071053359,0.147446458,0.011058889,0.192751236,,
0.595,17.3550453,2.037640364,0,0.147034596,0.927840752,0.191927512,0.988941111,,,0.072159248,0.147034596,0.011058889,0.191927512,,
0.596,17.3550453,1.990018961,0,0.145799012,0.926734863,0.191927512,0.988941111,,,0.073265137,0.145799012,0.011058889,0.191927512,,
0.597,16.49314545,1.960427601,0,0.145799012,0.925628974,0.191515651,0.988388167,,,0.074371026,0.145799012,0.011611833,0.191515651,,
0.598,16.07493966,1.902905879,0,0.144151565,0.924246613,0.191103789,0.988111695,,,0.075753387,0.144151565,0.011888305,0.191103789,,
0.599,15.36049789,1.851488586,0,0.143327842,0.92258778,0.191103789,0.98755875,,,0.07741222,0.143327842,0.01244125,0.191103789,,
0.6,14.36943129,1.80855227,0,0.142504119,0.921205419,0.190691928,0.986729334,,,0.078794581,0.142504119,0.013270666,0.190691928,,
0.601,14.36943129,1.778365722,0,0.142092257,0.92009953,0.190691928,0.986729334,,,0.07990047,0.142092257,0.013270666,0.190691928,,
0.602,13.46575088,1.772233426,0,0.142092257,0.919823058,0.189868204,0.985899917,,,0.080176942,0.142092257,0.014100083,0.189868204,,
0.603,12.92950173,1.70394175,0,0.140856672,0.917334808,0.189456343,0.985346973,,,0.082665192,0.140856672,0.014653027,0.189456343,,
0.604,12.23684985,1.655768763,0,0.139621087,0.915675975,0.189456343,0.984517556,,,0.084324025,0.139621087,0.015482444,0.189456343,,
0.605,12.02216827,1.599521343,0,0.137973641,0.913740669,0.189456343,0.984241084,,,0.086259331,0.137973641,0.015758916,0.189456343,,
0.606,11.58938793,1.550034129,0,0.137561779,0.911252419,0.189044481,0.983688139,,,0.088747581,0.137561779,0.016311861,0.189044481,,
0.607,10.47376125,1.512621974,0,0.135914333,0.91014653,0.188220758,0.982029306,,,0.08985347,0.135914333,0.017970694,0.188220758,,
0.608,10.29249663,1.485175486,0,0.13509061,0.909040641,0.187808896,0.981752834,,,0.090959359,0.13509061,0.018247166,0.187808896,,
0.609,9.758637156,1.449197928,0,0.13261944,0.908487697,0.18616145,0.980923417,,,0.091512303,0.13261944,0.019076583,0.18616145,,
0.61,9.441782491,1.41388023,0,0.130560132,0.90765828,0.185337727,0.980370473,,,0.09234172,0.130560132,0.019629527,0.185337727,,
0.611,9.186504668,1.397147919,0,0.130560132,0.906552391,0.182866557,0.980094001,,,0.093447609,0.130560132,0.019905999,0.182866557,,
0.612,8.719730917,1.362640517,0,0.128088962,0.905999447,0.180807249,0.979264584,,,0.094000553,0.128088962,0.020735416,0.180807249,,
0.613,8.52659217,1.341604285,0,0.126853377,0.905446503,0.179159802,0.978988112,,,0.094553497,0.126853377,0.021011888,0.179159802,,
0.614,8.28042962,1.300261401,0,0.124382208,0.904340614,0.176276771,0.978711639,,,0.095659386,0.124382208,0.021288361,0.176276771,,
0.615,8.164348831,1.272632384,0,0.123146623,0.903234725,0.173805601,0.978711639,,,0.096765275,0.123146623,0.021288361,0.173805601,,
0.616,8.059677692,1.244936319,0,0.121499176,0.902405308,0.173805601,0.978435167,,,0.097594692,0.121499176,0.021564833,0.173805601,,
0.617,7.666522683,1.219226575,0,0.120675453,0.901022947,0.173805601,0.977329278,,,0.098977053,0.120675453,0.022670722,0.173805601,,
0.618,7.574154939,1.195036841,0,0.120263591,0.899364114,0.173805601,0.977052806,,,0.100635886,0.120263591,0.022947194,0.173805601,,
0.619,7.448517298,1.17884393,0,0.120263591,0.897981753,0.172981878,0.976776334,,,0.102018247,0.120263591,0.023223666,0.172981878,,
0.62,7.174548846,1.163083985,0,0.120263591,0.896599392,0.172570016,0.975946917,,,0.103400608,0.120263591,0.024053083,0.172570016,,
0.621,7.174548846,1.145011436,0,0.119028007,0.896046447,0.172570016,0.975946917,,,0.103953553,0.119028007,0.024053083,0.172570016,,
0.622,6.996584788,1.116305203,0,0.118204283,0.894111142,0.172158155,0.975393973,,,0.105888858,0.118204283,0.024606027,0.172158155,,
0.623,6.902292696,1.110506215,0,0.118204283,0.893558197,0.171746293,0.975117501,,,0.106441803,0.118204283,0.024882499,0.171746293,,
0.624,6.826443326,1.101919827,0,0.118204283,0.892728781,0.171746293,0.974841028,,,0.107271219,0.118204283,0.025158972,0.171746293,,
0.625,6.703665568,1.096268956,0,0.118204283,0.892175836,0.170510708,0.974564556,,,0.107824164,0.118204283,0.025435444,0.170510708,,
0.626,6.561034386,1.078620733,0,0.117792422,0.890793475,0.170510708,0.974011612,,,0.109206525,0.117792422,0.025988388,0.170510708,,
0.627,6.393310681,1.053512372,0,0.11738056,0.888581698,0.169686985,0.973458667,,,0.111418302,0.11738056,0.026541333,0.169686985,,
0.628,6.247633897,1.045727798,0,0.11738056,0.887752281,0.169275124,0.972905723,,,0.112247719,0.11738056,0.027094277,0.169275124,,
0.629,6.122681219,1.038057423,0,0.11738056,0.886922864,0.169275124,0.972352779,,,0.113077136,0.11738056,0.027647221,0.169275124,,
0.63,5.98802371,1.020590111,0,0.11738056,0.884987559,0.168863262,0.971799834,,,0.115012441,0.11738056,0.028200166,0.168863262,,
0.631,5.844221265,1.007323292,0,0.116968699,0.88388167,0.168039539,0.97124689,,,0.11611833,0.116968699,0.02875311,0.168039539,,
0.632,5.600181524,0.990793339,0,0.116144975,0.882775781,0.167215815,0.970141001,,,0.117224219,0.116144975,0.029858999,0.167215815,,
0.633,5.457731766,0.981533588,0,0.116144975,0.881669892,0.165980231,0.969588056,,,0.118330108,0.116144975,0.030411944,0.165980231,,
0.634,5.307068575,0.950152548,0,0.115321252,0.878628698,0.164332784,0.969035112,,,0.121371302,0.115321252,0.030964888,0.164332784,,
0.635,5.307068575,0.908915987,0,0.114085667,0.874481615,0.164332784,0.969035112,,,0.125518385,0.114085667,0.030964888,0.164332784,,
0.636,5.054805756,0.869784398,0,0.113261944,0.869781587,0.163509061,0.967652751,,,0.130218413,0.113261944,0.032347249,0.163509061,,
0.637,4.798798849,0.812022727,0,0.112026359,0.862040365,0.161861614,0.96627039,,,0.137959635,0.112026359,0.03372961,0.161861614,,
0.638,4.574679915,0.73373454,0,0.108731466,0.851810893,0.16062603,0.964888029,,,0.148189107,0.108731466,0.035111971,0.16062603,,
0.639,4.423273349,0.648134052,0,0.106260297,0.836051977,0.158978583,0.964058612,,,0.163948023,0.106260297,0.035941388,0.158978583,,
0.64,4.37743632,0.588467619,0,0.10461285,0.822228366,0.157331137,0.964058612,,,0.177771634,0.10461285,0.035941388,0.157331137,,
0.641,4.0832879,0.569658986,0,0.103789127,0.817804811,0.156919275,0.961570362,,,0.182195189,0.103789127,0.038429638,0.156919275,,
0.642,3.976039516,0.562576835,0,0.102965404,0.816975394,0.156095552,0.960740946,,,0.183024606,0.102965404,0.039259054,0.156095552,,
0.643,3.965548646,0.55752375,0,0.102965404,0.815316561,0.15568369,0.960740946,,,0.184683439,0.102965404,0.039259054,0.15568369,,
0.644,3.900126419,0.556690381,0,0.102965404,0.815040088,0.155271829,0.960188001,,,0.184959912,0.102965404,0.039811999,0.155271829,,
0.645,3.836496581,0.550350388,0,0.102553542,0.813657727,0.154859967,0.959635057,,,0.186342273,0.102553542,0.040364943,0.154859967,,
0.646,3.739255664,0.545494355,0,0.102553542,0.811998894,0.154036244,0.95880564,,,0.188001106,0.102553542,0.04119436,0.154036244,,
0.647,3.485343943,0.541512644,0,0.102553542,0.810616533,0.153212521,0.956040918,,,0.189383467,0.102553542,0.043959082,0.153212521,,
0.648,3.432794929,0.534654787,0,0.10214168,0.8089577,0.152800659,0.955487973,,,0.1910423,0.10214168,0.044512027,0.152800659,,
0.649,3.309460979,0.531577637,0,0.10214168,0.807851811,0.152800659,0.95382914,,,0.192148189,0.10214168,0.04617086,0.152800659,,
0.65,3.224769842,0.527914999,0,0.101729819,0.807298866,0.151565074,0.952999724,,,0.192701134,0.101729819,0.047000276,0.151565074,,
0.651,3.161289318,0.524902646,0,0.101729819,0.806192978,0.150329489,0.952446779,,,0.193807022,0.101729819,0.047553221,0.150329489,,
0.652,3.063570957,0.521924475,0,0.101729819,0.805087089,0.149917628,0.951064418,,,0.194912911,0.101729819,0.048935582,0.149917628,,
0.653,3.029341113,0.51971293,0,0.101729819,0.804257672,0.149917628,0.950511474,,,0.195742328,0.101729819,0.049488526,0.149917628,,
0.654,2.995867731,0.516793195,0,0.101729819,0.803151783,0.149917628,0.949958529,,,0.196848217,0.101729819,0.050041471,0.149917628,,
0.655,2.947022061,0.509800342,0,0.100494234,0.802875311,0.149917628,0.949129113,,,0.197124689,0.100494234,0.050870887,0.149917628,,
0.656,2.915333652,0.505583716,0,0.100082372,0.802045894,0.149917628,0.948576168,,,0.197954106,0.100082372,0.051423832,0.149917628,,
0.657,2.853294457,0.500688715,0,0.100082372,0.800110589,0.149093904,0.947746751,,,0.199889411,0.100082372,0.052253249,0.149093904,,
0.658,2.823417028,0.497933894,0,0.100082372,0.7990047,0.149093904,0.947193807,,,0.2009953,0.100082372,0.052806193,0.149093904,,
0.659,2.764398173,0.494532706,0,0.100082372,0.797622339,0.148270181,0.94636439,,,0.202377661,0.100082372,0.05363561,0.148270181,,
0.66,2.736190028,0.488493546,0,0.099670511,0.795963506,0.148270181,0.945811446,,,0.204036494,0.099670511,0.054188554,0.148270181,,
0.661,2.687454985,0.482551793,0,0.099258649,0.794304672,0.14785832,0.944982029,,,0.205695328,0.099258649,0.055017971,0.14785832,,
0.662,2.634500207,0.480549503,0,0.098846787,0.794304672,0.14785832,0.94387614,,,0.205695328,0.098846787,0.05612386,0.14785832,,
0.663,2.576395355,0.476705107,0,0.098846787,0.792645839,0.147446458,0.942770252,,,0.207354161,0.098846787,0.057229748,0.147446458,,
0.664,2.544613087,0.473456286,0,0.098434926,0.792092895,0.147034596,0.942217307,,,0.207907105,0.098434926,0.057782693,0.147034596,,
0.665,2.513433325,0.468361193,0,0.098023064,0.790710534,0.146622735,0.941664363,,,0.209289466,0.098023064,0.058335637,0.146622735,,
0.666,2.471237048,0.460312542,0,0.097611203,0.787945811,0.146210873,0.940834946,,,0.212054189,0.097611203,0.059165054,0.146210873,,
0.667,2.432027509,0.453471908,0,0.096787479,0.78656345,0.144563427,0.940558474,,,0.21343655,0.096787479,0.059441526,0.144563427,,
0.668,2.409612508,0.446145124,0,0.095963756,0.784904617,0.144563427,0.940005529,,,0.215095383,0.095963756,0.059994471,0.144563427,,
0.669,2.331419316,0.441393618,0,0.095551895,0.783522256,0.143739703,0.938346696,,,0.216477744,0.095551895,0.061653304,0.143739703,,
0.67,2.260463076,0.440269048,0,0.095551895,0.782969312,0.143739703,0.936411391,,,0.217030688,0.095551895,0.063588609,0.143739703,,
0.671,2.196681373,0.43670241,0,0.095140033,0.782139895,0.143327842,0.934752557,,,0.217860105,0.095140033,0.065247443,0.143327842,,
0.672,2.117595,0.432615904,0,0.094728171,0.781034006,0.141680395,0.933093724,,,0.218965994,0.094728171,0.066906276,0.141680395,,
0.673,2.024314782,0.424827494,0,0.093492586,0.779928117,0.138797364,0.931434891,,,0.220071883,0.093492586,0.068565109,0.138797364,,
0.674,1.98627128,0.420029171,0,0.092668863,0.779375173,0.138385502,0.930329002,,,0.220624827,0.092668863,0.069670998,0.138385502,,
0.675,1.930238335,0.418162375,0,0.092257002,0.779375173,0.137149918,0.928946641,,,0.220624827,0.092257002,0.071053359,0.137149918,,
0.676,1.7998276,0.417639017,0,0.092257002,0.779098701,0.133855025,0.925628974,,,0.220901299,0.092257002,0.074371026,0.133855025,,
0.677,1.737091038,0.41339271,0,0.091433278,0.778822228,0.133031301,0.923417197,,,0.221177772,0.091433278,0.076582803,0.133031301,,
0.678,1.694998283,0.40897449,0,0.091021417,0.777439867,0.13261944,0.921758363,,,0.222560133,0.091021417,0.078241637,0.13261944,,
0.679,1.615949516,0.404610816,0,0.090609555,0.776057506,0.131795717,0.918440697,,,0.223942494,0.090609555,0.081559303,0.131795717,,
0.68,1.573284182,0.399320756,0,0.090197694,0.774122201,0.131795717,0.916228919,,,0.225877799,0.090197694,0.083771081,0.131795717,,
0.681,1.542907155,0.398345614,0,0.090197694,0.773569256,0.131383855,0.914846558,,,0.226430744,0.090197694,0.085153442,0.131383855,,
0.682,1.518351603,0.39097928,0,0.088962109,0.772463367,0.130971993,0.913740669,,,0.227536633,0.088962109,0.086259331,0.130971993,,
0.683,1.471197827,0.388149514,0,0.088962109,0.770804534,0.130971993,0.910975947,,,0.229195466,0.088962109,0.089024053,0.130971993,,
0.684,1.45314632,0.385822479,0,0.088962109,0.769422173,0.130971993,0.909870058,,,0.230577827,0.088962109,0.090129942,0.130971993,,
0.685,1.426694854,0.379972039,0,0.088138386,0.768039812,0.130560132,0.908487697,,,0.231960188,0.088138386,0.091512303,0.130560132,,
0.686,1.388632133,0.374634796,0,0.087314662,0.766933923,0.13014827,0.906275919,,,0.233066077,0.087314662,0.093724081,0.13014827,,
0.687,1.363751855,0.373306304,0,0.087314662,0.766104506,0.129324547,0.90517003,,,0.233895494,0.087314662,0.09482997,0.129324547,,
0.688,1.332220522,0.369376764,0,0.087314662,0.763616257,0.128912685,0.903234725,,,0.236383743,0.087314662,0.096765275,0.128912685,,
0.689,1.300334376,0.361244488,0,0.086490939,0.760575062,0.127265239,0.902128836,,,0.239424938,0.086490939,0.097871164,0.127265239,,
0.69,1.267482502,0.357871291,0,0.086079077,0.759469173,0.126853377,0.899917058,,,0.240530827,0.086079077,0.100082942,0.126853377,,
0.691,1.225401233,0.35420708,0,0.086079077,0.756980923,0.126029654,0.897152336,,,0.243019077,0.086079077,0.102847664,0.126029654,,
0.692,1.198837876,0.349332942,0,0.085667216,0.754769146,0.125617792,0.895217031,,,0.245230854,0.085667216,0.104782969,0.125617792,,
0.693,1.16719034,0.345053808,0,0.085667216,0.751727951,0.125205931,0.892728781,,,0.248272049,0.085667216,0.107271219,0.125205931,,
0.694,1.138072948,0.34187208,0,0.085255354,0.750622062,0.123970346,0.891069947,,,0.249377938,0.085255354,0.108930053,0.123970346,,
0.695,1.10801327,0.335224159,0,0.084431631,0.748133813,0.123146623,0.88885817,,,0.251866187,0.084431631,0.11114183,0.123146623,,
0.696,1.084416489,0.333030763,0,0.084431631,0.746474979,0.1223229,0.887199336,,,0.253525021,0.084431631,0.112800664,0.1223229,,
0.697,1.052391943,0.32517183,0,0.083607908,0.74288084,0.121911038,0.884158142,,,0.25711916,0.083607908,0.115841858,0.121911038,,
0.698,1.04031548,0.323432944,0,0.083607908,0.741498479,0.121087315,0.883605198,,,0.258501521,0.083607908,0.116394802,0.121087315,,
