timestamp,WiFi-val,truth-val
2019-07-10 00:15:00,1,1
2019-07-10 00:20:00,1,1
2019-07-10 00:25:00,1,1
2019-07-10 00:30:00,1,1
2019-07-10 00:35:00,1,1
2019-07-10 00:40:00,1,1
2019-07-10 00:45:00,1,1
2019-07-10 00:50:00,1,1
2019-07-10 00:55:00,1,1
2019-07-10 01:00:00,1,1
2019-07-10 01:05:00,1,1
2019-07-10 01:10:00,1,1
2019-07-10 01:15:00,1,1
2019-07-10 01:20:00,1,1
2019-07-10 01:25:00,1,1
2019-07-10 01:30:00,1,1
2019-07-10 01:35:00,1,1
2019-07-10 01:40:00,1,1
2019-07-10 01:45:00,1,1
2019-07-10 01:50:00,1,1
2019-07-10 01:55:00,1,1
2019-07-10 02:00:00,1,1
2019-07-10 02:05:00,1,1
2019-07-10 02:10:00,1,1
2019-07-10 02:15:00,1,1
2019-07-10 02:20:00,1,1
2019-07-10 02:25:00,1,1
2019-07-10 02:30:00,1,1
2019-07-10 02:35:00,1,1
2019-07-10 02:40:00,1,1
2019-07-10 02:45:00,1,1
2019-07-10 02:50:00,1,1
2019-07-10 02:55:00,1,1
2019-07-10 03:00:00,1,1
2019-07-10 03:05:00,1,1
2019-07-10 03:10:00,1,1
2019-07-10 03:15:00,1,1
2019-07-10 03:20:00,1,1
2019-07-10 03:25:00,1,1
2019-07-10 03:30:00,1,1
2019-07-10 03:35:00,1,1
2019-07-10 03:40:00,1,1
2019-07-10 03:45:00,1,1
2019-07-10 03:50:00,1,1
2019-07-10 03:55:00,1,1
2019-07-10 04:00:00,1,1
2019-07-10 04:05:00,1,1
2019-07-10 04:10:00,1,1
2019-07-10 04:15:00,1,1
2019-07-10 04:20:00,1,1
2019-07-10 04:25:00,1,1
2019-07-10 04:30:00,1,1
2019-07-10 04:35:00,1,1
2019-07-10 04:40:00,1,1
2019-07-10 04:45:00,1,1
2019-07-10 04:50:00,1,1
2019-07-10 04:55:00,1,1
2019-07-11 00:00:00,2,1
2019-07-11 00:05:00,2,1
2019-07-11 00:10:00,2,1
2019-07-11 00:15:00,2,1
2019-07-11 00:20:00,2,1
2019-07-11 00:25:00,2,1
2019-07-11 00:30:00,2,1
2019-07-11 00:35:00,2,1
2019-07-11 00:40:00,2,1
2019-07-11 00:45:00,2,1
2019-07-11 00:50:00,2,1
2019-07-11 00:55:00,2,1
2019-07-11 01:00:00,2,1
2019-07-11 01:05:00,2,1
2019-07-11 01:10:00,2,1
2019-07-11 01:15:00,2,1
2019-07-11 01:20:00,2,1
2019-07-11 01:25:00,2,1
2019-07-11 01:30:00,2,1
2019-07-11 01:35:00,2,1
2019-07-11 01:40:00,2,1
2019-07-11 01:45:00,2,1
2019-07-11 01:50:00,2,1
2019-07-11 01:55:00,2,1
2019-07-11 02:00:00,2,1
2019-07-11 02:05:00,2,1
2019-07-11 02:10:00,2,1
2019-07-11 02:15:00,2,1
2019-07-11 02:20:00,2,1
2019-07-11 02:25:00,2,1
2019-07-11 02:30:00,2,1
2019-07-11 02:35:00,2,1
2019-07-11 02:40:00,2,1
2019-07-11 02:45:00,2,1
2019-07-11 02:50:00,2,1
2019-07-11 02:55:00,2,1
2019-07-11 03:00:00,2,1
2019-07-11 03:05:00,2,1
2019-07-11 03:10:00,2,1
2019-07-11 03:15:00,2,1
2019-07-11 03:20:00,2,1
2019-07-11 03:25:00,2,1
2019-07-11 03:30:00,2,1
2019-07-11 03:35:00,2,1
2019-07-11 03:40:00,2,1
2019-07-11 03:45:00,2,1
2019-07-11 03:50:00,2,1
2019-07-11 03:55:00,2,1
2019-07-11 04:00:00,2,1
2019-07-11 04:05:00,2,1
2019-07-11 04:10:00,2,1
2019-07-11 04:15:00,2,1
2019-07-11 04:20:00,2,1
2019-07-11 04:25:00,2,1
2019-07-11 04:30:00,2,1
2019-07-11 04:35:00,2,1
2019-07-11 04:40:00,2,1
2019-07-11 04:45:00,2,1
2019-07-11 04:50:00,2,1
2019-07-11 04:55:00,2,1
2019-07-12 00:00:00,1,1
2019-07-12 00:05:00,1,1
2019-07-12 00:10:00,1,1
2019-07-12 00:15:00,1,1
2019-07-12 00:20:00,1,1
2019-07-12 00:25:00,1,1
2019-07-12 00:30:00,1,1
2019-07-12 00:35:00,0,1
2019-07-12 00:40:00,0,1
2019-07-12 00:45:00,0,1
2019-07-12 00:50:00,0,1
2019-07-12 00:55:00,0,1
2019-07-12 01:00:00,0,1
2019-07-12 01:05:00,0,1
2019-07-12 01:10:00,0,1
2019-07-12 01:15:00,0,1
2019-07-12 01:20:00,0,1
2019-07-12 01:25:00,0,1
2019-07-12 01:30:00,0,1
2019-07-12 01:35:00,0,1
2019-07-12 01:40:00,0,1
2019-07-12 01:45:00,0,1
2019-07-12 01:50:00,0,1
2019-07-12 01:55:00,0,1
2019-07-12 02:00:00,0,1
2019-07-12 02:05:00,0,1
2019-07-12 02:10:00,0,1
2019-07-12 02:15:00,0,1
2019-07-12 02:20:00,0,1
2019-07-12 02:25:00,0,1
2019-07-12 02:30:00,0,1
2019-07-12 02:35:00,1,1
2019-07-12 02:40:00,1,1
2019-07-12 02:45:00,1,1
2019-07-12 02:50:00,1,1
2019-07-12 02:55:00,1,1
2019-07-12 03:00:00,1,1
2019-07-12 03:05:00,1,1
2019-07-12 03:10:00,1,1
2019-07-12 03:15:00,1,1
2019-07-12 03:20:00,1,1
2019-07-12 03:25:00,1,1
2019-07-12 03:30:00,1,1
2019-07-12 03:35:00,1,1
2019-07-12 03:40:00,1,1
2019-07-12 03:45:00,1,1
2019-07-12 03:50:00,1,1
2019-07-12 03:55:00,1,1
2019-07-12 04:00:00,1,1
2019-07-12 04:05:00,1,1
2019-07-12 04:10:00,1,1
2019-07-12 04:15:00,1,1
2019-07-12 04:20:00,1,1
2019-07-12 04:25:00,1,1
2019-07-12 04:30:00,1,1
2019-07-12 04:35:00,1,1
2019-07-12 04:40:00,1,1
2019-07-12 04:45:00,1,1
2019-07-12 04:50:00,1,1
2019-07-12 04:55:00,1,1
2019-07-13 00:00:00,1,1
2019-07-13 00:05:00,1,1
2019-07-13 00:10:00,1,1
2019-07-13 00:15:00,1,1
2019-07-13 00:20:00,1,1
2019-07-13 00:25:00,1,1
2019-07-13 00:30:00,1,1
2019-07-13 00:35:00,1,1
2019-07-13 00:40:00,1,1
2019-07-13 00:45:00,1,1
2019-07-13 00:50:00,1,1
2019-07-13 00:55:00,1,1
2019-07-13 01:00:00,1,1
2019-07-13 01:05:00,1,1
2019-07-13 01:10:00,1,1
2019-07-13 01:15:00,1,1
2019-07-13 01:20:00,1,1
2019-07-13 01:25:00,0,1
2019-07-13 01:30:00,0,1
2019-07-13 01:35:00,1,1
2019-07-13 01:40:00,1,1
2019-07-13 01:45:00,1,1
2019-07-13 01:50:00,1,1
2019-07-13 01:55:00,1,1
2019-07-13 02:00:00,1,1
2019-07-13 02:05:00,1,1
2019-07-13 02:10:00,1,1
2019-07-13 02:15:00,1,1
2019-07-13 02:20:00,1,1
2019-07-13 02:25:00,1,1
2019-07-13 02:30:00,1,1
2019-07-13 02:35:00,1,1
2019-07-13 02:40:00,1,1
2019-07-13 02:45:00,1,1
2019-07-13 02:50:00,1,1
2019-07-13 02:55:00,1,1
2019-07-13 03:00:00,1,1
2019-07-13 03:05:00,1,1
2019-07-13 03:10:00,1,1
2019-07-13 03:15:00,1,1
2019-07-13 03:20:00,1,1
2019-07-13 03:25:00,1,1
2019-07-13 03:30:00,1,1
2019-07-13 03:35:00,1,1
2019-07-13 03:40:00,1,1
2019-07-13 03:45:00,1,1
2019-07-13 03:50:00,1,1
2019-07-13 03:55:00,1,1
2019-07-13 04:00:00,1,1
2019-07-13 04:05:00,1,1
2019-07-13 04:10:00,1,1
2019-07-13 04:15:00,1,1
2019-07-13 04:20:00,1,1
2019-07-13 04:25:00,1,1
2019-07-13 04:30:00,1,1
2019-07-13 04:35:00,1,1
2019-07-13 04:40:00,1,1
2019-07-13 04:45:00,1,1
2019-07-13 04:50:00,1,1
2019-07-13 04:55:00,1,1
2019-07-14 00:00:00,2,1
2019-07-14 00:05:00,2,1
2019-07-14 00:10:00,2,1
2019-07-14 00:15:00,1,1
2019-07-14 00:20:00,1,1
2019-07-14 00:25:00,1,1
2019-07-14 00:30:00,1,1
2019-07-14 00:35:00,1,1
2019-07-14 00:40:00,1,1
2019-07-14 00:45:00,2,1
2019-07-14 00:50:00,2,1
2019-07-14 00:55:00,1,1
2019-07-14 01:00:00,1,1
2019-07-14 01:05:00,1,1
2019-07-14 01:10:00,1,1
2019-07-14 01:15:00,0,1
2019-07-14 01:20:00,0,1
2019-07-14 01:25:00,1,1
2019-07-14 01:30:00,1,1
2019-07-14 01:35:00,1,1
2019-07-14 01:40:00,1,1
2019-07-14 01:45:00,1,1
2019-07-14 01:50:00,1,1
2019-07-14 01:55:00,1,1
2019-07-14 02:00:00,1,1
2019-07-14 02:05:00,2,1
2019-07-14 02:10:00,2,1
2019-07-14 02:15:00,2,1
2019-07-14 02:20:00,2,1
2019-07-14 02:25:00,2,1
2019-07-14 02:30:00,2,1
2019-07-14 02:35:00,2,1
2019-07-14 02:40:00,2,1
2019-07-14 02:45:00,1,1
2019-07-14 02:50:00,1,1
2019-07-14 02:55:00,0,1
2019-07-14 03:00:00,0,1
2019-07-14 03:05:00,0,1
2019-07-14 03:10:00,0,1
2019-07-14 03:15:00,0,1
2019-07-14 03:20:00,0,1
2019-07-14 03:25:00,0,1
2019-07-14 03:30:00,0,1
2019-07-14 03:35:00,0,1
2019-07-14 03:40:00,0,1
2019-07-14 03:45:00,0,1
2019-07-14 03:50:00,0,1
2019-07-14 03:55:00,0,1
2019-07-14 04:00:00,0,1
2019-07-14 04:05:00,0,1
2019-07-14 04:10:00,0,1
2019-07-14 04:15:00,0,1
2019-07-14 04:20:00,0,1
2019-07-14 04:25:00,0,1
2019-07-14 04:30:00,0,1
2019-07-14 04:35:00,0,1
2019-07-14 04:40:00,0,1
2019-07-14 04:45:00,0,1
2019-07-14 04:50:00,0,1
2019-07-14 04:55:00,0,1
2019-07-15 00:00:00,1,1
2019-07-15 00:05:00,1,1
2019-07-15 00:10:00,1,1
2019-07-15 00:15:00,2,1
2019-07-15 00:20:00,2,1
2019-07-15 00:25:00,2,1
2019-07-15 00:30:00,2,1
2019-07-15 00:35:00,2,1
2019-07-15 00:40:00,2,1
2019-07-15 00:45:00,2,1
2019-07-15 00:50:00,2,1
2019-07-15 00:55:00,2,1
2019-07-15 01:00:00,2,1
2019-07-15 01:05:00,2,1
2019-07-15 01:10:00,2,1
2019-07-15 01:15:00,2,1
2019-07-15 01:20:00,2,1
2019-07-15 01:25:00,2,1
2019-07-15 01:30:00,2,1
2019-07-15 01:35:00,2,1
2019-07-15 01:40:00,2,1
2019-07-15 01:45:00,2,1
2019-07-15 01:50:00,2,1
2019-07-15 01:55:00,2,1
2019-07-15 02:00:00,2,1
2019-07-15 02:05:00,2,1
2019-07-15 02:10:00,2,1
2019-07-15 02:15:00,1,1
2019-07-15 02:20:00,1,1
2019-07-15 02:25:00,1,1
2019-07-15 02:30:00,1,1
2019-07-15 02:35:00,1,1
2019-07-15 02:40:00,1,1
2019-07-15 02:45:00,1,1
2019-07-15 02:50:00,1,1
2019-07-15 02:55:00,1,1
2019-07-15 03:00:00,1,1
2019-07-15 03:05:00,1,1
2019-07-15 03:10:00,1,1
2019-07-15 03:15:00,1,1
2019-07-15 03:20:00,1,1
2019-07-15 03:25:00,1,1
2019-07-15 03:30:00,1,1
2019-07-15 03:35:00,1,1
2019-07-15 03:40:00,1,1
2019-07-15 03:45:00,1,1
2019-07-15 03:50:00,1,1
2019-07-15 03:55:00,1,1
2019-07-15 04:00:00,1,1
2019-07-15 04:05:00,1,1
2019-07-15 04:10:00,1,1
2019-07-15 04:15:00,1,1
2019-07-15 04:20:00,1,1
2019-07-15 04:25:00,1,1
2019-07-15 04:30:00,1,1
2019-07-15 04:35:00,1,1
2019-07-15 04:40:00,1,1
2019-07-15 04:45:00,1,1
2019-07-15 04:50:00,1,1
2019-07-15 04:55:00,1,1
2019-07-16 00:00:00,2,1
