timestamp,Elec-val,truth-val
2019-07-10 12:55:00,19161.7,0
2019-07-10 13:00:00,20889.7,0
2019-07-10 13:05:00,19841.6,0
2019-07-10 13:10:00,18601.1,0
2019-07-10 13:15:00,18563.0,0
2019-07-10 13:20:00,17329.4,0
2019-07-10 13:25:00,17390.3,0
2019-07-10 13:30:00,17630.2,0
2019-07-10 13:35:00,17665.3,0
2019-07-10 13:40:00,17060.6,0
2019-07-10 13:45:00,16934.4,0
2019-07-10 13:50:00,17023.2,0
2019-07-10 13:55:00,16760.4,0
2019-07-11 11:00:00,16525.2,0
2019-07-11 11:05:00,17857.2,0
2019-07-11 11:10:00,19472.2,0
2019-07-11 11:15:00,18804.0,0
2019-07-11 11:20:00,19533.0,0
2019-07-11 11:25:00,19329.9,0
2019-07-11 11:30:00,17665.5,0
2019-07-11 11:35:00,17752.3,0
2019-07-11 11:40:00,19933.1,0
2019-07-11 11:45:00,21889.6,0
2019-07-11 11:50:00,21164.4,0
2019-07-11 11:55:00,19017.6,0
2019-07-11 12:00:00,18776.0,0
2019-07-11 12:05:00,19071.1,0
2019-07-11 12:10:00,22465.5,0
2019-07-11 12:15:00,22804.4,0
2019-07-11 12:20:00,23303.0,0
2019-07-11 12:25:00,24657.7,0
2019-07-11 12:30:00,22279.5,0
2019-07-11 12:35:00,19610.0,0
2019-07-11 12:40:00,20833.0,0
2019-07-11 12:45:00,19350.6,0
2019-07-11 12:50:00,19240.1,0
2019-07-11 12:55:00,19528.1,0
2019-07-11 13:00:00,20170.0,0
2019-07-11 13:05:00,19780.3,0
2019-07-11 13:10:00,19629.6,0
2019-07-11 13:15:00,20798.7,0
2019-07-11 13:20:00,20708.1,0
2019-07-11 13:25:00,22024.6,0
2019-07-11 13:30:00,23012.0,0
2019-07-11 13:35:00,21784.7,0
2019-07-11 13:40:00,20737.3,0
2019-07-11 13:45:00,22301.4,0
2019-07-11 13:50:00,20737.4,0
2019-07-11 13:55:00,20767.3,0
2019-07-12 11:00:00,18871.7,0
2019-07-12 11:05:00,17354.9,0
2019-07-12 11:10:00,17745.2,0
2019-07-12 11:15:00,17928.6,0
2019-07-12 11:20:00,20009.6,0
2019-07-12 11:25:00,19989.0,0
2019-07-12 11:30:00,19954.5,0
2019-07-12 11:35:00,20116.9,0
2019-07-12 11:40:00,21270.9,0
2019-07-12 11:45:00,20816.2,0
2019-07-12 11:50:00,20907.3,0
2019-07-12 11:55:00,21661.8,0
2019-07-12 12:00:00,21924.4,0
2019-07-12 12:05:00,19996.8,0
2019-07-12 12:10:00,21479.8,0
2019-07-12 12:15:00,20194.6,0
2019-07-12 12:20:00,20678.8,0
2019-07-12 12:25:00,23646.7,0
2019-07-12 12:30:00,23918.3,0
2019-07-12 12:35:00,20130.2,0
2019-07-12 12:40:00,19833.8,0
2019-07-12 12:45:00,20725.1,0
2019-07-12 12:50:00,19467.9,0
2019-07-12 12:55:00,19249.6,0
2019-07-12 13:00:00,19506.9,0
2019-07-12 13:05:00,20265.1,0
2019-07-12 13:10:00,20959.5,0
2019-07-12 13:15:00,23815.9,0
2019-07-12 13:20:00,23351.9,0
2019-07-12 13:25:00,23506.7,0
2019-07-12 13:30:00,21945.2,0
2019-07-12 13:35:00,21493.2,0
2019-07-12 13:40:00,20369.5,0
2019-07-12 13:45:00,18932.2,0
2019-07-12 13:50:00,22764.1,0
2019-07-12 13:55:00,21397.1,0
2019-07-15 11:00:00,16400.7,0
2019-07-15 11:05:00,18064.2,0
2019-07-15 11:10:00,16800.5,0
2019-07-15 11:15:00,15267.5,0
2019-07-15 11:20:00,15121.6,0
2019-07-15 11:25:00,17059.2,0
2019-07-15 11:30:00,17085.5,0
2019-07-15 11:35:00,19044.9,0
2019-07-15 11:40:00,17874.7,0
