runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-01-28 22:33:03.725317,2019-01-29T06:32:52.4680023Z,0.3896354537189678,2019-01-29T06:31:28.2360076Z,86,0.25016277176441315,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:32:52.4680023Z,136.8231,0.3896354537189678
2019-01-28 22:38:04.781068,2019-01-29T06:37:52.7140045Z,0.42294932031467336,2019-01-29T06:31:28.2360076Z,86,0.25016277176441315,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:37:52.7140045Z,131.213516,0.42294932031467336
2019-01-28 22:40:02.205597,2019-01-29T06:39:52.6000061Z,0.4190609292158495,2019-01-29T06:31:28.2360076Z,86,0.25016277176441315,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:39:52.6000061Z,131.86116,0.4190609292158495
2019-01-28 22:52:29.248562,2019-01-29T06:52:22.6010131Z,0.4190609292158495,2019-01-29T06:41:28.254013Z,82,0.2694344683700076,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:52:22.6010131Z,140.914429,0.36595339364003543
2019-01-28 22:52:39.948478,2019-01-29T06:52:32.5930023Z,0.35514685514660105,2019-01-29T06:51:28.2610015Z,66,0.35514685514660105,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:52:32.5930023Z,210.649017,0.09387465873404166
2019-01-28 22:57:40.926066,2019-01-29T06:57:32.1560058Z,0.35514685514660105,2019-01-29T06:51:28.2610015Z,66,0.35514685514660105,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:57:32.1560058Z,170.915436,0.2160970627294435
2019-01-28 22:59:52.359475,2019-01-29T06:59:42.899002Z,0.35514685514660105,2019-01-29T06:51:28.2610015Z,66,0.35514685514660105,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:59:42.899002Z,200.910568,0.11636072124776786
2019-01-28 23:04:53.308464,2019-01-29T07:04:42.8080139Z,0.3784245472735752,2019-01-29T07:01:28.2830047Z,62,0.3784245472735752,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:04:42.8080139Z,153.8845,0.2954465297194153
2019-01-28 23:09:54.240389,2019-01-29T07:09:42.9260101Z,0.38196517453146395,2019-01-29T07:01:28.2830047Z,62,0.3784245472735752,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:09:42.9260101Z,138.137344,0.38196517453146395
2019-01-28 23:14:55.173459,2019-01-29T07:14:42.7980041Z,0.4313097660299252,2019-01-29T07:11:28.2690124Z,55,0.42048030552812854,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:14:42.7980041Z,129.826279,0.4313097660299252
2019-01-28 23:19:56.111770,2019-01-29T07:19:43.3580017Z,0.4313097660299252,2019-01-29T07:11:28.2690124Z,55,0.42048030552812854,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:19:43.3580017Z,225.441025,0.06713516523875618
2019-01-28 23:25:00.093479,2019-01-29T07:24:53.7310028Z,0.4313097660299252,2019-01-29T07:21:28.2570037Z,56,0.41438558775675716,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:24:53.7310028Z,145.496689,0.3401827286538913
2019-01-28 23:30:01.112976,2019-01-29T07:29:52.7530059Z,0.4313097660299252,2019-01-29T07:21:28.2570037Z,56,0.41438558775675716,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:29:52.7530059Z,166.391266,0.23556956250991012
2019-01-28 23:35:02.108512,2019-01-29T07:34:52.2310028Z,0.4313097660299252,2019-01-29T07:31:28.2790069Z,56,0.41438558775675716,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:34:52.2310028Z,143.403732,0.35184722758825593
2019-01-28 23:40:03.129572,2019-01-29T07:39:52.5580139Z,0.4313097660299252,2019-01-29T07:31:28.2790069Z,56,0.41438558775675716,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:39:52.5580139Z,144.2169,0.34729331692788834
2019-01-28 23:45:04.151058,2019-01-29T07:44:52.2080078Z,0.46996103096959385,2019-01-29T07:41:29.1800079Z,47,0.46996103096959385,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:44:52.2080078Z,143.927963,0.34890827781461176
2019-01-28 23:50:05.198000,2019-01-29T07:49:52.477005Z,0.46996103096959385,2019-01-29T07:41:29.1800079Z,47,0.46996103096959385,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:49:52.477005Z,144.606842,0.34511937152045835
2019-01-28 23:55:06.206391,2019-01-29T07:54:52.5640106Z,0.46996103096959385,2019-01-29T07:51:28.2910003Z,47,0.46996103096959385,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:54:52.5640106Z,138.956924,0.37721123400323053
2019-01-29 00:00:07.228269,2019-01-29T07:59:52.2950134Z,0.46996103096959385,2019-01-29T07:51:28.2910003Z,47,0.46996103096959385,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:59:52.2950134Z,130.723129,0.4258999471349675
2019-01-29 00:05:08.225213,2019-01-29T07:59:52.2950134Z,0.46996103096959385,2019-01-29T07:51:28.2910003Z,47,0.46996103096959385,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:59:52.2950134Z,130.723129,0.4258999471349675
