fused-proba-dt,fused-proba-SDWM,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-16 08:20:00,0.23642800486134413,0,7900.2,0.40829884381934983,13.0,0.0,144.0,0.32335918382557277
2019-07-16 08:25:00,0.23544336278157355,0,9120.6,0.39452907478573596,15.0,0.0,142.0,0.3328727469088723
2019-07-16 08:30:00,0.2707271416805463,0,8972.7,0.3961894092342317,17.0,0.0,122.0,0.4344648523857233
2019-07-16 08:35:00,0.23792641593549319,0,7935.6,0.40789727857939373,20.0,0.0,143.0,0.3280983216202713
2019-07-16 08:40:00,0.20244237076613755,0,9161.2,0.39407372045813954,19.0,0.0,164.0,0.23686583165788222
2019-07-16 08:45:00,0.19389876771544554,0,8685.0,0.39942597896677823,18.0,0.0,172.0,0.20708852148685622
2019-07-16 08:50:00,0.18151778027155963,0,9287.5,0.392658366196493,20.0,0.0,181.0,0.17700550798273992
2019-07-16 08:55:00,0.19777052978252557,0,9374.3,0.391686703268501,23.0,0.0,167.0,0.2253643332027409
2019-07-16 09:00:00,0.19782336134487272,0,9736.0,0.3876470459023745,24.0,0.0,166.0,0.22915365434358723
2019-07-16 09:05:00,0.20046025862723527,0,8596.8,0.4004199880482855,25.0,0.0,167.0,0.2253643332027409
2019-07-16 09:10:00,0.1526692181169378,0,9558.6,0.38962645094474957,27.0,0.0,214.0,0.09544889447594158
2019-07-16 09:15:00,0.13033925824959516,0,8393.4,0.4027154093634593,29.0,0.0,294.0,0.018431323647510302
2019-07-16 09:20:00,0.12065664968955116,0,9678.3,0.3882904512458114,28.0,0.0,377.0,0.0031222090065457795
2019-07-16 09:25:00,0.12285106687483757,0,8833.6,0.3977531413695381,27.0,0.0,429.0,0.0010187581857720287
2019-07-16 09:30:00,0.12039284880433414,0,9444.3,0.3909037285025155,28.0,0.0,490.0,0.0
2019-07-16 09:35:00,0.10743718205153546,0,13290.8,0.34883795392203426,30.0,0.0,536.0,0.0
2019-07-16 09:40:00,0.11164795295093305,0,12020.3,0.3625099125208339,30.0,0.0,553.0,0.0
2019-07-16 09:45:00,0.10921932871542762,0,12750.4,0.354624408703796,30.0,0.0,540.0,0.0
2019-07-16 09:50:00,0.11234788513178047,0,12811.7,0.3539658443691228,30.0,0.0,324.0,0.009733070640127834
2019-07-16 09:55:00,0.10977375112831048,0,13434.3,0.3473087708715866,31.0,0.0,332.0,0.00820257818590363
2019-07-16 10:00:00,0.11244795171152762,0,12623.3,0.3559916369149188,27.0,0.0,332.0,0.00820257818590363
2019-07-16 10:05:00,0.10736051375976176,0,13838.2,0.3430216374218058,21.0,0.0,355.0,0.005009645113287593
2019-07-16 10:10:00,0.10259174828872754,0,15145.4,0.3293237655584703,23.0,0.0,373.0,0.0034027093283379994
2019-07-16 10:15:00,0.10527232009457917,0,14261.5,0.33855591150624753,27.0,0.0,380.0,0.002927070302635637
2019-07-16 10:20:00,0.10601738818625964,0,14149.3,0.33973683990969294,30.0,0.0,365.0,0.004041259075802251
2019-07-16 10:25:00,0.10551144933143931,0,14455.5,0.33651876364959793,34.0,0.0,351.0,0.005458784804736493
2019-07-16 10:30:00,0.1003784275974721,0,16132.7,0.31916541184327235,32.0,0.0,346.0,0.0060769035507667706
2019-07-16 10:35:00,0.09894497913051743,0,16461.9,0.3158154891624759,29.0,0.0,356.0,0.00490322850464628
2019-07-16 10:40:00,0.09607432624782089,0,17311.8,0.30725546611755683,31.0,0.0,363.0,0.004218731125594827
2019-07-16 10:45:00,0.09924853441117985,0,16163.2,0.3188542521693724,34.0,0.0,378.0,0.0030557628331131822
2019-07-16 10:50:00,0.09486171481659643,0,17236.7,0.3080066497489086,32.0,0.0,435.0,0.0
2019-07-16 10:55:00,0.09770509594376761,0,16321.8,0.31723882836419603,30.0,0.0,489.0,0.0
2019-07-16 11:00:00,0.09682037938919903,0,16604.9,0.3143662408036938,33.0,0.0,530.0,0.0
2019-07-16 11:05:00,0.09301972788270632,0,17837.5,0.30202589950118597,35.0,0.0,587.0,0.0
2019-07-16 11:10:00,0.09212275655191007,0,18132.5,0.29911352188864215,34.0,0.0,629.0,0.0
2019-07-16 11:15:00,0.09362422663778426,0,17639.6,0.303988647451599,33.0,0.0,635.0,0.0
2019-07-16 11:20:00,0.09222922086083235,0,18097.4,0.29945920101928386,35.0,0.0,523.0,0.0
2019-07-16 11:25:00,0.09362636875873673,0,17638.9,0.3039956027074597,36.0,0.0,453.0,0.0
2019-07-16 11:30:00,0.093105731333795,0,17809.3,0.30230514424062466,36.0,0.0,492.0,0.0
2019-07-16 11:35:00,0.09389833575620625,0,17550.1,0.3048786527756016,36.0,0.0,493.0,0.0
2019-07-16 11:40:00,0.09384684852782747,0,17566.9,0.3047114788134983,34.0,0.0,466.0,0.0
2019-07-16 11:45:00,0.09336737271561812,0,17723.6,0.3031546680512244,30.0,0.0,465.0,0.0
2019-07-16 11:50:00,0.09044546288739394,0,18688.6,0.29366751447404393,30.0,0.0,458.0,0.0
2019-07-16 11:55:00,0.08599733793446411,0,20193.5,0.2792248906287417,29.0,0.0,498.0,0.0
2019-07-16 12:00:00,0.0876642378244551,0,19624.2,0.28463715048062793,33.0,0.0,546.0,0.0
2019-07-16 12:05:00,0.08715036065582195,0,19799.0,0.28296864190054205,38.0,0.0,601.0,0.0
2019-07-16 12:10:00,0.0914884735533317,0,18342.1,0.29705406743156715,34.0,0.0,612.0,0.0
2019-07-16 12:15:00,0.08689000598275161,0,19887.8,0.282123295906598,27.0,0.0,582.0,0.0
2019-07-16 12:20:00,0.08713070031394456,0,19805.7,0.2829048067058454,31.0,0.0,566.0,0.0
2019-07-16 12:25:00,0.08657896433892902,0,19994.1,0.2811133743082861,38.0,0.0,551.0,0.0
2019-07-16 12:30:00,0.08561420953310235,0,20325.3,0.27798091042497625,36.0,0.0,538.0,0.0
2019-07-16 12:35:00,0.08538275040696414,0,20405.1,0.27722938542742087,33.0,0.0,526.0,0.0
2019-07-16 12:40:00,0.08760387754772349,0,19644.7,0.2844411666039927,32.0,0.0,517.0,0.0
2019-07-16 12:45:00,0.08830795976368065,0,19406.1,0.2867272522488077,29.0,0.0,501.0,0.0
2019-07-16 12:50:00,0.09082604062662099,0,18561.9,0.29490321292894717,29.0,0.0,493.0,0.0
2019-07-16 12:55:00,0.09021283093671804,0,18766.2,0.29291218143066844,29.0,0.0,484.0,0.0
2019-07-16 13:00:00,0.08691109822539324,0,19880.6,0.2821917803421187,28.0,0.0,510.0,0.0
2019-07-16 13:05:00,0.0845146232262274,0,20705.6,0.27441066193067976,26.0,0.0,524.0,0.0
2019-07-16 13:10:00,0.08348757657504773,0,21063.6,0.2710759425575661,27.0,0.0,555.0,0.0
2019-07-16 13:15:00,0.08507820898817298,0,20510.3,0.2762405694198988,28.0,0.0,547.0,0.0
2019-07-16 13:20:00,0.08964920189213577,0,18954.7,0.2910821334069889,22.0,0.0,558.0,0.0
2019-07-16 13:25:00,0.08902462879355046,0,19164.4,0.28905420603934134,13.0,0.0,593.0,0.0
2019-07-16 13:30:00,0.08978625505702673,0,18908.8,0.2915271315417703,14.0,0.0,598.0,0.0
2019-07-16 13:35:00,0.08907784149005582,0,19146.5,0.2892269824265952,16.0,0.0,584.0,0.0
2019-07-16 13:40:00,0.08921021174005775,0,19102.0,0.28965677559772174,21.0,0.0,593.0,0.0
2019-07-16 13:45:00,0.08563888642881368,0,20316.8,0.2780610338761382,30.0,0.0,602.0,0.0
2019-07-16 13:50:00,0.0870101561056116,0,19846.8,0.28251341152785336,32.0,0.0,619.0,0.0
2019-07-16 13:55:00,0.0910080970163893,0,18501.4,0.29549433210475307,37.0,0.0,512.0,0.0
2019-07-16 14:00:00,0.09242291743192955,0,18033.6,0.30008811471799623,33.0,0.0,506.0,0.0
2019-07-16 14:05:00,0.08970144073272127,0,18937.2,0.2912517477799382,27.0,0.0,506.0,0.0
2019-07-16 14:10:00,0.09459003697775047,0,17324.9,0.30712453855035243,28.0,0.0,505.0,0.0
2019-07-16 14:15:00,0.09076079271164304,0,18583.6,0.294691359372069,30.0,0.0,510.0,0.0
2019-07-16 14:20:00,0.08871435055741296,0,19268.9,0.28804676315063243,33.0,0.0,524.0,0.0
2019-07-16 14:25:00,0.08464859956652658,0,20659.1,0.2748456699188967,35.0,0.0,533.0,0.0
2019-07-16 14:30:00,0.09495607149950011,0,17206.1,0.3083130166097521,31.0,0.0,446.0,0.0
2019-07-16 14:35:00,0.09349880773388497,0,17680.6,0.30358142461697196,25.0,0.0,475.0,0.0
2019-07-16 14:40:00,0.09270781104740157,0,17939.9,0.301013136242286,27.0,0.0,514.0,0.0
2019-07-16 14:45:00,0.0908001787416455,0,18570.5,0.2948192419342957,30.0,0.0,587.0,0.0
2019-07-16 14:50:00,0.09170395566765505,0,18270.8,0.297753716644549,30.0,0.0,632.0,0.0
2019-07-16 14:55:00,0.09273033194381831,0,17932.5,0.30108625937597666,29.0,0.0,677.0,0.0
2019-07-16 15:00:00,0.09862214044851966,0,16029.8,0.3202163815965556,30.0,0.0,726.0,0.0
2019-07-16 15:05:00,0.10055149224857324,0,15420.1,0.32648079696444604,32.0,0.0,770.0,0.0
2019-07-16 15:10:00,0.09209455986832844,0,18141.8,0.29902197003275593,30.0,0.0,815.0,0.0
2019-07-16 15:15:00,0.0929999107843134,0,17844.0,0.30196155533351465,28.0,0.0,815.0,0.0
2019-07-16 15:20:00,0.09164801707938579,0,18289.3,0.2975720895550767,32.0,0.0,811.0,0.0
2019-07-16 15:25:00,0.10130222005926023,0,15184.5,0.32891833626352035,35.0,0.0,822.0,0.0
2019-07-16 15:30:00,0.09947412705768299,0,15759.8,0.3229826982462881,34.0,0.0,847.0,0.0
2019-07-16 15:35:00,0.09960225670206724,0,15719.3,0.32339872258842245,32.0,0.0,827.0,0.0
2019-07-16 15:40:00,0.10475261866458273,0,14112.8,0.340121440875095,33.0,0.0,528.0,0.0
2019-07-16 15:45:00,0.10579973711769826,0,13791.0,0.3435213314132106,33.0,0.0,491.0,0.0
2019-07-16 15:50:00,0.10263118235147826,0,14769.6,0.33323334600227633,31.0,0.0,453.0,0.0
2019-07-16 15:55:00,0.10152198636289232,0,15115.7,0.32963189581744884,29.0,0.0,488.0,0.0
2019-07-16 16:00:00,0.10215387785037026,0,14918.3,0.3316835852734029,29.0,0.0,506.0,0.0
2019-07-16 16:05:00,0.10266685640932147,0,14758.5,0.3333491761563113,30.0,0.0,525.0,0.0
2019-07-16 16:10:00,0.10538458664750874,0,13918.4,0.3421733787042387,30.0,0.0,487.0,0.0
2019-07-16 16:15:00,0.10918788411682978,0,12759.9,0.35452231118757943,31.0,0.0,462.0,0.0
2019-07-16 16:20:00,0.10270028637638208,0,14748.1,0.33345771996848533,30.0,0.0,453.0,0.0
2019-07-16 16:25:00,0.11203395645266709,0,11904.9,0.36376322789248106,29.0,0.0,440.0,0.0
2019-07-16 16:30:00,0.11336298016639626,0,11652.2,0.3665141544014253,26.0,0.0,414.0,0.0014075737633882585
2019-07-16 16:35:00,0.11166797468868624,0,12175.0,0.3608327052605789,20.0,0.0,409.0,0.0015676817335582513
2019-07-16 16:40:00,0.10584441650787375,0,14030.8,0.3409862442748876,19.0,0.0,389.0,0.002411660231653511
2019-07-16 16:45:00,0.11475860378763933,0,11391.9,0.3693569408205097,18.0,0.0,380.0,0.002927070302635637
2019-07-16 16:50:00,0.11544881789353534,0,11243.0,0.37098720623378634,17.0,0.0,372.0,0.003476673386469867
2019-07-16 16:55:00,0.11612392571162351,0,11127.6,0.3722527159647983,16.0,0.0,362.0,0.00431035618045275
2019-07-16 17:00:00,0.1180463547852384,0,10738.6,0.3765314321775314,16.0,0.0,346.0,0.0060769035507667706
2019-07-16 17:05:00,0.1219918388398997,0,9761.6,0.38736170887242644,17.0,0.0,334.0,0.00785883775456366
2019-07-16 17:10:00,0.11854989404578019,0,11002.1,0.37363097507021575,14.0,0.0,322.0,0.010157949472299388
2019-07-16 17:15:00,0.1238023311309478,0,9626.7,0.3888661663458737,10.0,0.0,315.0,0.011794682551702683
2019-07-16 17:20:00,0.12810522586593098,0,9443.6,0.39091155547731343,8.0,0.0061618964571989645,300.0,0.01622938392412697
2019-07-16 17:25:00,0.1635377618724713,0,10316.1,0.38120051989497117,5.0,0.1114288382893124,288.0,0.0209256593067203
2019-07-16 17:30:00,0.16619001164945618,0,9678.2,0.38829156667186004,5.0,0.1114288382893124,285.0,0.02229387896623965
2019-07-16 17:35:00,0.16632376165127338,0,10103.5,0.3835583747839598,5.0,0.1114288382893124,276.0,0.026943670409990295
2019-07-16 17:40:00,0.14276785401974681,0,9931.2,0.38547331090477505,6.0,0.04400081286108029,279.0,0.02529746748008345
2019-07-16 17:45:00,0.1363641624078528,0,9405.9,0.3913331768081161,7.0,0.01661214845549632,272.0,0.02930139380453008
2019-07-16 17:50:00,0.1378001802686614,0,9051.3,0.3953067402946507,7.0,0.01661214845549632,271.0,0.02992141082113362
2019-07-16 17:55:00,0.14640994999104187,0,9459.0,0.3907393750055748,6.0,0.04400081286108029,269.0,0.03119980741028576
2019-07-16 18:00:00,0.172964215356341,0,8867.7,0.39736960201915006,5.0,0.1114288382893124,265.0,0.03391698515820734
2019-07-16 18:05:00,0.22931239584283228,0,7925.7,0.4080095683598493,4.0,0.2546605658634799,254.0,0.04261602776564286
2019-07-16 18:10:00,0.2315913729950347,0,7361.8,0.41442106649412674,4.0,0.2546605658634799,253.0,0.04350515520016405
2019-07-16 18:15:00,0.2363207388996091,0,6774.1,0.4211341319933319,4.0,0.2546605658634799,245.0,0.05128205273595164
2019-07-16 18:20:00,0.23708634146031177,0,6456.4,0.424775440104116,4.0,0.2546605658634799,246.0,0.05024233525955529
2019-07-16 18:25:00,0.1907385321134387,0,6376.5,0.42569251387578994,5.0,0.1114288382893124,237.0,0.060361403337626775
2019-07-16 18:30:00,0.23843786605193887,0,6708.6,0.4218841700383249,4.0,0.2546605658634799,240.0,0.05679261295362294
2019-07-16 18:35:00,0.32069523047031356,0,6407.1,0.42534123336605384,3.0,0.482110688636586,236.0,0.0615969443100468
2019-07-16 18:40:00,0.40816166904568435,0,5430.3,0.4365900086508001,2.0,0.7172238867498594,232.0,0.06677892031748162
2019-07-16 18:45:00,0.4138771389488399,0,5091.1,0.44051214296964986,2.0,0.7172238867498594,223.0,0.07994818518076213
2019-07-16 18:50:00,0.4129967606952275,0,4610.4,0.446083056162075,2.0,0.7172238867498594,228.0,0.07236322416065447
2019-07-16 18:55:00,0.41675070483427146,0,4439.9,0.4480623421576431,2.0,0.7172238867498594,222.0,0.08154985358310067
2019-07-16 19:00:00,0.4213481647735656,0,4307.9,0.44959582683523913,2.0,0.7172238867498594,215.0,0.09360206436684616
2019-07-16 19:05:00,0.4260178976082911,0,4306.2,0.4496155825725299,2.0,0.7172238867498594,208.0,0.10722751421702378
2019-07-16 19:10:00,0.43233145483644386,0,4927.2,0.44240999714607326,2.0,0.7172238867498594,197.0,0.13215711977567754
2019-07-16 19:15:00,0.34766147621689936,0,4916.1,0.4425385893090709,3.0,0.482110688636586,200.0,0.12490777241198488
2019-07-16 19:20:00,0.3557157271102128,0,4335.2,0.4492785947558667,3.0,0.482110688636586,193.0,0.14237450894604106
2019-07-16 19:25:00,0.3548474139692289,0,5621.6,0.4343814870831631,3.0,0.482110688636586,189.0,0.15324234455264338
2019-07-16 19:30:00,0.3603160549218317,0,6071.5,0.42919788459208824,3.0,0.482110688636586,182.0,0.17388399638993907
2019-07-16 19:35:00,0.36758875762045246,1,4940.3,0.4422582451575956,3.0,0.482110688636586,179.0,0.18338015337673552
2019-07-16 19:40:00,0.4495638197689356,1,5011.3,0.44143596081038894,2.0,0.7172238867498594,179.0,0.18338015337673552
