fused-proba-dt,fused-proba-RMS,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-24 16:25:00,0.21753657660996506,0,10719.4,0.3767431239278971,24.0,0.0,350.0,0.0055771912822459085
2019-07-24 16:30:00,0.2123297741769661,0,11540.6,0.3677318349857178,24.0,0.0,355.0,0.005009645113287593
2019-07-24 16:35:00,0.20305034534463715,0,13027.4,0.35165292815713056,23.0,0.0,352.0,0.005342878647806493
2019-07-24 16:40:00,0.20202304437350788,0,13195.6,0.34985415865611913,23.0,0.0,343.0,0.006480667005795843
2019-07-24 16:45:00,0.20848164988603463,0,12154.4,0.3610558489877211,24.0,0.0,349.0,0.005698151398945854
2019-07-24 16:50:00,0.21738921403989955,0,10742.1,0.37649284761206364,24.0,0.0,353.0,0.005229420581214046
2019-07-24 16:55:00,0.20600391465786438,0,12552.2,0.35675749439406135,22.0,0.0,346.0,0.0060769035507667706
2019-07-24 17:00:00,0.2164657293435257,0,10895.5,0.37480328610697616,22.0,0.0,324.0,0.009733070640127834
2019-07-24 17:05:00,0.2048823032581055,0,12741.4,0.3547211448836355,19.0,0.0,322.0,0.010157949472299388
2019-07-24 17:10:00,0.2159877540214448,0,10988.7,0.3737782575376912,15.0,0.0,302.0,0.015554544473297429
2019-07-24 17:15:00,0.2154484360802782,0,11093.4,0.3726281005442269,13.0,0.0,290.0,0.020059524249460663
2019-07-24 17:20:00,0.22739932688869238,0,9189.9,0.3937519429531997,12.0,0.0,325.0,0.009527278146000998
2019-07-24 17:25:00,0.23190745987383157,0,8509.0,0.401410303901918,10.0,0.0,305.0,0.014593757458866794
2019-07-24 17:30:00,0.23197087256235954,0,8602.9,0.40035121489737646,10.0,0.0,265.0,0.03391698515820734
2019-07-24 17:35:00,0.22628428764724912,0,9499.3,0.39028892769744367,8.0,0.0061618964571989645,263.0,0.035359870713837574
2019-07-24 17:40:00,0.2142680909675314,0,11402.9,0.36923662247915434,8.0,0.0061618964571989645,261.0,0.03686179692918041
2019-07-24 17:45:00,0.2161877169600732,0,11134.1,0.37218138834693937,7.0,0.01661214845549632,260.0,0.03763558934125259
2019-07-24 17:50:00,0.2158855631128965,0,11138.2,0.3721363999426493,7.0,0.01661214845549632,267.0,0.03253099204042789
2019-07-24 17:55:00,0.20898683960537592,0,12251.9,0.3600002389251983,7.0,0.01661214845549632,265.0,0.03391698515820734
2019-07-24 18:00:00,0.21412150433402133,0,11429.9,0.3689413645774399,7.0,0.01661214845549632,265.0,0.03391698515820734
2019-07-24 18:20:00,0.24332764904419493,0,6855.3,0.42020481926898473,8.0,0.0061618964571989645,268.0,0.031858676420957764
2019-07-24 18:25:00,0.2475665938749284,0,6572.8,0.42344035559125975,6.0,0.04400081286108029,245.0,0.05128205273595164
2019-07-24 18:30:00,0.24403869776250176,0,7325.7,0.41483253439700446,6.0,0.04400081286108029,231.0,0.06813629642250404
2019-07-24 18:35:00,0.24318349723265614,0,7177.1,0.4165275230878756,7.0,0.01661214845549632,237.0,0.060361403337626775
2019-07-24 18:40:00,0.2569342625222373,0,5098.5,0.44042649642011256,7.0,0.01661214845549632,236.0,0.0615969443100468
2019-07-24 18:45:00,0.25599637797121705,1,5271.9,0.4384206151213291,7.0,0.01661214845549632,234.0,0.06413920301558677
2019-07-24 18:50:00,0.2525734570881839,1,5904.2,0.43112371077127903,7.0,0.01661214845549632,228.0,0.07236322416065447
2019-07-24 18:55:00,0.29276335124593167,1,5726.6,0.4331703831082674,4.0,0.2546605658634799,231.0,0.06813629642250404
2019-07-24 19:00:00,0.29947684768806015,1,4537.3,0.44693144765037107,4.0,0.2546605658634799,232.0,0.06677892031748162
2019-07-24 19:05:00,0.38150744306522644,1,4611.7,0.4460679713159562,3.0,0.482110688636586,228.0,0.07236322416065447
2019-07-24 19:10:00,0.38252547668902814,1,4575.8,0.4464845815532449,3.0,0.482110688636586,220.0,0.08484116504436572
2019-07-24 19:15:00,0.3829935987907604,1,4419.6,0.44829810999715963,3.0,0.482110688636586,222.0,0.08154985358310067
2019-07-24 19:20:00,0.38298323595223405,1,4502.4,0.4473366029910702,3.0,0.482110688636586,219.0,0.08653163923155632
2019-07-24 19:25:00,0.3804202360512956,1,5304.8,0.43804025480308567,3.0,0.482110688636586,212.0,0.09924055152192063
2019-07-24 19:30:00,0.3806654706113288,1,5503.7,0.4357423175236594,3.0,0.482110688636586,206.0,0.111429431339752
2019-07-24 19:35:00,0.38477725748140246,1,4674.6,0.44533821602729695,3.0,0.482110688636586,204.0,0.11577465557154475
2019-07-24 19:40:00,0.38610799811030205,1,4770.0,0.44423185186250336,3.0,0.482110688636586,197.0,0.13215711977567754
2019-07-24 19:45:00,0.4926361020017097,1,4881.5,0.4429394754978821,2.0,0.7172238867498594,197.0,0.13215711977567754
2019-07-24 19:50:00,0.4930505975319655,1,4963.6,0.4419883617899224,2.0,0.7172238867498594,194.0,0.13976000678867453
2019-07-24 19:55:00,0.4920963496531904,1,5170.1,0.4395979920707471,2.0,0.7172238867498594,195.0,0.1371858362542476
2019-07-24 20:00:00,0.48920454047771555,1,6090.8,0.4289758548565327,2.0,0.7172238867498594,194.0,0.13976000678867453
2019-07-24 20:05:00,0.49157400261475903,1,6058.9,0.42934285202822275,2.0,0.7172238867498594,186.0,0.16183204820980893
2019-07-24 20:10:00,0.49421638331930645,1,5278.1,0.43834893072903697,2.0,0.7172238867498594,186.0,0.16183204820980893
2019-07-24 20:15:00,0.4951978518439317,1,5498.7,0.4358000502888118,2.0,0.7172238867498594,181.0,0.17700550798273992
2019-07-24 20:20:00,0.4968263946663064,1,5488.4,0.4359189852694044,2.0,0.7172238867498594,177.0,0.18993139253024782
