,thresholds,TP,TN,FP,FN,CR,MOR,"dist to 0,0"
222,0.222,3617.0,156.0,2272.0,0.0,0.37584780810587265,0.0,0.37584780810587265
223,0.223,3617.0,156.0,2272.0,0.0,0.37584780810587265,0.0,0.37584780810587265
224,0.224,3617.0,158.0,2270.0,0.0,0.37551695616211744,0.0,0.37551695616211744
225,0.225,3617.0,159.0,2269.0,0.0,0.37535153019023987,0.0,0.37535153019023987
226,0.226,3617.0,160.0,2268.0,0.0,0.3751861042183623,0.0,0.3751861042183623
227,0.227,3617.0,160.0,2268.0,0.0,0.3751861042183623,0.0,0.3751861042183623
228,0.228,3617.0,160.0,2268.0,0.0,0.3751861042183623,0.0,0.3751861042183623
229,0.229,3617.0,160.0,2268.0,0.0,0.3751861042183623,0.0,0.3751861042183623
230,0.23,3617.0,160.0,2268.0,0.0,0.3751861042183623,0.0,0.3751861042183623
231,0.231,3617.0,160.0,2268.0,0.0,0.3751861042183623,0.0,0.3751861042183623
232,0.232,3617.0,161.0,2267.0,0.0,0.3750206782464847,0.0,0.3750206782464847
233,0.233,3617.0,162.0,2266.0,0.0,0.3748552522746071,0.0,0.3748552522746071
234,0.234,3617.0,164.0,2264.0,0.0,0.37452440033085194,0.0,0.37452440033085194
235,0.235,3617.0,164.0,2264.0,0.0,0.37452440033085194,0.0,0.37452440033085194
236,0.236,3617.0,165.0,2263.0,0.0,0.37435897435897436,0.0,0.37435897435897436
237,0.237,3617.0,166.0,2262.0,0.0,0.3741935483870968,0.0,0.3741935483870968
238,0.238,3617.0,166.0,2262.0,0.0,0.3741935483870968,0.0,0.3741935483870968
239,0.239,3617.0,166.0,2262.0,0.0,0.3741935483870968,0.0,0.3741935483870968
240,0.24,3617.0,166.0,2262.0,0.0,0.3741935483870968,0.0,0.3741935483870968
241,0.241,3617.0,166.0,2262.0,0.0,0.3741935483870968,0.0,0.3741935483870968
242,0.242,3617.0,167.0,2261.0,0.0,0.3740281224152192,0.0,0.3740281224152192
243,0.243,3617.0,167.0,2261.0,0.0,0.3740281224152192,0.0,0.3740281224152192
244,0.244,3617.0,167.0,2261.0,0.0,0.3740281224152192,0.0,0.3740281224152192
245,0.245,3617.0,167.0,2261.0,0.0,0.3740281224152192,0.0,0.3740281224152192
246,0.246,3617.0,168.0,2260.0,0.0,0.3738626964433416,0.0,0.3738626964433416
247,0.247,3617.0,168.0,2260.0,0.0,0.3738626964433416,0.0,0.3738626964433416
248,0.248,3617.0,168.0,2260.0,0.0,0.3738626964433416,0.0,0.3738626964433416
249,0.249,3617.0,170.0,2258.0,0.0,0.37353184449958643,0.0,0.37353184449958643
250,0.25,3617.0,170.0,2258.0,0.0,0.37353184449958643,0.0,0.37353184449958643
251,0.251,3617.0,171.0,2257.0,0.0,0.37336641852770885,0.0,0.37336641852770885
252,0.252,3617.0,172.0,2256.0,0.0,0.3732009925558313,0.0,0.3732009925558313
253,0.253,3617.0,172.0,2256.0,0.0,0.3732009925558313,0.0,0.3732009925558313
254,0.254,3617.0,172.0,2256.0,0.0,0.3732009925558313,0.0,0.3732009925558313
255,0.255,3617.0,173.0,2255.0,0.0,0.3730355665839537,0.0,0.3730355665839537
256,0.256,3617.0,173.0,2255.0,0.0,0.3730355665839537,0.0,0.3730355665839537
257,0.257,3617.0,173.0,2255.0,0.0,0.3730355665839537,0.0,0.3730355665839537
258,0.258,3617.0,174.0,2254.0,0.0,0.3728701406120761,0.0,0.3728701406120761
259,0.259,3617.0,176.0,2252.0,0.0,0.3725392886683209,0.0,0.3725392886683209
260,0.26,3617.0,176.0,2252.0,0.0,0.3725392886683209,0.0,0.3725392886683209
261,0.261,3617.0,176.0,2252.0,0.0,0.3725392886683209,0.0,0.3725392886683209
262,0.262,3617.0,176.0,2252.0,0.0,0.3725392886683209,0.0,0.3725392886683209
263,0.263,3617.0,176.0,2252.0,0.0,0.3725392886683209,0.0,0.3725392886683209
264,0.264,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
265,0.265,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
266,0.266,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
267,0.267,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
268,0.268,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
269,0.269,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
270,0.27,3617.0,179.0,2249.0,0.0,0.3720430107526882,0.0,0.3720430107526882
271,0.271,3617.0,180.0,2248.0,0.0,0.37187758478081057,0.0,0.37187758478081057
272,0.272,3617.0,181.0,2247.0,0.0,0.371712158808933,0.0,0.371712158808933
273,0.273,3617.0,181.0,2247.0,0.0,0.371712158808933,0.0,0.371712158808933
274,0.274,3617.0,181.0,2247.0,0.0,0.371712158808933,0.0,0.371712158808933
275,0.275,3617.0,182.0,2246.0,0.0,0.3715467328370554,0.0,0.3715467328370554
276,0.276,3617.0,182.0,2246.0,0.0,0.3715467328370554,0.0,0.3715467328370554
277,0.277,3617.0,182.0,2246.0,0.0,0.3715467328370554,0.0,0.3715467328370554
278,0.278,3617.0,182.0,2246.0,0.0,0.3715467328370554,0.0,0.3715467328370554
279,0.279,3617.0,184.0,2244.0,0.0,0.37121588089330027,0.0,0.37121588089330027
280,0.28,3617.0,184.0,2244.0,0.0,0.37121588089330027,0.0,0.37121588089330027
281,0.281,3617.0,184.0,2244.0,0.0,0.37121588089330027,0.0,0.37121588089330027
282,0.282,3617.0,186.0,2242.0,0.0,0.37088502894954506,0.0,0.37088502894954506
283,0.283,3617.0,187.0,2241.0,0.0,0.3707196029776675,0.0,0.3707196029776675
284,0.284,3617.0,187.0,2241.0,0.0,0.3707196029776675,0.0,0.3707196029776675
285,0.285,3617.0,187.0,2241.0,0.0,0.3707196029776675,0.0,0.3707196029776675
286,0.286,3617.0,187.0,2241.0,0.0,0.3707196029776675,0.0,0.3707196029776675
287,0.287,3617.0,188.0,2240.0,0.0,0.3705541770057899,0.0,0.3705541770057899
288,0.288,3617.0,188.0,2240.0,0.0,0.3705541770057899,0.0,0.3705541770057899
289,0.289,3617.0,188.0,2240.0,0.0,0.3705541770057899,0.0,0.3705541770057899
