,GIEDT.ZONE.AHU01.RM11_1.Zone Supply Air Flow,GIEDT.ZONE.AHU01.RM11_2.Zone Supply Air Flow,GIEDT.ZONE.AHU01.RM11_3.Zone Supply Air Flow
2018-02-25 14:45:00,178.0,446.0,334.0
2018-02-25 14:50:00,190.0,430.0,336.0
2018-02-25 14:55:00,200.0,428.0,328.0
2018-02-25 15:00:00,186.0,452.0,328.0
2018-02-25 15:05:00,198.0,466.0,338.0
2018-02-25 15:10:00,200.0,450.0,338.0
2018-02-25 15:15:00,192.0,452.0,342.0
2018-02-25 15:20:00,194.0,456.0,338.0
2018-02-25 15:25:00,200.0,450.0,334.0
2018-02-25 15:30:00,188.0,462.0,336.0
2018-02-25 15:35:00,180.0,466.0,330.0
2018-02-25 15:40:00,194.0,452.0,338.0
2018-02-25 15:45:00,198.0,452.0,338.0
2018-02-25 15:50:00,190.0,462.0,338.0
2018-02-25 15:55:00,188.0,460.0,338.0
2018-02-25 16:00:00,194.0,462.0,332.0
2018-02-25 16:05:00,194.0,446.0,332.0
2018-02-25 16:10:00,196.0,442.0,332.0
2018-02-25 16:15:00,196.0,458.0,328.0
2018-02-25 16:20:00,198.0,450.0,324.0
2018-02-25 16:25:00,198.0,434.0,328.0
2018-02-25 16:30:00,198.0,430.0,166.0
2018-02-25 16:35:00,194.0,448.0,210.0
2018-02-25 16:40:00,192.0,462.0,380.0
2018-02-25 16:45:00,192.0,460.0,338.0
2018-02-25 16:50:00,196.0,444.0,336.0
2018-02-25 16:55:00,200.0,448.0,334.0
2018-02-25 17:00:00,198.0,462.0,332.0
2018-02-25 17:05:00,200.0,464.0,332.0
2018-02-25 17:10:00,194.0,448.0,330.0
2018-02-25 17:15:00,196.0,438.0,330.0
2018-02-25 17:20:00,200.0,456.0,332.0
2018-02-25 17:25:00,192.0,460.0,332.0
2018-02-25 17:30:00,190.0,456.0,332.0
2018-02-25 17:35:00,192.0,452.0,332.0
2018-02-25 17:40:00,190.0,454.0,332.0
2018-02-25 17:45:00,186.0,452.0,334.0
2018-02-25 17:50:00,190.0,448.0,334.0
2018-02-25 17:55:00,196.0,452.0,330.0
2018-02-25 18:00:00,196.0,454.0,328.0
2018-02-25 18:05:00,192.0,454.0,330.0
2018-02-25 18:10:00,188.0,456.0,332.0
2018-02-25 18:15:00,190.0,452.0,332.0
2018-02-25 18:20:00,188.0,452.0,334.0
2018-02-25 18:25:00,192.0,452.0,334.0
2018-02-25 18:30:00,200.0,466.0,330.0
2018-02-25 18:35:00,204.0,462.0,326.0
2018-02-25 18:40:00,202.0,442.0,328.0
2018-02-25 18:45:00,196.0,444.0,332.0
2018-02-25 18:50:00,98.0,462.0,332.0
2018-02-25 18:55:00,98.0,462.0,330.0
2018-02-25 19:00:00,190.0,448.0,330.0
2018-02-25 19:05:00,196.0,448.0,328.0
2018-02-25 19:10:00,196.0,446.0,324.0
2018-02-25 19:15:00,186.0,448.0,332.0
2018-02-25 19:20:00,188.0,448.0,336.0
2018-02-25 19:25:00,192.0,448.0,332.0
2018-02-25 19:30:00,190.0,448.0,332.0
2018-02-25 19:35:00,186.0,224.0,332.0
2018-02-25 19:40:00,198.0,226.0,330.0
2018-02-25 19:45:00,196.0,452.0,330.0
2018-02-25 19:50:00,192.0,442.0,334.0
2018-02-25 19:55:00,202.0,434.0,330.0
2018-02-25 20:00:00,192.0,432.0,328.0
2018-02-25 20:05:00,190.0,434.0,332.0
2018-02-25 20:10:00,198.0,450.0,332.0
2018-02-25 20:15:00,194.0,462.0,332.0
2018-02-25 20:20:00,192.0,466.0,332.0
2018-02-25 20:25:00,200.0,454.0,332.0
2018-02-25 20:30:00,200.0,454.0,332.0
2018-02-25 20:35:00,194.0,462.0,332.0
2018-02-25 20:40:00,202.0,464.0,332.0
2018-02-25 20:45:00,198.0,454.0,332.0
2018-02-25 20:50:00,192.0,436.0,330.0
2018-02-25 20:55:00,192.0,446.0,332.0
2018-02-25 21:00:00,194.0,444.0,334.0
2018-02-25 21:05:00,198.0,430.0,332.0
2018-02-25 21:10:00,188.0,444.0,332.0
2018-02-25 21:15:00,184.0,450.0,332.0
2018-02-25 21:20:00,188.0,434.0,334.0
2018-02-25 21:25:00,186.0,438.0,334.0
2018-02-25 21:30:00,194.0,436.0,332.0
2018-02-25 21:35:00,198.0,426.0,332.0
2018-02-25 21:40:00,194.0,440.0,330.0
2018-02-25 21:45:00,194.0,454.0,328.0
2018-02-25 21:50:00,192.0,456.0,330.0
2018-02-25 21:55:00,190.0,450.0,328.0
2018-02-25 22:00:00,194.0,446.0,330.0
2018-02-25 22:05:00,198.0,448.0,332.0
2018-02-25 22:10:00,214.0,448.0,328.0
2018-02-25 22:15:00,212.0,450.0,328.0
2018-02-25 22:20:00,186.0,450.0,334.0
2018-02-25 22:25:00,192.0,448.0,332.0
2018-02-25 22:30:00,208.0,450.0,334.0
2018-02-25 22:35:00,202.0,450.0,334.0
2018-02-25 22:40:00,180.0,446.0,326.0
2018-02-25 22:45:00,180.0,442.0,334.0
2018-02-25 22:50:00,198.0,442.0,332.0
2018-02-25 22:55:00,196.0,442.0,322.0
2018-02-25 23:00:00,156.8405858361142,367.0737115313311,270.29306637004083
2018-02-25 23:05:00,94.10456062291435,220.24471635150167,162.1802002224694
2018-02-25 23:10:00,31.36818687430478,73.41490545050056,54.06006674082313
2018-02-25 23:15:00,0.0,0.0,0.0
2018-02-25 23:20:00,0.0,0.0,0.0
2018-02-25 23:25:00,0.0,0.0,0.0
2018-02-25 23:30:00,0.0,0.0,0.0
2018-02-25 23:35:00,0.0,0.0,0.0
2018-02-25 23:40:00,0.0,0.0,0.0
2018-02-25 23:45:00,0.0,0.0,0.0
2018-02-25 23:50:00,0.0,0.0,0.0
2018-02-25 23:55:00,0.0,0.0,0.0
2018-02-26 00:00:00,0.0,0.0,0.0
2018-02-26 00:05:00,0.0,0.0,0.0
2018-02-26 00:10:00,0.0,0.0,0.0
2018-02-26 00:15:00,0.0,0.0,0.0
2018-02-26 00:20:00,0.0,0.0,0.0
2018-02-26 00:25:00,0.0,0.0,0.0
2018-02-26 00:30:00,0.0,3.333333333333333,0.0
2018-02-26 00:35:00,0.0,10.0,0.0
2018-02-26 00:40:00,0.0,16.666666666666664,0.0
2018-02-26 00:45:00,0.0,17.333333333333336,0.0
2018-02-26 00:50:00,0.0,12.0,0.0
2018-02-26 00:55:00,0.0,6.666666666666667,0.0
2018-02-26 01:00:00,0.0,12.0,0.0
2018-02-26 01:05:00,0.0,28.0,0.0
2018-02-26 01:10:00,0.0,44.0,0.0
2018-02-26 01:15:00,0.0,54.666666666666664,0.0
2018-02-26 01:20:00,0.0,60.0,0.0
2018-02-26 01:25:00,0.0,65.33333333333333,0.0
2018-02-26 01:30:00,0.0,72.0,0.0
2018-02-26 01:35:00,0.0,80.0,0.0
2018-02-26 01:40:00,0.0,88.0,0.0
2018-02-26 01:45:00,13.333333333333332,94.0,0.0
2018-02-26 01:50:00,40.0,98.0,0.0
2018-02-26 01:55:00,66.66666666666666,102.0,0.0
2018-02-26 02:00:00,75.31772575250835,99.98662207357859,0.0
2018-02-26 02:05:00,65.95317725752508,91.95986622073579,0.0
2018-02-26 02:10:00,56.629096989966555,83.93351170568562,0.0
2018-02-26 02:15:00,60.0,81.33333333333334,0.0
2018-02-26 02:20:00,60.0,84.0,0.0
2018-02-26 02:25:00,60.0,86.66666666666666,0.0
2018-02-26 02:30:00,64.66666666666666,91.33333333333334,0.0
2018-02-26 02:35:00,74.0,98.0,0.0
2018-02-26 02:40:00,83.33333333333333,104.66666666666666,0.0
2018-02-26 02:45:00,90.0,110.0,0.0
2018-02-26 02:50:00,94.0,114.0,0.0
2018-02-26 02:55:00,98.0,118.0,0.0
2018-02-26 03:00:00,100.0,120.0,0.0
2018-02-26 03:05:00,,,
2018-02-26 03:10:00,,,
2018-02-26 03:15:00,113.33333333333333,128.66666666666669,0.0
2018-02-26 03:20:00,116.0,130.0,0.0
2018-02-26 03:25:00,118.66666666666667,131.33333333333331,0.0
2018-02-26 03:30:00,121.33333333333333,131.33333333333331,0.0
2018-02-26 03:35:00,124.0,130.0,0.0
2018-02-26 03:40:00,126.66666666666667,128.66666666666669,0.0
2018-02-26 03:45:00,128.0,127.33333333333333,0.0
2018-02-26 03:50:00,128.0,126.0,0.0
2018-02-26 03:55:00,128.0,124.66666666666667,0.0
2018-02-26 04:00:00,130.0,127.33333333333333,0.0
2018-02-26 04:05:00,134.0,134.0,0.0
2018-02-26 04:10:00,138.0,140.66666666666669,0.0
2018-02-26 04:15:00,140.66666666666669,144.0,0.0
2018-02-26 04:20:00,142.0,144.0,0.0
2018-02-26 04:25:00,143.33333333333331,144.0,0.0
2018-02-26 04:30:00,143.33333333333331,144.66666666666669,0.0
2018-02-26 04:35:00,142.0,146.0,0.0
2018-02-26 04:40:00,140.66666666666669,147.33333333333331,0.0
2018-02-26 04:45:00,140.66666666666669,145.33333333333331,0.0
2018-02-26 04:50:00,142.0,140.0,0.0
2018-02-26 04:55:00,143.33333333333331,134.66666666666669,0.0
2018-02-26 05:00:00,171.90666666666667,291.46666666666664,199.33333333333334
2018-02-26 05:05:00,194.0,444.0,368.0
2018-02-26 05:10:00,190.0,448.0,336.0
2018-02-26 05:15:00,186.0,458.0,336.0
2018-02-26 05:20:00,178.0,456.0,328.0
2018-02-26 05:25:00,184.0,450.0,328.0
2018-02-26 05:30:00,190.0,448.0,328.0
2018-02-26 05:35:00,188.0,450.0,328.0
2018-02-26 05:40:00,194.0,450.0,336.0
2018-02-26 05:45:00,196.0,448.0,336.0
2018-02-26 05:50:00,192.0,446.0,334.0
2018-02-26 05:55:00,194.0,442.0,332.0
2018-02-26 06:00:00,192.0,440.0,334.0
2018-02-26 06:05:00,186.0,456.0,334.0
2018-02-26 06:10:00,186.0,452.0,332.0
2018-02-26 06:15:00,182.0,440.0,332.0
2018-02-26 06:20:00,186.0,452.0,330.0
2018-02-26 06:25:00,196.0,446.0,332.0
2018-02-26 06:30:00,190.0,448.0,334.0
2018-02-26 06:35:00,182.0,448.0,332.0
2018-02-26 06:40:00,184.0,444.0,330.0
2018-02-26 06:45:00,178.0,460.0,330.0
2018-02-26 06:50:00,84.0,444.0,332.0
2018-02-26 06:55:00,4.0,440.0,332.0
2018-02-26 07:00:00,108.0,448.0,332.0
2018-02-26 07:05:00,196.0,450.0,332.0
2018-02-26 07:10:00,184.0,462.0,332.0
2018-02-26 07:15:00,196.0,448.0,334.0
2018-02-26 07:20:00,200.0,440.0,330.0
2018-02-26 07:25:00,194.0,436.0,330.0
2018-02-26 07:30:00,188.0,438.0,334.0
2018-02-26 07:35:00,192.0,226.0,332.0
2018-02-26 07:40:00,200.0,226.0,332.0
2018-02-26 07:45:00,192.0,442.0,326.0
2018-02-26 07:50:00,192.0,442.0,328.0
2018-02-26 07:55:00,194.0,448.0,332.0
2018-02-26 08:00:00,188.0,454.0,332.0
2018-02-26 08:05:00,188.0,452.0,334.0
2018-02-26 08:10:00,194.0,438.0,332.0
2018-02-26 08:15:00,196.0,456.0,332.0
2018-02-26 08:20:00,196.0,474.0,330.0
2018-02-26 08:25:00,192.0,458.0,328.0
2018-02-26 08:30:00,188.0,444.0,328.0
2018-02-26 08:35:00,174.0,442.0,330.0
2018-02-26 08:40:00,180.0,440.0,328.0
2018-02-26 08:45:00,202.0,458.0,334.0
2018-02-26 08:50:00,190.0,474.0,338.0
2018-02-26 08:55:00,186.0,454.0,330.0
2018-02-26 09:00:00,204.0,438.0,328.0
2018-02-26 09:05:00,210.0,452.0,338.0
2018-02-26 09:10:00,202.0,468.0,340.0
2018-02-26 09:15:00,190.0,456.0,332.0
2018-02-26 09:20:00,202.0,438.0,332.0
2018-02-26 09:25:00,216.0,436.0,340.0
2018-02-26 09:30:00,196.0,432.0,338.0
2018-02-26 09:35:00,182.0,442.0,330.0
2018-02-26 09:40:00,186.0,456.0,330.0
2018-02-26 09:45:00,194.0,446.0,326.0
2018-02-26 09:50:00,200.0,434.0,332.0
2018-02-26 09:55:00,204.0,524.0,334.0
2018-02-26 10:00:00,200.0,586.0,328.0
2018-02-26 10:05:00,196.0,556.0,326.0
2018-02-26 10:10:00,198.0,538.0,332.0
2018-02-26 10:15:00,200.0,484.0,336.0
2018-02-26 10:20:00,208.0,446.0,328.0
2018-02-26 10:25:00,222.0,448.0,326.0
2018-02-26 10:30:00,236.0,504.0,336.0
2018-02-26 10:35:00,248.0,642.0,336.0
2018-02-26 10:40:00,264.0,788.0,330.0
2018-02-26 10:45:00,280.0,968.0,332.0
2018-02-26 10:50:00,296.0,1090.0,332.0
2018-02-26 10:55:00,400.0,1214.0,342.0
2018-02-26 11:00:00,578.0,1364.0,388.0
2018-02-26 11:05:00,676.0,1388.0,440.0
2018-02-26 11:10:00,710.0,1382.0,466.0
2018-02-26 11:15:00,794.0,1438.0,508.0
2018-02-26 11:20:00,856.0,1478.0,542.0
2018-02-26 11:25:00,852.0,1426.0,552.0
2018-02-26 11:30:00,868.0,1390.0,568.0
2018-02-26 11:35:00,896.0,1402.0,566.0
2018-02-26 11:40:00,904.0,1434.0,564.0
2018-02-26 11:45:00,894.0,1458.0,570.0
2018-02-26 11:50:00,906.0,1492.0,570.0
2018-02-26 11:55:00,910.0,1546.0,584.0
2018-02-26 12:00:00,940.0,1578.0,616.0
2018-02-26 12:05:00,1006.0,1608.0,642.0
2018-02-26 12:10:00,1028.0,1616.0,642.0
2018-02-26 12:15:00,1010.0,1582.0,636.0
2018-02-26 12:20:00,1024.0,1544.0,652.0
2018-02-26 12:25:00,1022.0,1462.0,650.0
2018-02-26 12:30:00,1006.0,1360.0,640.0
2018-02-26 12:35:00,1032.0,1324.0,656.0
2018-02-26 12:40:00,1046.0,1378.0,676.0
2018-02-26 12:45:00,1068.0,1444.0,688.0
2018-02-26 12:50:00,1088.0,1458.0,688.0
2018-02-26 12:55:00,1088.0,1406.0,688.0
2018-02-26 13:00:00,1032.0,1386.0,654.0
2018-02-26 13:05:00,976.0,1454.0,618.0
2018-02-26 13:10:00,954.0,1476.0,608.0
2018-02-26 13:15:00,968.0,1424.0,618.0
2018-02-26 13:20:00,1004.0,1368.0,632.0
2018-02-26 13:25:00,1028.0,1330.0,648.0
2018-02-26 13:30:00,1062.0,1298.0,678.0
2018-02-26 13:35:00,1092.0,1282.0,696.0
2018-02-26 13:40:00,1168.0,1358.0,744.0
2018-02-26 13:45:00,1256.0,1446.0,798.0
2018-02-26 13:50:00,1268.0,1482.0,816.0
2018-02-26 13:55:00,1278.0,1532.0,830.0
2018-02-26 14:00:00,1280.0,1594.0,820.0
2018-02-26 14:05:00,1254.0,1664.0,790.0
2018-02-26 14:10:00,1218.0,1698.0,768.0
2018-02-26 14:15:00,1178.0,1698.0,754.0
2018-02-26 14:20:00,1156.0,1698.0,742.0
2018-02-26 14:25:00,1128.0,1696.0,730.0
2018-02-26 14:30:00,1142.0,1688.0,732.0
2018-02-26 14:35:00,1152.0,1686.0,724.0
2018-02-26 14:40:00,1136.0,1684.0,720.0
2018-02-26 14:45:00,1156.0,1688.0,728.0
2018-02-26 14:50:00,1140.0,1698.0,712.0
2018-02-26 14:55:00,1130.0,1696.0,712.0
2018-02-26 15:00:00,1054.0,1648.0,660.0
2018-02-26 15:05:00,956.0,1592.0,604.0
2018-02-26 15:10:00,960.0,1570.0,616.0
2018-02-26 15:15:00,976.0,1548.0,626.0
2018-02-26 15:20:00,988.6301369863013,1528.4931506849316,633.9178082191781
2018-02-26 15:25:00,981.8904109589041,1513.4794520547944,629.7534246575342
2018-02-26 15:30:00,975.1506849315069,1498.4657534246576,625.5890410958905
2018-02-26 15:35:00,968.4109589041094,1483.4520547945203,621.4246575342465
2018-02-26 15:40:00,961.6712328767122,1468.4383561643835,617.2602739726028
2018-02-26 15:45:00,954.931506849315,1453.4246575342468,613.0958904109589
2018-02-26 15:50:00,948.1917808219177,1438.4109589041095,608.9315068493152
2018-02-26 15:55:00,941.4520547945206,1423.3972602739727,604.7671232876712
2018-02-26 16:00:00,934.7123287671234,1408.3835616438355,600.6027397260275
2018-02-26 16:05:00,927.9726027397261,1393.3698630136987,596.4383561643835
2018-02-26 16:10:00,921.2328767123289,1378.3561643835615,592.2739726027398
2018-02-26 16:15:00,914.4931506849315,1363.3424657534247,588.1095890410959
2018-02-26 16:20:00,907.7534246575342,1348.328767123288,583.945205479452
2018-02-26 16:25:00,901.013698630137,1333.3150684931506,579.7808219178082
2018-02-26 16:30:00,894.2739726027398,1318.3013698630139,575.6164383561643
2018-02-26 16:35:00,887.5342465753424,1303.2876712328766,571.4520547945206
2018-02-26 16:40:00,880.7945205479452,1288.2739726027398,567.2876712328766
2018-02-26 16:45:00,874.054794520548,1273.2602739726026,563.1232876712329
2018-02-26 16:50:00,867.3150684931506,1258.2465753424658,558.958904109589
2018-02-26 16:55:00,860.5753424657535,1243.2328767123288,554.7945205479452
2018-02-26 17:00:00,853.8356164383562,1228.2191780821918,550.6301369863013
2018-02-26 17:05:00,847.0958904109589,1213.205479452055,546.4657534246576
2018-02-26 17:10:00,840.3561643835617,1198.1917808219177,542.3013698630136
2018-02-26 17:15:00,833.6164383561644,1183.178082191781,538.1369863013699
2018-02-26 17:20:00,826.8767123287671,1168.1643835616437,533.972602739726
2018-02-26 17:25:00,820.1369863013699,1153.150684931507,529.8082191780823
2018-02-26 17:30:00,813.3972602739726,1138.1369863013697,525.6438356164383
2018-02-26 17:35:00,806.6575342465753,1123.123287671233,521.4794520547946
2018-02-26 17:40:00,799.9178082191781,1108.1095890410961,517.3150684931506
2018-02-26 17:45:00,793.1780821917808,1093.0958904109589,513.1506849315069
2018-02-26 17:50:00,786.4383561643835,1078.082191780822,508.98630136986304
2018-02-26 17:55:00,779.6986301369864,1063.0684931506848,504.82191780821927
2018-02-26 18:00:00,772.9589041095891,1048.054794520548,500.6575342465754
2018-02-26 18:05:00,766.2191780821918,1033.0410958904108,496.4931506849315
2018-02-26 18:10:00,759.4794520547946,1018.0273972602739,492.3287671232877
2018-02-26 18:15:00,752.7397260273973,1003.013698630137,488.1643835616439
2018-02-26 18:20:00,746.0,988.0,484.0
2018-02-26 18:25:00,739.2602739726027,972.986301369863,479.8356164383561
2018-02-26 18:30:00,732.5205479452054,957.9726027397261,475.67123287671234
2018-02-26 18:35:00,725.7808219178082,942.9589041095888,471.5068493150685
2018-02-26 18:40:00,719.0410958904109,927.945205479452,467.34246575342473
2018-02-26 18:45:00,712.3013698630137,912.931506849315,463.17808219178073
2018-02-26 18:50:00,705.5616438356165,897.9178082191781,459.01369863013696
2018-02-26 18:55:00,698.8219178082192,882.9041095890411,454.8493150684931
2018-02-26 19:00:00,692.0821917808219,867.8904109589041,450.68493150684935
2018-02-26 19:05:00,685.3424657534247,852.8767123287671,446.52054794520546
2018-02-26 19:10:00,678.6027397260274,837.8630136986301,442.3561643835616
2018-02-26 19:15:00,671.8630136986302,822.8493150684931,438.1917808219178
2018-02-26 19:20:00,665.1232876712329,807.8356164383562,434.027397260274
2018-02-26 19:25:00,658.3835616438356,792.8219178082193,429.86301369863014
2018-02-26 19:30:00,651.6438356164383,777.8082191780823,425.6986301369863
2018-02-26 19:35:00,644.9041095890411,762.7945205479452,421.5342465753425
2018-02-26 19:40:00,638.1643835616438,747.7808219178082,417.36986301369865
2018-02-26 19:45:00,631.4246575342465,732.7671232876712,413.2054794520548
2018-02-26 19:50:00,624.6849315068494,717.7534246575342,409.041095890411
2018-02-26 19:55:00,617.945205479452,702.7397260273972,404.87671232876716
2018-02-26 20:00:00,611.2054794520548,687.7260273972603,400.71232876712327
2018-02-26 20:05:00,604.4657534246576,672.7123287671234,396.54794520547944
2018-02-26 20:10:00,597.7260273972603,657.6986301369864,392.3835616438356
2018-02-26 20:15:00,590.986301369863,642.6849315068494,388.2191780821918
2018-02-26 20:20:00,584.2465753424658,627.6712328767123,384.05479452054794
2018-02-26 20:25:00,577.5068493150685,612.6575342465753,379.8904109589041
2018-02-26 20:30:00,570.7671232876712,597.6438356164383,375.7260273972603
2018-02-26 20:35:00,564.027397260274,582.6301369863013,371.56164383561645
2018-02-26 20:40:00,557.2876712328767,567.6164383561644,367.3972602739726
2018-02-26 20:45:00,550.5479452054794,552.6027397260275,363.2328767123288
2018-02-26 20:50:00,543.8082191780823,537.5890410958905,359.06849315068496
2018-02-26 20:55:00,537.068493150685,522.5753424657535,354.9041095890411
2018-02-26 21:00:00,530.3287671232877,507.5616438356164,350.7397260273973
2018-02-26 21:05:00,523.5890410958904,492.54794520547944,346.57534246575347
2018-02-26 21:10:00,516.8493150684932,477.53424657534254,342.41095890410963
2018-02-26 21:15:00,510.10958904109594,462.5205479452056,338.24657534246575
2018-02-26 21:20:00,503.3698630136987,447.5068493150685,334.0821917808219
2018-02-26 21:25:00,502.0,436.0,332.0
2018-02-26 21:30:00,506.0,432.0,332.0
2018-02-26 21:35:00,506.0,434.0,332.0
2018-02-26 21:40:00,504.0,440.0,332.0
2018-02-26 21:45:00,520.0,440.0,332.0
2018-02-26 21:50:00,534.0,434.0,332.0
2018-02-26 21:55:00,536.0,434.0,332.0
2018-02-26 22:00:00,540.0,434.0,332.0
2018-02-26 22:05:00,538.0,434.0,330.0
2018-02-26 22:10:00,520.0,438.0,328.0
2018-02-26 22:15:00,504.0,438.0,330.0
2018-02-26 22:20:00,504.0,436.0,332.0
2018-02-26 22:25:00,516.0,452.0,336.0
2018-02-26 22:30:00,532.0,468.0,336.0
2018-02-26 22:35:00,536.0,466.0,332.0
2018-02-26 22:40:00,530.0,454.0,332.0
2018-02-26 22:45:00,514.0,456.0,332.0
2018-02-26 22:50:00,504.0,448.0,332.0
2018-02-26 22:55:00,518.0,430.0,332.0
2018-02-26 23:00:00,534.0,436.0,332.0
2018-02-26 23:05:00,536.0,438.0,330.0
2018-02-26 23:10:00,538.0,434.0,330.0
2018-02-26 23:15:00,534.0,434.0,334.0
2018-02-26 23:20:00,528.0,432.0,336.0
2018-02-26 23:25:00,530.0,432.0,334.0
2018-02-26 23:30:00,464.3774416017798,371.69227289581016,276.9738005190953
2018-02-26 23:35:00,328.22691879866517,242.2157953281424,166.18464961067855
2018-02-26 23:40:00,192.07563959955505,112.73859844271414,55.3948832035595
2018-02-26 23:45:00,126.66666666666667,44.0,0.0
2018-02-26 23:50:00,132.0,36.0,0.0
2018-02-26 23:55:00,137.33333333333331,28.0,0.0
2018-02-27 00:00:00,137.33333333333331,20.666666666666668,0.0
2018-02-27 00:05:00,132.0,14.000000000000004,0.0
2018-02-27 00:10:00,126.66666666666667,7.333333333333333,0.0
2018-02-27 00:15:00,128.66666666666669,18.0,0.0
2018-02-27 00:20:00,138.0,46.0,0.0
2018-02-27 00:25:00,147.33333333333331,74.0,0.0
2018-02-27 00:30:00,152.66666666666669,82.66666666666666,0.0
2018-02-27 00:35:00,154.0,72.0,0.0
2018-02-27 00:40:00,155.33333333333331,61.333333333333336,0.0
2018-02-27 00:45:00,156.0,62.0,0.0
2018-02-27 00:50:00,156.0,74.0,0.0
2018-02-27 00:55:00,156.0,86.0,0.0
2018-02-27 01:00:00,158.66666666666669,97.33333333333334,0.0
2018-02-27 01:05:00,164.0,108.0,0.0
2018-02-27 01:10:00,169.33333333333331,118.66666666666667,0.0
2018-02-27 01:15:00,174.0,125.33333333333333,0.0
2018-02-27 01:20:00,178.0,128.0,0.0
2018-02-27 01:25:00,182.0,130.66666666666669,0.0
2018-02-27 01:30:00,188.66666666666669,130.66666666666669,0.0
2018-02-27 01:35:00,198.0,128.0,0.0
2018-02-27 01:40:00,207.33333333333331,125.33333333333333,0.0
2018-02-27 01:45:00,210.66666666666669,124.66666666666667,4.0
2018-02-27 01:50:00,208.0,126.0,12.0
2018-02-27 01:55:00,205.33333333333331,127.33333333333333,20.0
2018-02-27 02:00:00,205.33481646273637,130.66963292547274,22.665183537263626
2018-02-27 02:05:00,208.0044493882091,136.00889877641822,19.99555061179088
2018-02-27 02:10:00,210.6741119268323,141.34813496477568,17.32591029538994
2018-02-27 02:15:00,216.02666666666667,144.0,13.986666666666666
2018-02-27 02:20:00,224.02666666666667,144.0,9.986666666666666
2018-02-27 02:25:00,232.0265925925926,144.00001481481482,5.9867333333333335
2018-02-27 02:30:00,233.31555555555553,145.34222222222223,8.026666666666667
2018-02-27 02:35:00,227.98222222222225,148.0088888888889,16.026666666666667
2018-02-27 02:40:00,222.6489037037037,150.67559259259258,24.026651851851852
2018-02-27 02:45:00,218.65777777777777,156.6977777777778,30.684444444444445
2018-02-27 02:50:00,215.9911111111111,166.0311111111111,36.01777777777778
2018-02-27 02:55:00,213.32445925925927,175.3643925925926,41.35108148148147
2018-02-27 03:00:00,212.0,180.0,44.0
2018-02-27 03:05:00,212.0,180.0,44.0
2018-02-27 03:10:00,215.77639751552795,163.8305785123967,35.962886597938144
2018-02-27 03:15:00,148.472049689441,112.83471074380165,24.79175257731959
2018-02-27 03:20:00,37.377232822437705,29.223145661157027,5.917656274582868
2018-02-27 03:25:00,146.53144060751396,120.6626861111111,20.510729674252566
2018-02-27 03:30:00,225.98666666666668,185.98666666666668,33.34222222222222
2018-02-27 03:35:00,221.98666666666668,181.98666666666668,36.00888888888889
2018-02-27 03:40:00,217.9866888888889,177.9867037037037,38.675518518518516
2018-02-27 03:45:00,216.0,177.34222222222223,37.986666666666665
2018-02-27 03:50:00,216.0,180.0088888888889,33.986666666666665
2018-02-27 03:55:00,216.00004444444446,182.67556296296297,29.98671111111111
2018-02-27 04:00:00,220.02666666666667,186.01333333333332,30.013333333333332
2018-02-27 04:05:00,228.02666666666667,190.01333333333332,34.013333333333335
2018-02-27 04:10:00,236.02657777777776,194.0132814814815,38.013311111111115
2018-02-27 04:15:00,235.97333333333333,193.31555555555553,40.0
2018-02-27 04:20:00,227.97333333333333,187.98222222222222,40.0
2018-02-27 04:25:00,219.97337777777778,182.6489185185185,39.99992592592593
2018-02-27 04:30:00,216.0,180.0,33.28888888888889
2018-02-27 04:35:00,216.0,180.0,19.955555555555556
2018-02-27 04:40:00,215.99999259259258,180.0,6.6222962962962955
2018-02-27 04:45:00,215.3288888888889,180.0,0.0
2018-02-27 04:50:00,213.99555555555554,180.0,0.0
2018-02-27 04:55:00,212.66279259259258,180.00054074074075,0.0006
2018-02-27 05:00:00,263.0044444444444,228.99111111111108,54.36
2018-02-27 05:05:00,364.3377777777778,326.32444444444445,162.36
2018-02-27 05:10:00,465.6705555555556,423.65717037037035,270.35941481481484
2018-02-27 05:15:00,516.671111111111,465.96,325.3422222222222
2018-02-27 05:20:00,518.0044444444445,453.96,328.0088888888889
2018-02-27 05:25:00,519.337762962963,441.9600888888889,330.67552592592597
2018-02-27 05:30:00,519.328888888889,438.0133333333333,330.6577777777778
2018-02-27 05:35:00,517.9955555555555,442.0133333333333,327.9911111111111
2018-02-27 05:40:00,516.662237037037,446.0132962962963,325.3244666666666
2018-02-27 05:45:00,516.671111111111,446.6577777777778,324.67111111111114
2018-02-27 05:50:00,518.0044444444445,443.991111111111,326.0044444444444
2018-02-27 05:55:00,519.3378000000001,441.32445185185185,327.33779259259256
2018-02-27 06:00:00,522.6844444444444,439.32888888888886,330.0133333333333
2018-02-27 06:05:00,528.0177777777778,437.9955555555556,334.0133333333333
2018-02-27 06:10:00,533.3510296296297,436.66226666666677,338.0133185185185
2018-02-27 06:15:00,531.3022222222222,439.3555555555555,340.67111111111114
2018-02-27 06:20:00,521.9688888888888,446.0222222222223,342.0044444444444
2018-02-27 06:25:00,512.6356518518518,452.6888370370371,343.3377259259259
2018-02-27 06:30:00,512.0266666666666,454.6577777777778,339.97333333333336
2018-02-27 06:35:00,520.0266666666666,451.991111111111,331.97333333333336
2018-02-27 06:40:00,528.0267407407407,449.32445925925924,323.9733777777778
